name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Justin Dean|CHC|2|0|1|3|0|0|0|1|2|0|0|0|1|0.5|0.5|1.5
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
John Rave|KCR|9|1|3|1|0|1|3|3|6|0|0|1|1|0.5|0.667|1.5
Raynel Delgado|HOU|7|0|1|2|0|1|0|3|7|0|0|0|0|0.429|0.429|0.429
Jonah Cox|SFG|16|1|5|2|2|7|0|6|15|0|0|1|1|0.4|0.4|0.8
Junior Perez|CHW|5|1|1|1|0|1|0|2|5|0|0|0|0|0.4|0.4|1.0
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tommy Edman|LAD|9|0|0|0|0|1|1|3|8|0|0|1|0|0.375|0.444|0.5
Kameron Misner|KCR|17|0|0|3|1|6|1|6|16|0|0|0|0|0.375|0.412|0.375
Samad Taylor|SDP|45|1|9|8|4|12|4|15|40|0|0|1|0|0.375|0.432|0.475
Andrew Vaughn|MIL|121|2|15|19|0|13|14|37|105|0|2|11|1|0.352|0.438|0.533
Otto Lopez|MIA|319|5|45|32|14|47|14|99|296|5|4|19|3|0.334|0.367|0.47
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Cooper Pratt|MIL|14|0|1|2|2|4|1|4|12|1|0|0|0|0.333|0.357|0.333
Anthony Seigler|BOS|4|0|0|0|0|1|1|1|3|0|0|1|0|0.333|0.5|0.667
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Eric Wagaman|NYM|11|1|1|2|0|4|1|3|9|0|1|0|0|0.333|0.455|0.667
Will Wagner|SDP|27|0|3|0|0|5|6|7|21|0|0|1|0|0.333|0.481|0.381
Jung Hoo Lee|SFG|273|4|37|26|4|26|11|84|256|3|3|16|2|0.328|0.359|0.453
Yordan Alvarez|HOU|332|24|52|55|1|57|47|90|278|2|5|15|0|0.324|0.428|0.637
Nelson Velázquez|STL|35|2|6|6|0|9|3|10|31|0|1|2|0|0.323|0.4|0.581
Donovan Walton|LAA|66|2|10|7|0|11|3|20|62|0|0|5|0|0.323|0.354|0.5
Luis Arraez|SFG|321|3|39|30|6|13|16|93|290|7|3|15|6|0.321|0.354|0.445
Yandy Díaz|TBR|304|12|36|47|1|39|28|85|266|2|8|11|1|0.32|0.398|0.504
Brandon Marsh|PHI|270|9|39|35|7|68|13|80|252|3|2|13|2|0.317|0.352|0.492
Henry Bolte|ATH|122|2|11|9|7|34|11|33|104|2|5|5|0|0.317|0.402|0.423
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Nathan Lukes|TOR|143|2|15|14|0|22|6|41|131|1|4|8|0|0.313|0.359|0.42
Troy Johnston|COL|261|3|30|34|4|46|20|73|234|2|4|21|0|0.312|0.373|0.44
Bryce Eldridge|SFG|135|6|19|16|0|27|17|36|117|1|0|9|0|0.308|0.393|0.538
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Michael Harris II|ATL|259|14|35|41|3|52|12|75|245|1|1|9|0|0.306|0.34|0.514
Jackson Chourio|MIL|183|10|28|28|5|43|14|51|167|1|1|12|0|0.305|0.361|0.557
Blaze Alexander|BAL|180|2|20|19|8|40|11|49|161|1|3|10|1|0.304|0.358|0.416
Josh Jung|TEX|298|8|35|30|1|46|22|82|270|2|4|16|0|0.304|0.362|0.452
Tyler Callihan|PIT|40|2|6|6|1|11|6|10|33|0|1|2|1|0.303|0.425|0.606
Juan Soto|NYM|250|17|36|38|6|33|35|64|213|1|0|7|1|0.3|0.398|0.582
Blaze Jordan|STL|31|1|5|7|0|2|1|9|30|0|0|2|1|0.3|0.323|0.533
Jake Mangum|PIT|168|1|20|12|13|28|10|45|152|1|2|5|0|0.296|0.345|0.349
Shohei Ohtani|LAD|318|15|51|42|6|73|51|76|257|3|5|15|2|0.296|0.418|0.545
Elias Díaz|TEX|45|2|6|9|0|9|1|13|44|0|0|4|0|0.295|0.311|0.523
Alika Williams|ATH|47|1|6|5|0|12|2|13|44|0|0|5|0|0.295|0.326|0.477
Jordan Walker|STL|314|18|46|58|10|78|22|85|288|2|2|16|0|0.295|0.347|0.538
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Bobby Witt Jr.|KCR|337|10|40|32|28|57|35|88|299|2|1|19|1|0.294|0.368|0.465
Ernie Clement|TOR|300|7|35|28|2|32|9|85|289|2|0|20|1|0.294|0.313|0.443
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Ben Rice|NYY|298|21|54|52|2|68|39|75|255|2|2|15|2|0.294|0.389|0.616
Paul Goldschmidt|NYY|193|11|26|36|1|37|15|51|174|1|3|8|1|0.293|0.358|0.54
Nick Gonzales|PIT|284|2|38|33|4|49|16|77|263|1|4|11|1|0.293|0.342|0.365
Drake Baldwin|ATL|230|14|41|39|1|51|24|59|202|1|3|6|0|0.292|0.374|0.53
Riley Greene|DET|314|8|37|33|1|89|39|79|271|2|2|16|0|0.292|0.382|0.439
Randy Arozarena|SEA|302|7|47|33|19|66|28|76|261|3|10|18|1|0.291|0.377|0.448
Xavier Edwards|MIA|318|6|43|26|11|42|39|80|275|3|0|11|4|0.291|0.375|0.425
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Alex Jackson|MIN|39|0|5|2|0|13|0|11|38|0|1|3|0|0.289|0.308|0.368
Wade Meckler|LAA|84|2|11|13|2|18|8|22|76|0|0|6|0|0.289|0.357|0.447
Jeremy Peña|HOU|168|6|28|18|5|25|12|44|152|1|3|8|0|0.289|0.351|0.461
Willson Contreras|BOS|296|16|35|44|1|77|27|73|253|3|13|11|2|0.289|0.382|0.538
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Dominic Smith|ATL|180|6|25|31|0|25|10|47|163|5|1|5|1|0.288|0.324|0.442
