name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Eduardo Valencia|DET|78|6|13|17|0|23|1|24|76|0|1|7|0|0.316|0.333|0.645
Kaelen Culpepper|MIN|71|3|9|6|0|16|4|20|64|1|2|2|0|0.313|0.366|0.484
Chandler Simpson|TBR|513|0|53|30|37|42|23|148|476|6|0|14|6|0.311|0.339|0.366
Blaze Alexander|BAL|251|4|31|29|9|54|16|70|226|1|4|12|2|0.31|0.364|0.434
Andrew Vaughn|MIL|289|5|30|38|0|44|32|77|249|2|6|16|2|0.309|0.398|0.45
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Nick Gonzales|PIT|530|6|66|57|7|89|37|148|482|1|10|23|1|0.307|0.368|0.396
Tyler Tolbert|KCR|129|3|30|8|20|23|12|34|111|1|1|5|0|0.306|0.376|0.432
Otto Lopez|MIA|574|9|79|59|29|74|30|162|529|11|4|30|7|0.306|0.341|0.44
Yandy Díaz|TBR|577|20|78|75|3|82|48|156|514|5|10|22|1|0.304|0.371|0.467
Alex Jackson|MIN|69|1|11|5|0|23|1|20|66|0|2|4|0|0.303|0.333|0.409
Gabriel Moreno|ARI|448|11|58|66|5|67|51|116|384|9|4|28|1|0.302|0.382|0.466
Freddie Freeman|LAD|568|15|65|63|6|93|58|151|501|6|3|31|1|0.301|0.373|0.457
Adael Amador|COL|13|1|5|6|0|5|3|3|10|0|0|1|0|0.3|0.462|0.7
Michael Harris II|ATL|520|22|64|77|9|102|19|146|494|3|2|32|1|0.296|0.322|0.498
James McCann|ARI|138|4|14|22|0|34|6|38|129|0|1|6|0|0.295|0.331|0.434
Josh Jung|TEX|396|9|46|35|1|71|33|104|354|3|6|23|1|0.294|0.361|0.441
Brett Callahan|DET|27|1|2|6|0|7|1|7|24|1|1|1|1|0.292|0.333|0.542
Pedro Ramírez|CHC|187|4|28|24|7|33|16|49|168|1|1|10|2|0.292|0.355|0.446
Jung Hoo Lee|SFG|506|9|61|49|11|49|24|137|471|4|7|27|4|0.291|0.332|0.423
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Ronny Simon|PIT|34|0|4|2|1|4|2|9|31|0|0|1|0|0.29|0.333|0.323
Jake McCarthy|COL|481|13|65|69|25|81|24|128|441|5|6|27|7|0.29|0.332|0.472
TJ Rumfield|COL|535|13|55|61|0|74|61|134|463|2|9|26|2|0.289|0.381|0.438
Alec Burleson|STL|573|21|78|99|3|96|47|149|517|3|6|33|1|0.288|0.353|0.478
Luis García Jr.|NYY|462|28|60|88|5|76|22|126|438|2|0|24|5|0.288|0.32|0.557
Jordan Walker|STL|568|27|86|97|18|137|43|149|518|3|4|29|0|0.288|0.345|0.5
Jake Mangum|PIT|407|4|52|28|21|80|22|106|369|2|11|16|2|0.287|0.344|0.374
Bobby Witt Jr.|KCR|523|16|77|49|36|91|55|133|463|3|2|28|1|0.287|0.363|0.456
Ty France|SDP|400|19|46|58|1|88|29|101|352|6|12|17|2|0.287|0.356|0.509
Liam Hicks|TBR|483|17|62|74|3|45|50|119|415|7|10|13|1|0.287|0.371|0.446
Troy Johnston|COL|396|4|37|47|4|66|34|100|349|5|7|27|1|0.287|0.357|0.404
Chase DeLauter|CLE|476|13|52|59|9|71|50|121|423|3|0|22|3|0.286|0.359|0.444
Corey Julks|DET|7|0|1|0|0|1|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Jac Caglianone|KCR|488|23|63|66|6|127|29|129|453|1|5|24|2|0.285|0.334|0.499
Wade Meckler|LAA|237|3|29|22|6|50|22|60|211|0|2|10|0|0.284|0.357|0.374
Ceddanne Rafaela|BOS|554|16|67|67|17|111|21|148|521|2|8|32|3|0.284|0.321|0.449
Fernando Tatis Jr.|SDP|591|17|76|67|31|111|54|149|525|6|5|28|2|0.284|0.353|0.442
Dustin Harris|SDP|63|0|9|5|5|8|6|15|53|1|1|2|1|0.283|0.361|0.358
Juan Soto|NYM|363|21|47|53|7|48|63|84|297|2|0|8|2|0.283|0.406|0.535
Shohei Ohtani|LAD|577|30|86|80|10|136|77|138|488|5|5|25|4|0.283|0.383|0.535
Xavier Edwards|MIA|572|6|59|51|20|77|64|141|499|6|0|17|6|0.283|0.36|0.377
Jeremy Peña|HOU|371|16|66|44|9|82|22|96|340|2|7|16|1|0.282|0.337|0.476
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Pete Crow-Armstrong|CHC|608|36|97|89|32|159|71|147|522|3|11|27|7|0.282|0.377|0.567
Jackson Chourio|MIL|456|20|69|56|14|108|37|117|416|1|2|22|0|0.281|0.342|0.478
Javier Sanoja|MIA|380|6|34|51|9|31|22|100|356|1|0|28|2|0.281|0.322|0.421
Luis Campusano|SDP|172|5|18|23|0|38|24|41|146|0|2|11|0|0.281|0.39|0.459
Donovan Walton|ATH|192|4|30|20|2|31|20|46|164|0|6|12|1|0.28|0.379|0.439
Keibert Ruiz|WSH|310|9|41|45|2|34|16|81|289|3|2|22|0|0.28|0.319|0.45
Junior Caminero|TBR|588|36|83|86|3|106|69|144|514|2|3|20|1|0.28|0.367|0.533
Tristan Peters|CHW|408|12|54|52|7|74|32|102|365|2|5|27|3|0.279|0.344|0.468
Jonathan Aranda|TBR|574|17|63|79|0|133|60|139|498|7|9|21|0|0.279|0.362|0.424
Carson Benge|NYM|537|16|69|54|19|116|39|137|491|1|6|18|3|0.279|0.339|0.426
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Mickey Gasper|BOS|156|5|17|19|0|22|18|37|133|1|3|8|1|0.278|0.374|0.466
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Brendan Donovan|SEA|159|3|12|15|1|23|15|38|137|1|6|7|1|0.277|0.371|0.409
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
Seiya Suzuki|CHC|522|23|81|79|3|131|64|125|451|3|4|28|0|0.277|0.37|0.492
Ernie Clement|TOR|534|9|54|43|5|53|18|141|509|5|2|29|1|0.277|0.301|0.391
Michael Massey|KCR|366|11|46|44|2|62|19|94|340|5|0|22|1|0.276|0.31|0.444
Kevin McGonigle|DET|590|14|84|57|12|82|81|139|503|3|3|24|3|0.276|0.378|0.419
Jhonny Pereda|SEA|82|2|9|4|0|16|5|21|76|0|1|0|0|0.276|0.329|0.355
Miguel Rojas|LAD|204|3|20|19|0|21|13|50|181|6|2|12|0|0.276|0.322|0.392
Willson Contreras|BOS|514|26|66|79|3|130|57|119|431|3|22|21|3|0.276|0.386|0.52
Jonah Cox|SFG|64|3|11|7|8|30|3|16|58|0|0|1|2|0.276|0.311|0.517
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Nolan Schanuel|LAA|446|7|43|49|1|58|42|108|392|5|6|22|0|0.276|0.351|0.385
Drake Baldwin|ATL|500|22|72|67|3|104|49|122|443|1|7|13|0|0.275|0.356|0.454
Randal Grichuk|CHW|209|11|32|32|0|48|7|55|200|1|1|20|1|0.275|0.301|0.55
Luis Lara|MIL|139|1|17|19|3|28|14|34|124|1|0|6|2|0.274|0.345|0.379
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Christian Encarnacion-Strand|BAL|127|7|13|28|1|34|7|32|117|1|1|7|0|0.274|0.317|0.513
Jake Bauers|MIL|485|23|78|75|10|125|74|111|406|2|3|19|2|0.273|0.388|0.5
Alejandro Kirk|TOR|234|7|17|30|1|27|26|56|205|3|0|6|0|0.273|0.35|0.405
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Brandon Lockridge|MIL|111|0|12|12|6|32|11|27|99|0|0|4|0|0.273|0.345|0.313
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Steven Kwan|CLE|526|2|65|27|9|53|70|121|444|3|4|16|2|0.273|0.374|0.331
Riley Greene|DET|492|16|65|54|3|133|61|115|422|5|4|25|1|0.273|0.366|0.45
Jared Young|NYM|283|8|33|35|3|52|18|70|257|2|6|15|3|0.272|0.332|0.447
Brandon Marsh|PHI|506|17|67|56|11|127|32|127|467|4|2|18|2|0.272|0.319|0.428
Andy Pages|LAD|550|21|72|80|12|107|45|134|493|5|7|25|2|0.272|0.338|0.458
Ezequiel Duran|TEX|489|14|58|70|10|118|37|120|442|5|4|25|4|0.271|0.33|0.441
Jordan Lawlar|ARI|78|3|10|9|4|21|3|19|70|0|4|2|0|0.271|0.338|0.429
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Luke Keaschall|MIN|508|8|62|40|15|78|48|118|435|7|17|22|1|0.271|0.361|0.382
Josh Naylor|SEA|539|10|49|47|25|68|40|133|491|2|5|18|0|0.271|0.331|0.369
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Tyrone Taylor|CHC|201|10|29|30|3|37|13|49|181|1|2|11|0|0.271|0.325|0.497
Henry Bolte|ATH|355|6|38|26|14|98|25|85|314|2|12|12|1|0.271|0.346|0.373
William Contreras|MIL|546|13|67|70|1|75|51|131|484|7|4|21|1|0.271|0.341|0.399
Chase Meidroth|CHW|548|12|75|50|2|122|51|131|484|3|4|26|0|0.271|0.343|0.399
Randy Arozarena|SEA|552|20|85|58|20|117|56|128|473|3|20|26|1|0.271|0.37|0.457
Ryan O'Hearn|PIT|398|17|54|69|1|86|31|97|359|3|5|15|0|0.27|0.334|0.454
Mauricio Dubón|ATL|520|10|58|64|7|62|30|130|482|2|2|24|2|0.27|0.314|0.39
Elly De La Cruz|CIN|525|21|80|60|24|142|56|125|464|3|2|23|5|0.269|0.349|0.476
Ryan Jeffers|MIN|288|10|41|42|1|48|39|66|245|1|2|15|1|0.269|0.373|0.461
CJ Abrams|WSH|561|29|81|92|26|133|49|133|494|6|12|26|3|0.269|0.346|0.51
Cody Freeman|TEX|61|1|6|3|0|10|6|14|52|0|1|0|1|0.269|0.356|0.365
Pete Alonso|BAL|590|32|82|91|5|144|65|138|513|4|8|24|0|0.269|0.358|0.503
Maikel Garcia|KCR|309|3|34|32|5|47|24|76|283|2|0|18|3|0.269|0.324|0.385
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Hao-Yu Lee|DET|258|7|26|33|2|57|16|64|239|2|0|12|1|0.268|0.311|0.414
Angel Genao|CLE|77|1|9|3|1|8|5|19|71|0|1|3|0|0.268|0.325|0.352
Jonny DeLuca|TBR|287|8|35|39|14|58|12|73|273|0|0|20|0|0.267|0.298|0.429
Jeff McNeil|ATH|418|6|39|46|7|45|26|102|382|4|4|18|0|0.267|0.317|0.361
Ryan Waldschmidt|ARI|249|3|27|22|7|71|18|59|221|3|4|15|1|0.267|0.329|0.385
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Sam Antonacci|CHW|459|8|68|40|17|73|37|105|394|1|24|19|3|0.266|0.364|0.391
Justin Crawford|PHI|400|2|43|34|16|69|25|97|364|3|3|17|4|0.266|0.316|0.352
Tommy Edman|LAD|226|5|30|27|5|48|15|53|199|0|10|9|2|0.266|0.348|0.407
Trevor Larnach|MIN|396|11|52|43|2|69|42|93|350|0|3|20|1|0.266|0.349|0.423
Jacob Wilson|ATH|337|7|37|37|4|39|12|85|320|1|3|16|1|0.266|0.298|0.388
James Wood|WSH|535|30|100|73|17|153|90|116|437|4|4|26|1|0.265|0.393|0.535
Sal Stewart|CIN|590|30|78|104|12|129|57|138|521|8|4|24|0|0.265|0.337|0.484
Bryce Harper|PHI|581|27|84|77|7|120|97|126|476|7|1|26|3|0.265|0.386|0.502
Cooper Pratt|MIL|183|2|24|20|12|36|18|41|155|7|2|5|1|0.265|0.335|0.348
Nathan Lukes|TOR|360|10|37|32|1|53|21|86|326|2|5|11|0|0.264|0.316|0.39
Jesús Sánchez|TOR|288|8|24|34|1|66|17|68|258|5|8|18|0|0.264|0.323|0.426
Nick Sogard|BOS|177|3|22|12|0|32|25|39|148|1|0|10|1|0.264|0.368|0.405
Shea Langeliers|ATH|416|23|55|51|2|96|34|99|376|1|5|19|0|0.263|0.332|0.497
Oneil Cruz|PIT|323|17|50|52|22|113|35|75|285|0|3|10|1|0.263|0.35|0.484
Kyle Karros|COL|403|10|58|44|5|82|48|91|346|3|6|20|2|0.263|0.36|0.419
Cole Carrigg|COL|268|6|38|36|8|59|27|61|232|4|4|18|3|0.263|0.345|0.444
Nick Fortes|TBR|281|4|28|29|0|34|9|68|259|1|8|14|0|0.263|0.307|0.363
Willi Castro|COL|469|15|65|56|10|124|41|110|419|3|6|20|1|0.263|0.335|0.422
Colt Keith|DET|381|9|46|32|5|72|28|91|347|2|4|16|4|0.262|0.323|0.409
Jose Fernandez|ARI|207|3|26|16|9|45|11|50|191|0|1|9|0|0.262|0.305|0.356
Brandon Nimmo|TEX|550|14|54|51|7|118|43|130|497|3|7|30|4|0.262|0.327|0.423
Victor Robles|SEA|145|0|14|9|10|22|9|34|130|1|3|3|2|0.262|0.322|0.315
Alika Williams|ATH|165|2|19|12|0|39|6|40|153|1|2|14|1|0.261|0.296|0.405
Ryan Vilade|TBR|222|11|25|37|3|50|18|52|199|3|1|8|1|0.261|0.321|0.477
Gleyber Torres|DET|342|8|45|36|0|64|46|76|291|2|3|12|0|0.261|0.365|0.385
Austin Hedges|CLE|205|5|20|21|1|35|18|47|180|2|1|7|0|0.261|0.328|0.383
Nicky Lopez|TEX|226|1|20|22|5|38|10|53|203|2|3|3|1|0.261|0.303|0.3
Bryan Reynolds|PIT|596|15|89|66|9|142|79|132|506|2|9|32|2|0.261|0.369|0.421
Bryce Eldridge|SFG|374|15|43|42|1|100|47|85|326|1|0|17|0|0.261|0.353|0.451
Yainer Diaz|HOU|270|10|28|33|0|42|10|67|257|2|1|10|0|0.261|0.289|0.416
Tommy White|ATH|147|2|15|8|0|24|4|37|142|1|0|4|0|0.261|0.279|0.331
Bo Bichette|NYM|576|14|64|66|1|105|37|138|530|7|2|21|2|0.26|0.307|0.387
Nico Hoerner|CHC|584|7|54|60|22|51|40|138|530|7|7|27|1|0.26|0.317|0.355
Yohendrick Piñango|TOR|180|5|12|20|0|44|11|44|169|0|0|8|0|0.26|0.306|0.396
Carson Kelly|CHC|359|9|49|49|0|60|37|83|319|0|3|13|0|0.26|0.343|0.386
Nick Allen|HOU|139|2|21|13|2|29|9|32|123|3|1|4|0|0.26|0.309|0.341
Javier Báez|DET|162|2|24|14|1|31|5|40|154|1|2|10|1|0.26|0.29|0.377
Dominic Smith|ATL|287|8|39|44|0|45|21|67|258|5|2|6|1|0.26|0.315|0.384
Carlos Cortes|ATH|320|8|25|38|2|52|28|74|285|3|4|15|1|0.26|0.331|0.404
Miguel Andujar|SDP|254|5|24|22|2|38|11|62|239|0|4|20|2|0.259|0.303|0.423
Nathaniel Lowe|CLE|355|14|33|49|0|86|32|83|320|3|0|21|0|0.259|0.324|0.456
Garrett Mitchell|MIL|445|9|57|55|12|141|52|100|386|1|5|26|3|0.259|0.354|0.412
Bryson Stott|PHI|510|9|59|59|23|88|51|117|452|2|2|26|6|0.259|0.335|0.403
Braden Shewmake|MIL|91|3|12|10|1|16|2|22|85|2|0|5|0|0.259|0.27|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Matt Olson|ATL|591|37|93|78|4|149|59|136|526|3|3|32|0|0.259|0.335|0.53
Isaac Paredes|HOU|548|17|52|73|0|71|58|121|468|5|17|23|1|0.259|0.358|0.421
Justin Foscue|TEX|197|9|20|25|0|49|15|46|178|1|3|10|1|0.258|0.325|0.478
Vladimir Guerrero Jr.|TOR|515|7|63|47|7|66|49|118|457|5|4|21|0|0.258|0.332|0.35
Turner Hill|SFG|39|0|3|6|1|5|6|8|31|2|0|4|0|0.258|0.359|0.387
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Wyatt Langford|TEX|361|15|48|36|10|77|34|83|323|0|4|16|2|0.257|0.335|0.458
Zack Gelof|ATH|326|14|53|38|10|82|22|76|296|0|5|13|1|0.257|0.319|0.449
Tsung-Che Cheng|BOS|44|0|7|5|0|14|4|10|39|1|0|1|0|0.256|0.318|0.282
Dominic Canzone|SEA|415|20|47|59|2|89|37|95|371|2|5|21|1|0.256|0.33|0.48
Nick Kurtz|ATH|434|21|62|69|7|141|79|90|352|0|3|15|1|0.256|0.396|0.483
Cody Bellinger|NYY|461|12|56|59|10|73|56|102|399|6|0|22|3|0.256|0.343|0.416
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Alex Call|LAD|163|1|21|18|1|29|19|35|137|2|5|7|0|0.255|0.362|0.328
Alejandro Osuna|TEX|220|1|25|24|5|32|19|49|192|0|8|5|0|0.255|0.347|0.297
Alex Bregman|CHC|610|20|76|73|3|95|66|135|529|6|9|26|1|0.255|0.344|0.422
Geraldo Perdomo|ARI|575|9|63|47|19|70|80|122|479|6|4|18|6|0.255|0.362|0.374
Brice Turang|MIL|569|17|80|78|18|142|72|125|491|2|0|28|3|0.255|0.349|0.428
Wilyer Abreu|BOS|581|23|76|70|8|118|61|129|507|7|3|31|4|0.254|0.334|0.467
Ozzie Albies|ATL|580|20|74|67|3|82|41|132|519|13|7|23|0|0.254|0.31|0.414
Dane Myers|CIN|269|5|28|21|9|65|32|59|232|2|3|9|0|0.254|0.349|0.358
Ben Rice|NYY|563|35|85|86|3|141|68|124|488|2|5|22|3|0.254|0.35|0.527
Byron Buxton|MIN|408|25|65|46|7|100|30|94|370|2|6|18|1|0.254|0.319|0.511
Hunter Goodman|COL|480|36|73|73|5|155|40|110|433|3|4|16|1|0.254|0.321|0.545
Alan Roden|MIN|79|0|6|10|0|11|9|17|67|2|0|4|0|0.254|0.333|0.313
Caleb Durbin|BOS|491|12|65|62|16|67|38|110|434|4|10|22|1|0.253|0.325|0.392
Dalton Rushing|LAD|245|12|37|36|0|70|23|55|217|1|4|12|0|0.253|0.335|0.475
George Lombard Jr.|NYY|87|2|12|6|1|24|7|20|79|1|0|1|1|0.253|0.31|0.367
Josh Bell|MIN|529|17|67|81|1|108|42|121|478|4|4|27|1|0.253|0.316|0.421
Ildemaro Vargas|ARI|432|9|54|66|3|43|23|102|403|2|2|18|5|0.253|0.295|0.39
Mickey Moniak|COL|366|21|45|60|1|97|20|85|336|7|3|16|4|0.253|0.295|0.512
Curtis Mead|BOS|329|17|49|48|6|63|39|72|285|0|5|17|1|0.253|0.353|0.498
Andrew Benintendi|CHW|401|14|51|69|1|94|33|91|361|5|1|21|2|0.252|0.313|0.438
Bryan Torres|STL|136|4|14|17|2|27|10|31|123|1|1|1|2|0.252|0.311|0.39
Daylen Lile|WSH|565|18|71|75|13|108|35|131|520|4|6|26|6|0.252|0.304|0.429
Dillon Dingler|DET|528|26|65|82|0|119|31|120|477|3|15|24|2|0.252|0.316|0.474
Rafael Devers|SFG|582|29|77|78|0|149|59|130|517|4|2|32|1|0.251|0.328|0.485
George Springer|TOR|436|14|50|45|11|78|42|97|386|2|3|18|2|0.251|0.328|0.417
Max Clark|DET|102|2|11|13|1|20|7|23|92|0|1|4|3|0.25|0.31|0.424
Adam Frazier|LAA|124|1|18|10|2|33|10|27|108|0|3|7|1|0.25|0.331|0.361
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Eddys Leonard|SFG|8|0|0|0|0|2|0|2|8|0|0|1|0|0.25|0.25|0.375
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Joey Ortiz|MIL|340|7|39|38|9|64|31|75|300|5|0|12|3|0.25|0.315|0.38
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Yohel Pozo|BAL|50|1|3|7|0|6|1|12|48|1|0|1|0|0.25|0.26|0.333
Anthony Seigler|BOS|171|3|21|13|2|28|18|37|148|2|1|12|1|0.25|0.331|0.405
Matt Shaw|CHC|150|4|21|20|4|27|13|33|132|1|3|7|2|0.25|0.329|0.424
Luis Urías|TOR|59|3|5|8|0|10|6|13|52|1|0|3|0|0.25|0.322|0.481
Ketel Marte|ARI|519|21|65|67|4|78|41|117|469|4|5|23|3|0.249|0.314|0.446
Spencer Horwitz|PIT|377|10|37|38|1|57|45|80|321|4|7|12|1|0.249|0.35|0.386
Andruw Monasterio|BOS|317|6|34|40|4|59|24|71|285|4|3|23|1|0.249|0.31|0.4
Brandon Lowe|PIT|559|28|80|81|2|167|52|124|498|7|2|26|1|0.249|0.318|0.474
Miguel Vargas|CHW|587|29|92|76|13|102|84|122|490|5|7|30|1|0.249|0.363|0.492
Dylan Beavers|BAL|269|6|31|32|5|70|28|59|237|1|2|15|0|0.249|0.332|0.388
Max Muncy|LAD|472|26|69|67|2|118|57|102|410|1|4|20|1|0.249|0.345|0.493
Griffin Conine|MIA|227|14|30|31|2|71|26|49|197|0|4|6|0|0.249|0.348|0.492
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Brayan Rocchio|CLE|505|10|51|54|16|74|32|113|456|4|9|19|2|0.248|0.307|0.364
Tyler Stephenson|CIN|385|13|35|47|0|106|40|84|339|4|2|18|0|0.248|0.327|0.416
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Alec Bohm|PHI|529|14|52|76|2|74|34|119|481|5|9|22|1|0.247|0.306|0.385
Blaze Jordan|STL|199|3|16|28|0|30|7|46|186|4|2|8|4|0.247|0.276|0.382
Tyler Freeman|COL|288|3|29|23|6|34|11|63|255|0|15|6|1|0.247|0.317|0.314
Josh Rojas|KCR|91|2|9|13|1|15|4|21|85|0|0|4|0|0.247|0.281|0.365
Ben Williamson|TBR|270|3|31|26|8|51|20|61|247|0|2|10|1|0.247|0.309|0.332
Cole Young|SEA|542|16|62|57|3|91|35|122|494|3|9|16|3|0.247|0.307|0.389
Tim Tawa|ARI|265|9|30|35|8|62|21|58|235|3|0|11|0|0.247|0.305|0.409
Jacob Young|WSH|412|10|50|43|17|69|29|91|369|2|8|19|3|0.247|0.314|0.396
Jared Triolo|PIT|317|2|29|25|10|62|25|70|284|0|5|12|0|0.246|0.318|0.31
Andrés Chaparro|WSH|163|9|29|33|0|35|20|34|138|0|5|11|0|0.246|0.362|0.522
Brooks Lee|MIN|521|22|60|73|7|86|33|119|483|1|3|21|3|0.246|0.298|0.439
Vinnie Pasquantino|KCR|384|9|41|41|5|61|44|82|333|4|3|15|2|0.246|0.336|0.384
Ali Sánchez|NYY|69|1|6|7|0|20|1|16|65|1|2|2|0|0.246|0.275|0.323
Julio Rodríguez|SEA|542|20|61|56|17|121|41|121|492|4|5|18|0|0.246|0.308|0.404
Connor Wong|BOS|210|4|20|23|3|50|16|45|183|1|6|11|0|0.246|0.325|0.372
Jose Altuve|HOU|466|14|60|41|4|94|38|104|423|2|2|18|2|0.246|0.31|0.397
Angel Martínez|CLE|341|13|37|48|11|74|10|78|318|1|6|18|1|0.245|0.281|0.431
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Teoscar Hernández|LAD|387|11|51|44|2|109|31|86|351|3|2|14|1|0.245|0.307|0.385
Tyler Soderstrom|ATH|453|19|58|56|2|91|53|97|396|1|3|27|3|0.245|0.338|0.472
Corbin Carroll|ARI|581|19|83|61|20|127|69|122|499|5|8|28|16|0.244|0.343|0.479
Kyle Schwarber|PHI|583|40|79|82|3|193|84|119|487|5|6|17|1|0.244|0.359|0.53
Victor Bericoto|SFG|87|4|7|12|1|24|1|21|86|0|0|3|0|0.244|0.253|0.419
Esmerlyn Valdez|PIT|255|15|36|42|0|96|38|52|213|3|1|13|1|0.244|0.357|0.526
Vaughn Grissom|LAA|362|9|37|54|1|65|23|79|324|4|9|18|0|0.244|0.308|0.383
Paul Goldschmidt|NYY|342|17|38|45|1|82|26|76|312|1|3|11|1|0.244|0.307|0.449
Raynel Delgado|HOU|41|1|4|4|0|7|3|9|37|0|0|1|0|0.243|0.3|0.351
Sal Frelick|MIL|327|4|35|36|6|33|27|70|288|3|2|16|0|0.243|0.309|0.34
Daniel Susac|SFG|161|3|11|22|2|36|8|35|144|4|3|8|1|0.243|0.289|0.375
Charles McAdoo|TOR|76|2|7|10|1|20|5|17|70|1|0|2|0|0.243|0.289|0.357
Trea Turner|PHI|584|17|86|51|18|127|37|131|540|3|4|22|1|0.243|0.295|0.381
Kyle Stowers|MIA|419|16|46|54|1|133|42|89|367|2|7|23|4|0.243|0.33|0.458
Edwin Arroyo|CIN|143|0|13|5|1|31|5|32|132|1|3|3|1|0.242|0.284|0.28
Christian Yelich|MIL|411|9|55|47|11|106|40|88|363|3|4|22|2|0.242|0.322|0.388
