name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Ryan Jeffers|MIN|207|10|31|36|1|32|28|51|175|1|2|9|1|0.291|0.393|0.526
Ryan Waldschmidt|ARI|165|1|20|13|6|53|9|44|151|2|2|13|1|0.291|0.335|0.411
Brandon Lockridge|MIL|97|0|9|12|5|26|10|25|86|0|0|4|0|0.291|0.365|0.337
Cooper Pratt|MIL|139|2|18|16|10|26|18|34|117|3|1|4|1|0.291|0.381|0.393
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Christian Encarnacion-Strand|BAL|43|3|5|11|0|8|4|11|38|0|0|2|0|0.289|0.357|0.579
Jake McCarthy|COL|371|11|49|62|17|67|18|99|342|3|4|22|7|0.289|0.33|0.491
Ceddanne Rafaela|BOS|441|15|56|57|15|90|18|120|415|0|6|27|3|0.289|0.328|0.477
Ernie Clement|TOR|442|8|47|35|4|42|15|122|422|3|2|27|1|0.289|0.314|0.415
Javier Báez|DET|101|2|15|11|1|19|2|28|97|1|1|6|0|0.289|0.307|0.412
Donovan Walton|ATH|134|3|20|14|0|25|13|34|118|0|1|9|1|0.288|0.364|0.458
Xavier Edwards|MIA|476|6|51|41|18|64|55|119|414|5|0|14|6|0.287|0.367|0.394
Michael Harris II|ATL|425|20|54|64|6|82|16|116|404|3|2|21|0|0.287|0.315|0.488
Kevin McGonigle|DET|486|11|71|41|11|67|70|118|411|2|3|20|3|0.287|0.393|0.431
CJ Abrams|WSH|466|28|69|85|19|102|42|117|408|6|10|21|2|0.287|0.363|0.554
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Trevor Larnach|MIN|336|10|49|41|2|60|38|84|294|0|3|19|1|0.286|0.373|0.459
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Alec Burleson|STL|472|15|57|71|3|74|39|121|426|3|4|27|1|0.284|0.347|0.458
Willson Contreras|BOS|424|23|55|67|3|107|46|101|356|3|19|18|2|0.284|0.392|0.539
Jordan Walker|STL|470|22|67|81|14|117|37|121|427|3|3|23|0|0.283|0.343|0.492
Tommy White|ATH|62|0|7|0|0|10|2|17|60|0|0|2|0|0.283|0.306|0.317
Juan Soto|NYM|359|21|46|52|7|48|63|83|293|2|0|8|2|0.283|0.408|0.539
Fernando Tatis Jr.|SDP|487|8|56|49|26|96|45|122|431|5|5|22|2|0.283|0.354|0.399
Troy Johnston|COL|352|3|35|41|4|60|30|88|311|5|5|24|0|0.283|0.35|0.389
Luis García Jr.|WSH|374|23|48|76|4|61|16|101|357|1|0|20|5|0.283|0.313|0.56
Liam Hicks|MIA|409|14|54|62|3|39|40|100|354|6|8|9|1|0.282|0.363|0.432
Randy Arozarena|SEA|450|14|72|49|20|95|44|109|386|3|17|23|1|0.282|0.378|0.456
Pete Crow-Armstrong|CHC|492|24|73|64|26|130|59|118|418|3|11|21|7|0.282|0.383|0.538
Nicky Lopez|TEX|182|1|17|18|4|28|9|46|163|1|2|3|0|0.282|0.326|0.319
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Junior Caminero|TBR|483|30|66|66|2|88|60|118|419|2|2|18|1|0.282|0.373|0.544
Jonathan Aranda|TBR|469|14|51|65|0|109|54|112|400|7|8|18|0|0.28|0.371|0.43
Brandon Marsh|PHI|420|16|57|49|10|111|22|110|393|3|2|15|2|0.28|0.319|0.45
Bobby Witt Jr.|KCR|414|13|51|39|30|73|41|103|369|3|1|22|1|0.279|0.35|0.45
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Chase DeLauter|CLE|398|12|41|55|7|56|39|99|356|3|0|21|1|0.278|0.347|0.444
Nick Fortes|TBR|259|4|28|28|0|31|7|67|241|1|8|14|0|0.278|0.319|0.386
Miguel Rojas|LAD|175|3|16|18|0|17|10|43|155|6|2|10|0|0.277|0.318|0.4
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
Austin Hedges|CLE|168|4|19|17|1|30|13|41|148|2|1|7|0|0.277|0.335|0.405
Jackson Chourio|MIL|350|13|53|42|10|85|25|89|322|1|2|20|0|0.276|0.331|0.46
Spencer Horwitz|PIT|299|10|36|33|1|42|40|69|250|4|5|11|1|0.276|0.381|0.448
Elly De La Cruz|CIN|414|18|62|50|20|112|44|101|366|2|2|18|5|0.276|0.355|0.5
Nathan Lukes|TOR|269|5|28|18|0|39|17|67|243|1|5|11|0|0.276|0.335|0.383
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Dane Myers|CIN|187|3|22|16|7|48|23|44|160|1|3|8|0|0.275|0.374|0.381
Sam Antonacci|CHW|366|8|59|32|14|57|26|87|317|1|19|14|2|0.274|0.364|0.407
Jacob Wilson|ATH|304|7|33|34|4|34|12|79|288|1|2|12|1|0.274|0.307|0.396
Riley Greene|DET|464|15|59|53|3|122|59|109|398|5|2|24|1|0.274|0.366|0.452
Brendan Donovan|SEA|101|3|9|8|1|15|11|23|84|1|5|4|1|0.274|0.386|0.452
Mickey Moniak|COL|278|17|38|47|1|69|15|70|256|4|3|13|3|0.273|0.317|0.547
Zack Gelof|ATH|247|11|41|29|8|62|14|62|227|0|4|11|1|0.273|0.327|0.476
Seiya Suzuki|CHC|415|18|60|61|1|109|49|98|359|3|4|19|0|0.273|0.364|0.476
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Raynel Delgado|HOU|36|1|3|4|0|5|2|9|33|0|0|1|0|0.273|0.314|0.394
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Chase Meidroth|CHW|452|9|64|40|2|102|43|108|396|3|4|20|0|0.273|0.348|0.391
Nolan Schanuel|LAA|383|6|34|37|1|55|33|93|341|3|6|19|0|0.273|0.345|0.381
Ali Sánchez|NYY|59|1|5|7|0|14|1|15|55|1|2|2|0|0.273|0.305|0.364
Drake Baldwin|ATL|397|20|61|57|2|82|44|94|345|1|7|7|0|0.272|0.365|0.467
Ildemaro Vargas|ARI|348|7|46|51|2|34|20|88|323|1|2|16|3|0.272|0.318|0.406
Jesús Sánchez|TOR|236|7|22|29|1|52|10|59|217|4|5|14|0|0.272|0.314|0.433
Wyatt Langford|TEX|259|13|35|31|7|60|15|66|243|0|1|13|2|0.272|0.317|0.502
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Brice Turang|MIL|476|16|71|69|15|115|61|111|410|2|0|25|3|0.271|0.364|0.463
Andy Pages|LAD|479|18|64|74|10|97|39|116|429|5|6|23|2|0.27|0.336|0.459
William Contreras|MIL|442|10|53|57|1|62|38|107|396|5|3|17|1|0.27|0.335|0.394
Ryan O'Hearn|PIT|398|17|54|69|1|86|31|97|359|3|5|15|0|0.27|0.334|0.454
Dillon Dingler|DET|433|23|58|72|0|96|26|105|389|3|13|22|2|0.27|0.334|0.514
Griffin Conine|MIA|143|10|21|21|2|43|15|34|126|0|2|5|0|0.27|0.357|0.548
Jhonny Pereda|SEA|68|2|8|4|0|11|4|17|63|0|1|0|0|0.27|0.324|0.365
Brandon Nimmo|TEX|449|11|46|40|6|97|37|109|404|2|6|26|4|0.27|0.339|0.436
Jake Bauers|MIL|399|20|66|64|8|102|54|92|341|1|3|16|2|0.27|0.373|0.504
Jonah Cox|SFG|29|1|5|3|4|15|0|7|26|0|0|1|1|0.269|0.269|0.5
Bryan Reynolds|PIT|492|15|75|63|7|117|69|111|413|2|8|26|2|0.269|0.382|0.45
Cole Young|SEA|453|14|54|51|3|76|28|111|413|3|8|15|3|0.269|0.325|0.421
Gleyber Torres|DET|244|6|34|27|0|48|39|54|201|2|2|8|0|0.269|0.389|0.398
Kyle Karros|COL|364|9|54|39|3|77|45|84|313|2|4|20|2|0.268|0.365|0.431
Ben Malgeri|DET|50|1|6|7|0|10|8|11|41|1|0|2|0|0.268|0.38|0.39
Dominic Smith|ATL|263|8|38|43|0|36|20|63|235|5|2|6|1|0.268|0.324|0.404
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Hao-Yu Lee|DET|203|6|17|27|1|50|9|51|191|2|0|10|1|0.267|0.297|0.424
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Luke Maile|KCR|16|1|2|5|0|5|1|4|15|0|0|1|0|0.267|0.313|0.533
Tristan Peters|CHW|333|6|41|38|6|61|23|80|300|2|4|21|3|0.267|0.325|0.417
Colt Keith|DET|316|8|41|27|4|60|18|78|293|2|3|12|4|0.266|0.313|0.416
Nathaniel Lowe|CIN|276|12|26|37|0|70|28|66|248|0|0|17|0|0.266|0.341|0.48
Matt Olson|ATL|491|31|78|69|2|121|50|116|436|3|2|27|0|0.266|0.342|0.541
Ben Rice|NYY|457|31|70|73|2|114|53|106|399|2|3|19|3|0.266|0.354|0.561
James Wood|WSH|531|30|100|73|17|152|90|115|433|4|4|26|1|0.266|0.394|0.538
Ezequiel Duran|TEX|390|12|50|58|8|91|27|94|354|5|3|19|3|0.266|0.319|0.438
Alika Williams|ATH|121|2|13|10|0|33|4|30|113|1|1|10|0|0.265|0.294|0.407
Masataka Yoshida|BOS|255|5|30|22|2|27|24|60|227|1|3|11|1|0.264|0.341|0.388
Javier Sanoja|MIA|298|4|27|37|6|23|16|74|280|1|0|21|2|0.264|0.303|0.396
Carson Benge|NYM|444|11|55|41|17|98|33|107|405|1|5|15|2|0.264|0.327|0.393
Garrett Mitchell|MIL|367|8|48|49|9|118|44|84|318|1|3|23|3|0.264|0.358|0.431
Oneil Cruz|PIT|283|14|45|44|21|98|30|66|250|0|3|10|0|0.264|0.35|0.472
Vladimir Guerrero Jr.|TOR|448|6|56|44|7|60|45|104|394|5|4|18|0|0.264|0.342|0.355
Heliot Ramos|SFG|306|9|36|34|3|82|16|76|288|1|1|13|3|0.264|0.304|0.424
Daniel Susac|SFG|145|3|10|22|2|31|7|34|129|4|3|7|1|0.264|0.308|0.403
Shea Langeliers|ATH|416|23|55|51|2|96|34|99|376|1|5|19|0|0.263|0.332|0.497
Josh Naylor|SEA|455|8|42|40|22|56|35|109|414|1|4|16|0|0.263|0.326|0.36
Ozzie Albies|ATL|484|18|69|62|2|70|31|115|437|11|5|21|0|0.263|0.312|0.435
Jonny DeLuca|TBR|221|7|29|33|12|44|10|55|209|0|0|15|0|0.263|0.297|0.435
Luke Keaschall|MIN|410|6|53|33|13|62|41|92|350|6|12|15|1|0.263|0.355|0.363
Byron Buxton|MIN|362|25|57|45|7|88|24|87|331|2|5|16|1|0.263|0.32|0.544
Willi Castro|COL|373|12|51|46|7|104|32|88|335|1|5|15|0|0.263|0.335|0.415
Michael Massey|KCR|301|8|36|37|2|51|16|73|278|5|0|19|0|0.263|0.298|0.417
A.J. Ewing|NYM|292|7|32|28|14|75|27|68|259|3|1|12|1|0.263|0.331|0.398
Jim Jarvis|ATL|89|1|9|10|0|14|5|21|80|0|1|5|1|0.263|0.314|0.388
Esmerlyn Valdez|PIT|172|14|27|38|0|60|24|38|145|2|1|9|1|0.262|0.366|0.628
Carlos Cortes|ATH|260|7|23|28|1|38|24|60|229|3|4|12|1|0.262|0.338|0.415
Vaughn Grissom|LAA|272|7|29|46|0|42|21|63|241|4|5|14|0|0.261|0.328|0.407
Maikel Garcia|KCR|294|3|32|30|5|45|24|70|268|2|0|17|2|0.261|0.32|0.373
Justin Crawford|PHI|327|2|32|27|14|63|18|79|303|1|3|13|3|0.261|0.308|0.343
Keibert Ruiz|WSH|249|7|34|36|2|29|10|61|234|3|2|20|0|0.261|0.293|0.436
Mauricio Dubón|ATL|437|10|51|55|4|59|27|105|403|1|2|21|2|0.261|0.309|0.397
Yohendrick Piñango|TOR|180|5|12|20|0|44|11|44|169|0|0|8|0|0.26|0.306|0.396
Esteury Ruiz|MIA|149|5|30|10|27|44|16|32|123|1|7|9|1|0.26|0.374|0.472
Carson Kelly|CHC|293|6|38|37|0|50|32|67|258|0|3|10|0|0.26|0.348|0.368
Randal Grichuk|CHW|167|9|24|24|0|39|7|41|158|1|1|12|1|0.259|0.293|0.519
Miguel Andujar|SDP|254|5|24|22|2|38|11|62|239|0|4|20|2|0.259|0.303|0.423
Cody Bellinger|NYY|434|11|52|53|10|70|55|97|374|5|0|21|3|0.259|0.35|0.42
Jose Siri|LAA|121|5|21|18|2|34|8|28|108|1|2|5|0|0.259|0.319|0.444
Braden Shewmake|MIL|91|3|12|10|1|16|2|22|85|2|0|5|0|0.259|0.27|0.424
Andruw Monasterio|BOS|221|6|26|23|2|49|16|52|201|1|2|19|1|0.259|0.318|0.453
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Hunter Goodman|COL|426|33|66|65|5|142|37|99|383|2|4|16|0|0.258|0.329|0.559
Alejandro Osuna|TEX|218|1|24|24|5|32|19|49|190|0|8|5|0|0.258|0.35|0.3
Brayan Rocchio|CLE|427|9|43|50|15|63|28|99|384|3|8|17|2|0.258|0.319|0.383
Steven Kwan|CLE|419|1|44|21|8|41|55|91|353|3|3|14|2|0.258|0.36|0.317
Ryan Vilade|TBR|187|9|19|35|3|42|15|43|167|3|1|7|1|0.257|0.317|0.473
Nick Allen|HOU|113|1|17|11|2|23|7|26|101|2|1|4|0|0.257|0.306|0.327
Nico Hoerner|CHC|486|6|46|51|17|41|37|113|439|5|5|23|1|0.257|0.319|0.355
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Dominic Canzone|SEA|320|18|40|49|1|65|30|73|284|2|4|17|1|0.257|0.334|0.514
Tsung-Che Cheng|BOS|44|0|7|5|0|14|4|10|39|1|0|1|0|0.256|0.318|0.282
Yainer Diaz|HOU|213|8|24|26|0|33|7|52|203|2|1|9|0|0.256|0.282|0.419
Justin Foscue|TEX|142|7|15|19|0|37|10|33|129|1|2|7|0|0.256|0.317|0.473
Nick Kurtz|ATH|434|21|62|69|7|141|79|90|352|0|3|15|1|0.256|0.396|0.483
Tyler Stephenson|CIN|304|9|26|32|0|77|35|68|266|2|1|16|0|0.256|0.342|0.417
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Teoscar Hernández|LAD|306|10|46|40|2|81|27|70|274|3|2|12|0|0.255|0.324|0.409
Connor Wong|BOS|166|2|16|17|3|39|16|36|141|1|4|9|0|0.255|0.346|0.362
Francisco Alvarez|NYM|278|12|25|27|0|73|29|62|243|1|3|9|0|0.255|0.341|0.44
Max Muncy|LAD|390|21|61|49|2|95|46|87|341|0|3|16|1|0.255|0.349|0.493
Bryce Harper|PHI|472|23|67|66|6|101|68|101|396|7|1|21|3|0.255|0.36|0.497
Brandon Lowe|PIT|463|23|68|71|2|126|42|105|412|7|2|25|1|0.255|0.322|0.488
Jose Fernandez|ARI|177|3|23|15|7|40|7|42|165|0|1|7|0|0.255|0.289|0.352
Isaac Paredes|HOU|453|15|44|60|0|66|44|99|389|4|16|18|1|0.254|0.351|0.422
Julio Rodríguez|SEA|442|16|52|47|14|90|33|102|401|3|5|16|0|0.254|0.317|0.414
Bo Bichette|NYM|483|10|53|53|1|88|29|113|445|7|2|16|1|0.254|0.298|0.362
Sal Stewart|CIN|482|24|59|85|12|106|51|107|422|6|3|23|0|0.254|0.334|0.479
Henry Bolte|ATH|250|4|22|21|12|68|19|55|217|2|10|8|0|0.253|0.339|0.346
Dalton Rushing|LAD|245|12|37|36|0|70|23|55|217|1|4|12|0|0.253|0.335|0.475
Bryce Eldridge|SFG|287|11|36|26|1|77|37|63|249|1|0|14|0|0.253|0.348|0.442
Curtis Mead|BOS|329|17|49|48|6|63|39|72|285|0|5|17|1|0.253|0.353|0.498
Joc Pederson|TEX|338|20|46|42|2|77|38|74|293|3|3|11|2|0.253|0.341|0.509
Nick Loftin|KCR|263|5|30|35|1|36|25|57|226|4|5|18|1|0.252|0.335|0.407
Gabriel Arias|CLE|130|5|13|11|4|55|7|31|123|0|0|3|0|0.252|0.292|0.398
Bryson Stott|PHI|409|8|46|50|19|75|34|93|369|2|2|21|6|0.252|0.317|0.407
Jackson Holliday|BAL|194|5|24|20|5|49|28|41|163|3|0|5|1|0.252|0.356|0.387
Tyler Freeman|COL|279|3|28|23|6|34|11|62|247|0|15|6|1|0.251|0.322|0.32
Adley Rutschman|BAL|284|8|30|47|0|40|30|62|247|5|2|19|1|0.251|0.331|0.433
Jeff McNeil|ATH|338|4|29|34|3|39|23|77|307|3|4|13|0|0.251|0.309|0.332
Jac Caglianone|KCR|403|18|48|42|3|111|27|93|371|1|4|18|2|0.251|0.308|0.456
Pete Alonso|BAL|486|23|68|69|5|120|56|105|419|4|7|21|0|0.251|0.346|0.465
Ketel Marte|ARI|475|19|59|62|4|72|32|109|435|4|4|22|3|0.251|0.305|0.446
Alex Call|LAD|143|1|19|16|1|24|18|30|120|2|3|6|0|0.25|0.357|0.325
Rafael Devers|SFG|476|23|60|62|0|127|47|106|424|4|1|27|1|0.25|0.324|0.481
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Starling Marte|KCR|150|1|13|10|2|37|8|34|136|2|4|4|0|0.25|0.307|0.301
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Endy Rodríguez|PIT|143|5|17|17|5|36|22|30|120|0|0|6|0|0.25|0.366|0.425
Brian Serven|ATH|13|1|1|2|0|2|1|3|12|0|0|0|0|0.25|0.308|0.5
Jose Trevino|CIN|87|4|10|11|0|16|1|21|84|0|0|3|0|0.25|0.259|0.429
James Triantos|CHC|4|0|1|0|0|1|0|1|4|0|0|0|0|0.25|0.25|0.25
Trea Turner|PHI|482|16|75|43|17|106|29|112|448|2|3|19|1|0.25|0.299|0.404
Luis Urías|TOR|55|3|4|8|0|9|6|12|48|1|0|2|0|0.25|0.327|0.479
JJ Wetherholt|STL|479|16|69|41|12|76|49|103|414|2|14|10|0|0.249|0.347|0.389
Jared Young|NYM|199|7|20|19|1|40|15|44|177|1|6|9|0|0.249|0.327|0.418
Dylan Beavers|BAL|197|2|22|18|5|46|20|43|173|1|2|12|0|0.249|0.332|0.353
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Wilyer Abreu|BOS|473|17|57|54|6|100|45|104|419|5|2|22|3|0.248|0.321|0.437
Ben Williamson|TBR|265|3|30|26|8|49|20|60|242|0|2|10|1|0.248|0.311|0.335
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Daylen Lile|WSH|461|13|56|54|11|85|28|105|424|4|5|22|5|0.248|0.299|0.415
Corbin Carroll|ARI|469|16|67|52|15|107|55|100|405|3|6|22|12|0.247|0.343|0.479
Kyle Schwarber|PHI|470|33|65|63|2|163|69|97|393|3|5|12|1|0.247|0.364|0.534
Alex Bregman|CHC|499|11|58|47|2|79|56|106|430|5|8|21|1|0.247|0.341|0.377
Taylor Ward|BAL|506|7|64|30|4|103|87|101|410|3|6|20|0|0.246|0.383|0.346
Matt Shaw|CHC|147|4|20|20|4|27|12|32|130|1|3|6|2|0.246|0.322|0.415
Andrew Benintendi|CHW|339|12|43|57|1|81|29|75|305|4|0|17|2|0.246|0.308|0.433
Elias Díaz|TEX|128|5|13|18|0|29|2|30|122|1|1|8|0|0.246|0.262|0.434
Paul Goldschmidt|NYY|320|16|37|44|1|77|23|72|293|1|3|10|1|0.246|0.306|0.451
Jeremiah Jackson|BAL|228|7|25|39|2|44|6|53|216|3|2|10|0|0.245|0.269|0.389
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Travis Bazzana|CLE|351|9|37|34|16|77|42|74|302|3|4|15|2|0.245|0.342|0.397
Joe Mack|MIA|215|11|29|33|0|54|13|48|196|0|2|7|0|0.245|0.299|0.449
Mike Trout|LAA|417|18|64|40|8|103|76|82|335|1|5|16|0|0.245|0.391|0.454
José Caballero|NYY|344|11|37|40|27|79|19|77|315|3|5|12|0|0.244|0.295|0.387
Jared Triolo|PIT|253|1|23|20|9|55|22|55|225|0|3|12|0|0.244|0.32|0.311
Josh Bell|MIN|434|13|53|63|1|97|33|97|397|2|2|24|1|0.244|0.304|0.408
Edwin Arroyo|CIN|142|0|13|5|1|31|5|32|131|1|3|3|1|0.244|0.286|0.282
Kyle Isbel|KCR|183|3|16|11|5|41|10|40|164|1|3|7|1|0.244|0.298|0.354
Brooks Lee|MIN|433|16|51|58|7|70|31|97|398|1|2|17|3|0.244|0.301|0.422
José Tena|WSH|216|5|28|20|3|64|17|48|197|0|2|11|2|0.244|0.31|0.396
Munetaka Murakami|CHW|331|24|59|51|1|109|58|66|271|1|1|10|0|0.244|0.378|0.546
Caleb Durbin|BOS|388|10|50|45|12|52|27|84|345|2|9|20|1|0.243|0.313|0.394
Daulton Varsho|TOR|365|7|39|26|9|71|29|81|333|1|2|19|2|0.243|0.307|0.375
Nolan Arenado|ARI|410|15|51|51|3|86|38|88|362|3|7|20|0|0.243|0.324|0.423
Mickey Gasper|BOS|119|0|11|7|0|21|9|26|107|1|1|5|1|0.243|0.305|0.308
Tyler Soderstrom|ATH|415|17|51|50|1|79|48|88|363|1|3|24|2|0.242|0.335|0.46
Isaac Collins|KCR|371|6|39|34|6|85|43|77|318|2|6|18|3|0.242|0.341|0.374
Jacob Gonzalez|PIT|136|4|15|23|1|27|8|30|124|1|2|6|0|0.242|0.296|0.387
Iván Herrera|STL|493|12|66|46|6|85|51|100|414|3|25|18|1|0.242|0.357|0.377
Rikuu Nishida|CHW|30|0|3|2|0|5|0|7|29|0|0|0|0|0.241|0.241|0.241
Victor Robles|SEA|126|0|10|5|7|21|5|28|116|1|3|3|0|0.241|0.288|0.267
Tyrone Taylor|NYM|159|10|22|28|0|31|9|35|145|0|1|8|0|0.241|0.29|0.503
Bryan Torres|STL|94|4|12|13|1|18|6|21|87|0|0|1|2|0.241|0.29|0.437
Taylor Trammell|HOU|165|5|21|16|3|51|15|35|145|0|4|6|1|0.241|0.329|0.4
Jorbit Vivas|WSH|237|3|23|18|0|34|23|49|203|4|4|8|1|0.241|0.325|0.335
Masyn Winn|STL|425|4|42|45|8|84|39|90|373|6|7|14|2|0.241|0.32|0.322
