name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Jackson Chourio|MIL|5|0|1|0|0|0|1|4|4|0|0|2|0|1.0|1.0|1.5
Sung-Mun Song|SDP|4|0|2|2|1|0|0|2|4|0|0|1|0|0.5|0.5|0.75
Daniel Susac|SFG|24|0|1|5|0|3|1|11|23|0|0|2|1|0.478|0.5|0.652
Yohendrick Piñango|TOR|23|0|1|4|0|2|1|10|22|0|0|1|0|0.455|0.478|0.5
Tyler Black|MIL|23|0|2|7|0|5|1|9|22|0|0|4|0|0.409|0.435|0.591
Braxton Fulford|COL|5|1|2|2|0|2|0|2|5|0|0|0|0|0.4|0.4|1.0
Carlos Cortes|ATH|84|4|10|13|0|7|8|29|75|0|1|5|1|0.387|0.452|0.64
Ildemaro Vargas|ARI|113|6|19|22|0|11|4|40|107|0|0|7|2|0.374|0.396|0.645
Elias Díaz|KCR|12|1|2|3|0|1|1|4|11|0|0|2|0|0.364|0.417|0.818
Jared Young|NYM|23|0|2|2|0|3|2|7|20|1|0|2|0|0.35|0.391|0.45
Taylor Trammell|HOU|33|0|4|4|1|9|4|10|29|0|0|1|1|0.345|0.424|0.448
Alex Call|LAD|40|0|7|4|0|4|7|11|32|0|1|3|0|0.344|0.475|0.438
Ben Rice|NYY|134|12|30|27|2|32|23|37|108|2|1|9|0|0.343|0.455|0.759
Josh Jung|TEX|131|4|13|19|1|19|10|40|119|1|1|12|0|0.336|0.389|0.538
Shea Langeliers|ATH|146|10|24|18|0|32|12|45|134|0|0|9|0|0.336|0.39|0.627
Xavier Edwards|MIA|154|2|24|11|4|15|21|44|132|0|0|7|2|0.333|0.425|0.462
Kyle Farmer|ATL|13|0|2|3|0|2|0|4|12|1|0|1|0|0.333|0.308|0.417
Aramis Garcia|ARI|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Jordan Lawlar|ARI|20|1|3|2|1|6|1|6|18|0|1|1|0|0.333|0.4|0.556
Otto Lopez|MIA|150|4|24|16|5|28|6|47|141|1|2|8|2|0.333|0.367|0.504
Mickey Moniak|COL|111|11|19|21|1|27|7|34|102|1|1|7|1|0.333|0.378|0.745
Sebastián Rivero|LAA|9|0|0|0|0|1|0|3|9|0|0|0|0|0.333|0.333|0.333
Jesus Rodriguez|SFG|6|1|1|2|0|0|0|2|6|0|0|0|0|0.333|0.333|0.833
