name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Adael Amador|COL|8|1|5|4|0|2|3|2|5|0|0|0|0|0.4|0.625|1.0
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Eduardo Valencia|DET|56|6|12|17|0|15|1|21|54|0|1|6|0|0.389|0.411|0.833
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Brewer Hicklen|ATL|23|0|5|3|0|8|4|7|19|0|0|4|0|0.368|0.478|0.579
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Brett Callahan|DET|6|0|1|4|0|2|0|2|6|0|0|0|1|0.333|0.333|0.667
Bryan De La Cruz|PHI|36|2|4|8|0|8|2|10|30|2|2|1|0|0.333|0.389|0.567
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yordan Alvarez|HOU|543|36|82|88|1|92|86|143|446|4|7|25|0|0.321|0.435|0.619
Luis Arraez|PHI|525|5|58|52|10|23|27|150|478|10|4|27|7|0.314|0.349|0.431
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Otto Lopez|MIA|530|9|74|54|24|69|26|152|491|9|4|29|7|0.31|0.343|0.452
