name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Willson Contreras|BOS|362|20|46|61|2|90|35|89|310|3|14|16|2|0.287|0.381|0.545
Kevin McGonigle|DET|392|7|56|32|11|53|58|95|331|0|3|18|3|0.287|0.398|0.423
Jackson Chourio|MIL|263|13|39|36|6|62|20|69|241|1|1|15|0|0.286|0.342|0.51
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Alika Williams|ATH|81|2|12|8|0|25|3|22|77|0|0|7|0|0.286|0.313|0.455
Nathan Lukes|TOR|205|4|19|17|0|31|11|53|186|1|4|8|0|0.285|0.337|0.392
Luis García Jr.|WSH|302|19|43|65|3|46|13|82|288|1|0|16|3|0.285|0.315|0.559
Wade Meckler|LAA|129|2|16|16|2|30|13|33|116|0|0|7|0|0.284|0.357|0.397
Ceddanne Rafaela|BOS|344|8|39|38|12|69|17|91|320|0|6|20|3|0.284|0.332|0.441
Justin Foscue|TEX|107|6|14|17|0|25|9|27|95|1|2|6|0|0.284|0.355|0.537
Elias Díaz|TEX|84|4|10|16|0|14|2|23|81|1|0|6|0|0.284|0.298|0.506
Miguel Rojas|LAD|153|3|15|16|0|16|10|38|134|5|2|8|0|0.284|0.331|0.41
Carson Kelly|CHC|231|4|31|30|0|37|26|57|202|0|3|10|0|0.282|0.372|0.391
Mickey Moniak|COL|212|15|29|37|1|53|13|55|195|1|3|11|3|0.282|0.335|0.6
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Bryan Reynolds|PIT|401|13|64|56|6|89|60|94|334|2|5|21|2|0.281|0.397|0.473
Fernando Tatis Jr.|SDP|393|5|42|34|21|80|32|99|352|5|3|19|1|0.281|0.342|0.384
Junior Caminero|TBR|389|26|57|56|1|71|49|95|338|2|0|12|0|0.281|0.37|0.547
Austin Hedges|CLE|138|3|16|14|1|23|11|34|121|1|1|7|0|0.281|0.343|0.413
Carlos Cortes|ATH|221|6|20|23|1|27|21|55|196|1|3|11|1|0.281|0.357|0.439
Zack Gelof|ATH|241|11|41|29|8|59|14|62|221|0|4|11|1|0.281|0.335|0.489
Spencer Horwitz|PIT|295|10|36|33|1|40|40|69|246|4|5|11|1|0.28|0.386|0.455
Jonathan Aranda|TBR|384|13|45|58|0|86|50|90|321|6|7|13|0|0.28|0.383|0.442
Gleyber Torres|DET|190|4|26|18|0|33|29|44|157|2|2|6|0|0.28|0.395|0.395
Keibert Ruiz|WSH|201|6|27|33|2|26|7|53|190|2|2|17|0|0.279|0.308|0.463
Casey Schmitt|SFG|348|17|39|45|7|68|7|92|330|4|7|16|1|0.279|0.305|0.488
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Heliot Ramos|SFG|214|8|29|28|0|54|12|56|201|1|0|13|3|0.279|0.318|0.493
Wyatt Langford|TEX|173|8|23|20|6|37|10|45|162|0|1|8|2|0.278|0.324|0.5
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
Javier Sanoja|MIA|229|3|21|34|5|21|14|59|213|1|0|16|2|0.277|0.32|0.413
Chase DeLauter|CLE|310|8|29|41|3|42|29|77|279|2|0|16|1|0.276|0.342|0.427
A.J. Ewing|NYM|200|6|24|23|9|50|22|48|174|1|1|7|1|0.276|0.359|0.431
CJ Abrams|WSH|378|19|55|65|15|81|33|91|330|5|10|16|2|0.276|0.354|0.509
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Alec Burleson|STL|379|14|46|63|3|58|30|94|342|3|4|20|1|0.275|0.338|0.462
Jesús Sánchez|TOR|234|7|22|29|1|52|10|59|215|4|5|14|0|0.274|0.316|0.437
Chandler Simpson|TBR|335|0|36|16|21|33|18|85|310|2|0|8|4|0.274|0.312|0.326
Mauricio Dubón|ATL|350|9|41|49|2|49|25|88|321|0|2|19|2|0.274|0.33|0.43
Brendan Donovan|SEA|101|3|9|8|1|15|11|23|84|1|5|4|1|0.274|0.386|0.452
Bryce Eldridge|SFG|197|7|25|19|0|48|24|47|172|1|0|12|0|0.273|0.36|0.465
Tyler Freeman|COL|237|3|27|23|6|29|11|56|205|0|15|6|1|0.273|0.355|0.356
Ozzie Albies|ATL|388|14|58|50|1|48|26|95|348|10|4|19|0|0.273|0.322|0.448
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Matt Olson|ATL|394|24|62|57|2|91|38|96|352|3|1|24|0|0.273|0.343|0.545
Ben Rice|NYY|368|26|60|60|2|86|44|87|319|2|3|15|2|0.273|0.364|0.577
Brayan Rocchio|CLE|336|6|36|37|15|46|27|81|297|3|7|13|2|0.273|0.344|0.391
Ezequiel Duran|TEX|305|7|36|45|6|68|21|76|279|3|1|15|2|0.272|0.322|0.416
Garrett Mitchell|MIL|289|8|39|43|6|96|35|68|250|1|2|17|3|0.272|0.365|0.46
Jacob Wilson|ATH|218|4|23|26|2|26|10|56|206|1|0|10|0|0.272|0.304|0.379
Lars Nootbaar|STL|106|2|13|8|0|24|13|25|92|1|0|6|1|0.272|0.358|0.424
Byron Buxton|MIN|335|25|57|45|7|83|23|83|306|2|4|16|1|0.271|0.328|0.575
Jonny DeLuca|TBR|166|5|22|25|9|32|9|42|155|0|0|13|0|0.271|0.311|0.452
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Nick Kurtz|ATH|407|20|61|66|7|128|76|89|329|0|2|15|1|0.271|0.41|0.505
James Wood|WSH|435|25|83|61|14|126|74|96|355|2|4|22|1|0.27|0.4|0.549
Jhonny Pereda|SEA|68|2|8|4|0|11|4|17|63|0|1|0|0|0.27|0.324|0.365
Elly De La Cruz|CIN|316|13|44|41|13|92|30|76|282|2|2|14|2|0.27|0.342|0.472
Jonah Cox|SFG|29|1|5|3|4|15|0|7|26|0|0|1|1|0.269|0.269|0.5
Nelson Velázquez|STL|60|4|10|12|0|12|6|14|52|1|1|3|0|0.269|0.35|0.558
José Fermín|STL|159|3|15|17|3|23|11|39|145|1|0|9|0|0.269|0.318|0.393
Starling Marte|KCR|121|1|12|9|1|33|8|29|108|2|3|4|0|0.269|0.331|0.333
Jake Bauers|MIL|325|16|52|54|5|83|41|75|280|1|3|15|1|0.268|0.366|0.5
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Dominic Smith|ATL|222|6|30|35|0|31|13|54|202|5|1|6|1|0.267|0.308|0.396
Ketel Marte|ARI|382|17|50|54|4|51|29|93|348|3|2|19|3|0.267|0.325|0.486
Willi Castro|COL|309|6|39|35|6|83|27|74|277|1|4|13|0|0.267|0.34|0.379
Brice Turang|MIL|397|12|63|54|14|101|51|91|341|2|0|22|3|0.267|0.36|0.455
Dominic Canzone|SEA|237|14|32|37|1|50|22|56|210|2|3|13|1|0.267|0.342|0.538
Raynel Delgado|HOU|33|1|3|4|0|5|2|8|30|0|0|1|0|0.267|0.313|0.4
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Yohendrick Piñango|TOR|160|5|11|20|0|37|10|40|150|0|0|7|0|0.267|0.313|0.413
Ali Sánchez|NYY|33|0|2|4|0|9|1|8|30|1|1|2|0|0.267|0.303|0.333
Jose Trevino|CIN|63|1|7|8|0|8|1|16|60|0|0|3|0|0.267|0.279|0.367
Bryce Harper|PHI|386|20|56|57|5|79|57|86|323|6|0|16|2|0.266|0.37|0.514
Chase Meidroth|CHW|372|7|52|29|2|88|35|87|328|2|2|15|0|0.265|0.338|0.375
Dalton Rushing|LAD|197|10|30|30|0|51|18|46|174|1|4|10|0|0.264|0.345|0.494
Shea Langeliers|ATH|367|20|51|45|2|77|29|88|333|1|4|16|0|0.264|0.33|0.492
Max Muncy|LAD|325|17|54|40|1|75|38|75|284|0|3|13|1|0.264|0.357|0.496
Oneil Cruz|PIT|283|14|45|44|21|98|30|66|250|0|3|10|0|0.264|0.35|0.472
JJ Wetherholt|STL|391|13|56|36|9|61|38|89|338|2|13|9|0|0.263|0.358|0.405
Andy Pages|LAD|399|16|54|64|8|77|32|94|357|5|5|21|1|0.263|0.328|0.462
Ryan Vilade|TBR|151|6|14|28|3|31|13|35|133|3|1|6|1|0.263|0.327|0.459
Corbin Carroll|ARI|376|13|51|45|9|84|43|86|327|2|4|19|10|0.263|0.354|0.502
Vladimir Guerrero Jr.|TOR|368|4|47|35|6|45|39|84|320|5|4|14|0|0.263|0.345|0.344
Daniel Susac|SFG|115|0|5|14|1|27|6|27|103|2|2|5|1|0.262|0.31|0.33
Carson Benge|NYM|366|11|49|36|12|78|26|88|336|0|4|12|2|0.262|0.322|0.408
Dillon Dingler|DET|352|19|47|60|0|74|23|83|317|3|7|19|2|0.262|0.323|0.514
Alex Call|LAD|129|1|19|16|1|20|17|28|107|2|3|5|0|0.262|0.372|0.336
Michael Massey|KCR|232|7|29|31|2|40|13|56|214|3|0|15|0|0.262|0.3|0.43
Wilyer Abreu|BOS|378|10|43|41|6|77|37|87|333|5|1|18|3|0.261|0.332|0.423
Maikel Garcia|KCR|294|3|32|30|5|45|24|70|268|2|0|17|2|0.261|0.32|0.373
Paul Goldschmidt|NYY|247|14|31|41|1|56|17|59|226|1|3|9|1|0.261|0.32|0.496
Tyler Callihan|PIT|80|3|12|15|1|25|9|18|69|1|1|2|2|0.261|0.35|0.478
Masataka Yoshida|BOS|186|2|19|12|2|21|17|43|165|1|3|8|1|0.261|0.339|0.358
Endy Rodríguez|PIT|122|5|15|16|2|29|21|26|100|0|0|6|0|0.26|0.388|0.47
Randal Grichuk|CHW|134|9|21|23|0|31|5|33|127|1|1|9|0|0.26|0.291|0.543
Seiya Suzuki|CHC|321|13|43|42|0|85|34|73|281|3|3|12|0|0.26|0.343|0.441
Kyle Karros|COL|302|7|45|30|3|64|39|67|258|2|3|17|2|0.26|0.361|0.422
Teoscar Hernández|LAD|236|8|36|36|2|65|23|54|208|3|2|8|0|0.26|0.335|0.413
Ryan Waldschmidt|ARI|122|0|11|8|5|40|8|29|112|0|1|9|1|0.259|0.314|0.357
Adley Rutschman|BAL|258|8|29|47|0|39|24|59|228|5|1|18|1|0.259|0.326|0.452
Bo Bichette|NYM|402|10|48|50|1|72|24|96|371|5|2|14|1|0.259|0.303|0.383
Julio Rodríguez|SEA|378|14|46|40|12|79|29|89|344|1|4|15|0|0.259|0.323|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Nolan Schanuel|LAA|302|6|30|31|0|46|24|70|271|2|5|14|0|0.258|0.328|0.376
Justin Crawford|PHI|280|2|27|19|11|58|16|67|260|0|2|12|2|0.258|0.306|0.342
Cole Young|SEA|365|10|42|42|2|66|24|85|330|3|7|13|1|0.258|0.319|0.394
Jac Caglianone|KCR|329|14|41|33|3|99|25|77|299|1|4|13|2|0.258|0.322|0.455
Nick Sogard|BOS|41|0|3|2|0|6|5|9|35|0|0|2|1|0.257|0.35|0.371
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Miguel Andujar|SDP|230|5|19|19|2|37|9|56|218|0|3|14|2|0.257|0.296|0.408
Ildemaro Vargas|ARI|285|7|38|46|1|26|15|68|265|1|2|12|2|0.257|0.3|0.396
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Dane Myers|CIN|137|3|18|14|5|35|17|30|117|1|2|6|0|0.256|0.358|0.385
Braden Shewmake|HOU|83|3|10|9|0|13|2|20|78|1|0|4|0|0.256|0.272|0.423
Ryan Kreidler|MIN|133|5|19|23|0|25|11|31|121|0|1|4|2|0.256|0.323|0.446
Samuel Basallo|BAL|281|14|32|42|0|72|25|65|254|2|0|9|1|0.256|0.32|0.465
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Brandon Nimmo|TEX|366|8|35|30|3|77|29|84|329|2|6|20|3|0.255|0.325|0.407
Nick Fortes|TBR|211|2|21|19|0|25|5|50|196|1|7|11|0|0.255|0.297|0.342
Luke Keaschall|MIN|337|4|46|26|12|50|32|75|294|3|8|13|1|0.255|0.341|0.347
Jose Fernandez|ARI|177|3|23|15|7|40|7|42|165|0|1|7|0|0.255|0.289|0.352
Kyle Schwarber|PHI|392|31|56|57|2|135|57|84|330|1|4|9|1|0.255|0.37|0.57
Iván Herrera|STL|403|11|59|40|5|65|50|83|327|2|24|14|1|0.254|0.39|0.404
Ty France|SDP|216|10|21|30|1|54|11|50|197|1|6|8|2|0.254|0.312|0.467
Sal Stewart|CIN|391|17|48|61|11|85|44|87|343|3|1|21|0|0.254|0.338|0.464
Drake Baldwin|ATL|297|15|48|43|1|68|28|66|261|1|7|6|0|0.253|0.34|0.448
Denzer Guzman|LAA|98|3|8|13|1|23|7|23|91|0|0|3|0|0.253|0.306|0.385
Colt Keith|DET|260|7|34|21|4|50|14|61|242|1|3|9|2|0.252|0.3|0.393
Alejandro Osuna|TEX|182|1|20|18|4|25|15|40|159|0|7|4|0|0.252|0.343|0.296
Taylor Ward|BAL|417|5|54|23|3|88|69|86|342|3|3|19|0|0.251|0.379|0.351
Ronald Acuña Jr.|ATL|236|7|31|22|15|52|35|49|195|2|4|10|1|0.251|0.373|0.421
Francisco Alvarez|NYM|216|9|19|20|0|56|15|49|195|1|3|7|0|0.251|0.313|0.426
Josh Bell|MIN|354|13|46|60|1|77|27|81|323|2|2|18|1|0.251|0.311|0.433
Hunter Goodman|COL|358|27|58|51|5|116|29|81|323|2|4|14|0|0.251|0.318|0.545
Pete Alonso|BAL|397|19|54|60|2|97|47|86|343|4|3|16|0|0.251|0.343|0.464
Michael Conforto|CHC|152|7|19|21|1|43|19|33|132|1|0|10|0|0.25|0.342|0.485
Jacob Gonzalez|CHW|95|2|11|17|0|21|8|21|84|0|2|4|0|0.25|0.33|0.369
Derek Hill|PHI|133|6|18|13|7|47|9|30|120|0|1|3|0|0.25|0.308|0.425
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Luis Lara|MIL|5|0|1|2|0|0|1|1|4|0|0|0|0|0.25|0.4|0.25
Hao-Yu Lee|DET|148|4|11|15|1|41|7|35|140|0|0|6|1|0.25|0.286|0.393
Daylen Lile|WSH|388|10|48|43|8|68|24|89|356|4|4|20|3|0.25|0.302|0.407
Luke Maile|KCR|5|1|2|3|0|0|1|1|4|0|0|0|0|0.25|0.4|1.0
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Josh Naylor|SEA|368|8|33|36|15|46|27|84|336|1|3|11|0|0.25|0.311|0.354
Isaac Paredes|HOU|366|12|37|47|0|58|34|79|316|3|13|16|0|0.25|0.344|0.415
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Pedro Ramírez|CHC|61|1|8|7|2|9|3|14|56|1|0|3|1|0.25|0.283|0.393
Brian Serven|ATH|4|0|0|0|0|1|0|1|4|0|0|0|0|0.25|0.25|0.25
Jose Siri|LAA|90|5|18|17|1|24|6|20|80|1|1|3|0|0.25|0.307|0.475
Chadwick Tromp|BAL|30|0|2|4|0|7|0|7|28|1|0|1|0|0.25|0.241|0.286
Masyn Winn|STL|339|4|38|38|7|65|28|75|300|5|6|11|2|0.25|0.322|0.34
Brooks Lee|MIN|353|14|43|49|5|58|24|81|325|1|2|13|2|0.249|0.304|0.431
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Kyle Tucker|LAD|367|7|53|45|6|74|48|78|314|3|2|17|2|0.248|0.349|0.382
Joe Mack|MIA|160|7|23|23|0|38|12|36|145|0|1|5|0|0.248|0.31|0.428
Kody Clemens|MIN|310|16|43|44|6|68|20|70|282|1|5|17|3|0.248|0.308|0.5
Jorge Mateo|ATL|129|4|27|11|9|39|8|30|121|0|0|5|0|0.248|0.295|0.388
Jo Adell|LAA|380|11|39|47|3|84|11|88|355|2|12|15|1|0.248|0.292|0.389
Austin Martin|MIN|267|2|33|19|9|48|34|56|226|2|5|12|0|0.248|0.356|0.327
Cody Bellinger|NYY|382|11|46|50|10|58|50|81|327|5|0|17|3|0.248|0.343|0.419
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Jeremiah Jackson|BAL|209|7|23|32|2|42|4|50|202|2|1|8|0|0.248|0.263|0.391
Bryson Stott|PHI|332|7|36|40|16|58|24|75|303|1|2|15|4|0.248|0.306|0.393
Nasim Nuñez|WSH|299|1|37|28|33|71|32|64|259|1|1|4|3|0.247|0.331|0.297
Jorbit Vivas|WSH|195|3|21|16|0|25|16|42|170|2|4|7|0|0.247|0.323|0.341
Brandon Lowe|PIT|381|21|56|64|1|99|37|83|336|6|2|20|1|0.247|0.32|0.5
Edwin Arroyo|CIN|89|0|10|4|0|20|3|20|81|1|3|3|0|0.247|0.295|0.284
Nick Loftin|KCR|191|4|25|29|1|25|20|40|162|3|5|14|1|0.247|0.342|0.42
Jake Burger|TEX|353|15|40|53|2|91|28|79|320|2|3|14|0|0.247|0.312|0.431
Nathan Church|STL|244|8|30|28|5|52|13|56|227|2|2|9|1|0.247|0.291|0.401
Carter Jensen|KCR|327|13|41|48|1|91|29|72|292|5|1|17|0|0.247|0.312|0.438
Rafael Devers|SFG|385|18|46|47|0|107|33|86|349|2|1|24|1|0.246|0.312|0.476
Matt Shaw|CHC|147|4|20|20|4|27|12|32|130|1|3|6|2|0.246|0.322|0.415
Richie Palacios|TBR|215|2|27|26|8|39|24|46|187|1|3|7|2|0.246|0.34|0.337
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
José Caballero|NYY|281|10|35|33|20|65|16|63|257|2|5|10|0|0.245|0.3|0.401
Oswald Peraza|LAA|265|7|25|22|10|76|9|61|249|0|6|11|2|0.245|0.288|0.39
Miguel Vargas|CHW|388|20|61|56|11|65|56|79|323|3|5|17|1|0.245|0.362|0.489
Travis Bazzana|CLE|258|7|28|27|12|54|29|55|225|2|2|13|1|0.244|0.333|0.404
Esteury Ruiz|MIA|109|4|23|9|19|30|12|22|90|1|5|8|1|0.244|0.361|0.489
Kyle Isbel|KCR|183|3|16|11|5|41|10|40|164|1|3|7|1|0.244|0.298|0.354
Jonah Heim|ATH|164|9|20|29|0|29|13|36|148|2|1|9|0|0.243|0.305|0.486
Amed Rosario|NYY|157|9|20|27|1|36|10|35|144|3|0|4|1|0.243|0.287|0.472
Kyle Stowers|MIA|287|11|35|40|1|90|27|61|251|2|6|16|3|0.243|0.329|0.462
Mickey Gasper|BOS|119|0|11|7|0|21|9|26|107|1|1|5|1|0.243|0.305|0.308
Taylor Trammell|HOU|118|3|14|11|1|40|9|26|107|0|1|5|1|0.243|0.308|0.393
Curtis Mead|WSH|281|15|40|42|5|53|30|60|247|0|4|13|1|0.243|0.335|0.486
Alex Bregman|CHC|408|7|42|34|2|63|47|85|350|4|7|14|1|0.243|0.341|0.349
Drew Gilbert|SFG|198|4|21|19|0|34|18|42|173|1|4|9|2|0.243|0.327|0.387
Geraldo Perdomo|ARI|373|6|42|32|14|46|52|75|309|5|3|13|3|0.243|0.352|0.362
Yohel Pozo|STL|33|0|0|5|0|3|0|8|33|0|0|1|0|0.242|0.242|0.273
Daulton Varsho|TOR|291|7|32|23|7|60|24|64|264|1|2|16|2|0.242|0.309|0.398
Nathaniel Lowe|CIN|220|9|20|25|0|60|26|47|194|0|0|13|0|0.242|0.332|0.448
Tyler Soderstrom|ATH|335|13|41|41|1|59|43|70|289|1|2|20|2|0.242|0.343|0.46
Christian Walker|HOU|383|20|49|58|0|85|32|83|343|1|7|17|1|0.242|0.319|0.472
Yainer Diaz|HOU|161|5|15|21|0|26|5|37|153|2|1|7|0|0.242|0.267|0.386
Nico Hoerner|CHC|401|4|37|38|13|32|35|86|356|5|5|22|0|0.242|0.314|0.337
Rikuu Nishida|CHW|30|0|3|2|0|5|0|7|29|0|0|0|0|0.241|0.241|0.241
Trea Turner|PHI|398|10|62|32|16|90|22|90|373|1|2|16|0|0.241|0.286|0.365
Christian Yelich|MIL|258|6|41|31|6|73|26|55|228|1|2|12|1|0.241|0.323|0.382
Nick Allen|HOU|93|1|14|9|2|21|6|20|83|2|1|3|0|0.241|0.293|0.313
Brandon Valenzuela|TOR|180|7|19|20|1|45|20|38|158|1|0|6|0|0.241|0.324|0.411
Anthony Volpe|NYY|148|1|18|13|7|33|19|31|129|0|0|6|1|0.24|0.338|0.326
