name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Justin Dean|CHC|2|0|1|3|0|0|0|1|2|0|0|0|1|0.5|0.5|1.5
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
John Rave|KCR|10|1|3|1|0|2|3|3|7|0|0|1|1|0.429|0.6|1.286
Jonah Cox|SFG|16|1|5|2|2|7|0|6|15|0|0|1|1|0.4|0.4|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tommy Edman|LAD|14|0|0|0|0|2|1|5|13|0|0|1|0|0.385|0.429|0.462
Cooper Pratt|MIL|22|0|2|2|3|4|2|7|19|1|0|0|0|0.368|0.409|0.368
Raynel Delgado|HOU|11|0|1|2|0|2|0|4|11|0|0|0|0|0.364|0.364|0.364
Samad Taylor|SDP|54|1|11|8|4|15|5|17|47|0|0|1|0|0.362|0.423|0.447
Andrew Vaughn|MIL|124|2|15|20|0|14|14|38|108|0|2|11|1|0.352|0.435|0.528
Kameron Misner|KCR|22|0|1|3|1|7|1|7|20|0|0|0|0|0.35|0.381|0.35
Donovan Walton|LAA|74|3|12|11|0|11|3|24|70|0|0|6|0|0.343|0.37|0.557
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Joey Meneses|ATH|3|0|0|1|0|0|0|1|3|0|0|0|0|0.333|0.333|0.333
Junior Perez|CHW|7|1|1|1|0|2|1|2|6|0|0|0|0|0.333|0.429|0.833
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Otto Lopez|MIA|327|5|47|33|15|47|14|101|304|5|4|20|3|0.332|0.364|0.467
Jung Hoo Lee|SFG|281|4|39|26|4|26|12|86|263|3|3|18|2|0.327|0.359|0.456
Yandy Díaz|TBR|313|12|38|49|1|41|30|89|273|2|8|12|1|0.326|0.406|0.509
Nelson Velázquez|STL|35|2|6|6|0|9|3|10|31|0|1|2|0|0.323|0.4|0.581
Yordan Alvarez|HOU|339|25|54|56|1|57|49|91|283|2|5|15|0|0.322|0.428|0.64
Luis Arraez|SFG|330|3|40|30|6|13|18|95|297|7|3|16|6|0.32|0.357|0.444
Alex Jackson|MIN|43|0|5|3|0|13|0|13|41|0|2|3|0|0.317|0.349|0.39
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Henry Bolte|ATH|130|2|11|10|8|37|12|35|111|2|5|5|0|0.315|0.4|0.414
Blaze Alexander|BAL|189|3|22|23|8|41|11|53|170|1|3|12|1|0.312|0.362|0.447
Brandon Marsh|PHI|279|9|40|35|7|71|13|81|261|3|2|13|2|0.31|0.344|0.479
Josh Jung|TEX|307|8|36|31|1|49|23|86|278|2|4|17|0|0.309|0.368|0.457
Troy Johnston|COL|265|3|30|34|4|47|22|73|236|2|4|21|0|0.309|0.375|0.436
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Nicky Lopez|TEX|67|1|7|5|2|11|2|19|62|0|1|1|0|0.306|0.338|0.371
Jake Mangum|PIT|176|1|21|13|13|29|10|49|160|1|2|7|0|0.306|0.353|0.369
Nathan Lukes|TOR|146|2|15|14|0|22|6|41|134|1|4|8|0|0.306|0.352|0.41
Michael Harris II|ATL|266|14|36|41|4|54|12|77|252|1|1|11|0|0.306|0.338|0.516
Juan Soto|NYM|257|17|36|38|6|34|36|66|219|1|0|7|1|0.301|0.398|0.575
Jackson Chourio|MIL|192|10|30|30|5|45|14|53|176|1|1|12|0|0.301|0.354|0.54
William Contreras|MIL|310|7|43|46|1|39|27|83|278|4|1|12|0|0.299|0.358|0.417
Bryce Eldridge|SFG|144|6|19|16|0|30|19|37|124|1|0|9|0|0.298|0.389|0.516
Jose Siri|LAA|73|4|16|16|1|18|5|19|64|1|1|3|0|0.297|0.352|0.531
Shohei Ohtani|LAD|325|16|53|43|6|74|52|78|263|3|5|15|2|0.297|0.418|0.551
Casey Schmitt|SFG|293|16|34|42|7|57|7|82|277|3|6|15|1|0.296|0.324|0.531
Elias Díaz|TEX|45|2|7|9|0|9|1|13|44|0|0|4|0|0.295|0.311|0.523
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Jake McCarthy|COL|220|5|27|28|11|41|13|59|200|3|1|13|3|0.295|0.336|0.465
Ryan Kreidler|MIN|89|4|16|18|0|17|10|23|78|0|1|3|2|0.295|0.382|0.538
Bobby Witt Jr.|KCR|337|10|40|32|28|57|35|88|299|2|1|19|1|0.294|0.368|0.465
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Ali Sánchez|NYY|18|0|2|2|0|6|1|5|17|0|0|1|0|0.294|0.333|0.353
Ben Rice|NYY|307|22|55|53|2|71|40|77|263|2|2|15|2|0.293|0.388|0.616
Nick Gonzales|PIT|292|3|40|35|4|52|16|79|270|1|5|11|1|0.293|0.342|0.374
Ernie Clement|TOR|302|7|35|28|2|32|9|85|291|2|0|20|1|0.292|0.311|0.44
Randy Arozarena|SEA|302|7|47|33|19|66|28|76|261|3|10|18|1|0.291|0.377|0.448
Jordan Walker|STL|319|18|46|58|10|80|23|85|292|2|2|16|0|0.291|0.345|0.531
Riley Greene|DET|323|8|38|33|1|90|40|81|279|2|2|16|0|0.29|0.381|0.434
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Nick Kurtz|ATH|353|19|56|61|7|104|72|81|279|0|2|15|1|0.29|0.439|0.556
Tristan Peters|CHW|214|3|24|24|4|40|16|55|190|1|3|16|2|0.289|0.352|0.442
Blake Dunn|CIN|140|2|19|5|6|29|10|37|128|0|2|6|1|0.289|0.35|0.398
Paul Goldschmidt|NYY|199|12|27|37|1|38|15|52|180|1|3|8|1|0.289|0.352|0.544
Alika Williams|ATH|48|1|6|5|0|13|2|13|45|0|0|5|0|0.289|0.319|0.467
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
