name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Yohandy Morales|WSH|5|1|2|1|0|2|0|3|5|0|0|1|0|0.6|0.6|1.4
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Lazaro Montes|SEA|5|1|2|2|0|1|1|2|4|0|0|0|0|0.5|0.6|1.25
Michael Stefanic|ATH|13|0|2|2|0|2|2|5|11|0|0|1|0|0.455|0.538|0.545
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
Brewer Hicklen|ATL|27|0|7|3|0|10|5|8|22|0|0|4|0|0.364|0.481|0.545
Adael Amador|COL|17|2|6|7|0|5|3|5|14|0|0|1|0|0.357|0.471|0.857
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Samad Taylor|SDP|109|1|16|11|7|31|12|32|93|0|1|1|2|0.344|0.425|0.43
Turner Hill|SFG|47|0|6|9|1|6|6|13|38|2|1|5|0|0.342|0.426|0.474
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Bryan De La Cruz|PHI|51|2|6|11|0|11|2|15|45|2|2|2|0|0.333|0.373|0.511
Deyvison De Los Santos|MIA|9|0|0|0|0|3|0|3|9|0|0|1|0|0.333|0.333|0.444
Gabriel Gonzalez|MIN|6|0|2|0|0|1|2|1|3|0|1|0|0|0.333|0.667|0.333
Matthew Lugo|KCR|3|0|0|0|0|2|0|1|3|0|0|0|0|0.333|0.333|0.333
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Kaelen Culpepper|MIN|83|3|11|9|0|17|5|24|75|1|2|4|0|0.32|0.373|0.493
Luis Arraez|PHI|572|6|63|55|10|24|28|166|523|11|4|28|7|0.317|0.35|0.432
Brett Bateman|TOR|92|0|10|7|3|21|7|26|82|1|0|4|1|0.317|0.367|0.39
Yordan Alvarez|HOU|601|37|91|94|1|105|96|155|491|5|9|28|1|0.316|0.433|0.603
Alex Jackson|MIN|71|1|12|5|0|23|2|21|67|0|2|4|0|0.313|0.352|0.418
Eduardo Valencia|DET|79|6|13|17|0|24|1|24|77|0|1|7|0|0.312|0.329|0.636
Nick Gonzales|PIT|536|6|67|58|7|89|37|151|487|1|11|23|1|0.31|0.371|0.398
Chandler Simpson|TBR|526|0|54|31|38|43|24|151|487|6|0|14|6|0.31|0.338|0.363
Andrew Vaughn|MIL|295|5|30|40|0|45|32|79|255|2|6|17|2|0.31|0.397|0.451
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Tyler Tolbert|KCR|132|3|30|8|20|24|12|35|114|1|1|5|0|0.307|0.375|0.43
Otto Lopez|MIA|586|10|81|61|29|76|30|165|541|11|4|30|7|0.305|0.34|0.442
Blaze Alexander|BAL|260|4|32|29|9|56|17|71|234|1|4|12|2|0.303|0.359|0.423
Freddie Freeman|LAD|575|15|69|63|6|95|61|153|505|6|3|32|1|0.303|0.377|0.459
Wade Meckler|LAA|251|3|32|23|6|52|25|67|222|0|2|11|0|0.302|0.378|0.392
Yandy Díaz|TBR|592|21|80|76|3|86|50|159|527|5|10|23|1|0.302|0.37|0.469
Gabriel Moreno|ARI|457|11|58|67|5|69|51|118|393|9|4|29|1|0.3|0.379|0.463
Dustin Harris|SDP|71|0|9|6|6|9|7|18|60|1|1|2|1|0.3|0.377|0.367
Cody Freeman|TEX|73|1|7|6|1|11|6|19|64|0|1|1|1|0.297|0.366|0.391
Michael Harris II|ATL|532|24|66|80|10|106|19|150|506|3|2|32|1|0.296|0.323|0.506
James McCann|ARI|138|4|14|22|0|34|6|38|129|0|1|6|0|0.295|0.331|0.434
Jonah Cox|SFG|75|4|13|10|8|33|4|20|68|0|0|2|2|0.294|0.333|0.559
Josh Jung|TEX|396|9|46|35|1|71|33|104|354|3|6|23|1|0.294|0.361|0.441
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Ronny Simon|PIT|34|0|4|2|1|4|2|9|31|0|0|1|0|0.29|0.333|0.323
TJ Rumfield|COL|547|14|56|63|0|76|64|137|472|2|9|26|2|0.29|0.384|0.443
Jake McCarthy|COL|495|14|66|71|26|81|24|132|455|5|6|28|7|0.29|0.331|0.475
Chase DeLauter|CLE|484|13|55|60|9|73|50|125|431|3|0|24|3|0.29|0.362|0.45
Liam Hicks|TBR|489|17|62|75|3|46|50|122|421|7|10|13|1|0.29|0.373|0.447
Ty France|SDP|414|19|48|60|1|90|30|105|364|7|12|17|2|0.288|0.356|0.503
Jordan Walker|STL|577|28|88|99|18|141|43|152|527|3|4|30|0|0.288|0.345|0.505
Troy Johnston|COL|402|4|37|47|4|68|35|102|354|5|7|28|1|0.288|0.359|0.407
Jordan Lawlar|ARI|82|4|11|10|4|21|4|21|73|0|4|2|0|0.288|0.358|0.479
Jake Mangum|PIT|412|4|52|28|21|82|22|107|374|2|11|16|2|0.286|0.342|0.372
Luis García Jr.|NYY|476|28|61|88|5|79|23|129|451|2|0|25|5|0.286|0.319|0.55
Corey Julks|DET|7|0|1|0|0|1|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Jung Hoo Lee|SFG|517|9|62|50|12|50|26|137|480|4|7|27|4|0.285|0.329|0.415
Alec Burleson|STL|583|21|78|100|4|97|48|150|526|3|6|33|1|0.285|0.35|0.471
Bobby Witt Jr.|KCR|531|16|77|50|37|92|55|134|470|4|2|28|1|0.285|0.36|0.451
Pedro Ramírez|CHC|191|4|28|24|7|33|16|49|172|1|1|10|2|0.285|0.347|0.436
Luis Campusano|SDP|177|5|18|23|0|40|24|43|151|0|2|11|0|0.285|0.39|0.457
Keibert Ruiz|WSH|314|9|41|45|2|35|16|83|293|3|2|22|0|0.283|0.322|0.451
Junior Caminero|TBR|602|37|85|88|3|109|70|149|527|2|3|20|1|0.283|0.369|0.535
Tyrone Taylor|CHC|211|11|32|35|3|37|13|54|191|1|2|12|0|0.283|0.333|0.518
Jac Caglianone|KCR|496|23|64|66|6|129|30|130|460|1|5|25|2|0.283|0.333|0.496
Javier Sanoja|MIA|392|6|35|52|9|32|22|104|368|1|0|28|2|0.283|0.322|0.418
Jackson Chourio|MIL|470|20|72|57|15|112|38|121|429|1|2|23|0|0.282|0.343|0.476
Fernando Tatis Jr.|SDP|605|19|79|69|31|112|54|152|539|6|5|29|2|0.282|0.349|0.449
Xavier Edwards|MIA|574|6|59|51|20|77|65|141|500|6|0|17|6|0.282|0.361|0.376
Ceddanne Rafaela|BOS|566|16|67|70|17|115|21|150|532|3|8|32|3|0.282|0.317|0.444
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Brett Callahan|DET|36|1|2|6|0|9|2|9|32|1|1|1|1|0.281|0.333|0.469
Jeremy Peña|HOU|384|17|67|46|9|85|23|99|352|2|7|16|1|0.281|0.336|0.477
Shohei Ohtani|LAD|586|30|88|80|10|138|78|139|495|5|6|25|4|0.281|0.382|0.529
Pete Crow-Armstrong|CHC|622|38|100|91|32|164|71|150|536|3|11|27|7|0.28|0.374|0.569
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Miguel Rojas|LAD|207|3|20|20|0|21|13|51|183|7|2|13|0|0.279|0.322|0.399
Juan Soto|NYM|372|22|48|54|7|50|64|85|305|2|0|8|2|0.279|0.402|0.534
Mickey Gasper|BOS|165|7|20|21|0|24|20|39|140|1|3|8|1|0.279|0.378|0.5
Drake Baldwin|ATL|513|22|73|69|3|110|49|127|456|1|7|15|0|0.279|0.357|0.456
Ryan Jeffers|MIN|300|13|46|49|1|49|41|71|255|1|2|16|2|0.278|0.381|0.51
Luke Keaschall|MIN|521|9|67|43|16|78|50|124|446|7|17|24|1|0.278|0.367|0.397
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Brendan Donovan|SEA|159|3|12|15|1|23|15|38|137|1|6|7|1|0.277|0.371|0.409
Alejandro Kirk|TOR|242|8|18|32|1|29|26|59|213|3|0|6|0|0.277|0.351|0.418
Jonathan Aranda|TBR|583|17|64|79|0|134|61|140|506|7|9|21|0|0.277|0.36|0.419
Michael Massey|KCR|366|11|46|44|2|62|19|94|340|5|0|22|1|0.276|0.31|0.444
Seiya Suzuki|CHC|537|24|85|80|3|133|67|128|463|3|4|28|0|0.276|0.371|0.492
Carson Benge|NYM|549|16|69|54|19|120|39|139|503|1|6|18|3|0.276|0.335|0.419
Jhonny Pereda|SEA|82|2|9|4|0|16|5|21|76|0|1|0|0|0.276|0.329|0.355
Tristan Peters|CHW|418|12|54|52|7|75|33|103|373|2|6|27|3|0.276|0.343|0.461
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Nolan Schanuel|LAA|446|7|43|49|1|58|42|108|392|5|6|22|0|0.276|0.351|0.385
Ernie Clement|TOR|538|9|54|43|5|53|19|141|512|5|2|29|1|0.275|0.301|0.389
Steven Kwan|CLE|534|2|68|27|9|53|71|124|451|3|4|17|2|0.275|0.376|0.335
Nick Allen|HOU|147|2|22|13|2|30|9|36|131|3|1|5|0|0.275|0.319|0.359
Luis Lara|MIL|146|1|19|19|3|29|14|36|131|1|0|7|2|0.275|0.342|0.382
Kevin McGonigle|DET|601|14|85|58|12|82|81|141|514|3|3|24|3|0.274|0.374|0.414
Willson Contreras|BOS|517|26|66|79|3|131|57|119|434|3|22|21|3|0.274|0.384|0.516
Bryce Harper|PHI|595|27|85|80|7|122|98|134|489|7|1|28|3|0.274|0.392|0.509
Donovan Walton|ATH|198|4|30|20|2|32|21|46|168|0|7|12|1|0.274|0.378|0.429
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Ryan Waldschmidt|ARI|256|3|27|22|7|73|19|62|227|3|4|15|1|0.273|0.336|0.388
Randy Arozarena|SEA|566|22|89|65|20|122|56|133|487|3|20|27|1|0.273|0.369|0.468
Jake Bauers|MIL|498|23|78|76|10|128|78|113|414|2|4|19|2|0.273|0.392|0.495
William Contreras|MIL|554|13|69|71|1|76|52|134|491|7|4|24|1|0.273|0.343|0.405
Chase Meidroth|CHW|557|12|76|51|2|122|53|134|491|3|4|27|0|0.273|0.347|0.401
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Isiah Kiner-Falefa|BOS|134|2|19|13|7|18|12|33|121|0|0|4|0|0.273|0.338|0.355
Brandon Lockridge|MIL|111|0|12|12|6|32|11|27|99|0|0|4|0|0.273|0.345|0.313
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Andrew Pinckney|WSH|25|1|6|2|1|8|1|6|22|1|1|0|1|0.273|0.32|0.5
Nick Sogard|BOS|188|3|24|13|0|35|25|43|158|1|0|11|1|0.272|0.37|0.411
Randal Grichuk|CHW|215|11|32|34|0|50|7|56|206|1|1|21|1|0.272|0.298|0.544
Andy Pages|LAD|550|21|72|80|12|107|45|134|493|5|7|25|2|0.272|0.338|0.458
Ezequiel Duran|TEX|503|15|61|74|10|120|40|123|453|5|4|26|4|0.272|0.333|0.446
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Oneil Cruz|PIT|334|17|53|56|24|115|36|80|295|0|3|11|1|0.271|0.356|0.488
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Elly De La Cruz|CIN|537|21|82|60|24|146|59|128|473|3|2|24|5|0.271|0.352|0.476
Ryan O'Hearn|PIT|398|17|54|69|1|86|31|97|359|3|5|15|0|0.27|0.334|0.454
Hao-Yu Lee|DET|268|8|27|35|2|62|17|67|248|2|0|13|1|0.27|0.315|0.427
Brandon Marsh|PHI|513|17|67|57|11|128|32|128|474|4|2|18|2|0.27|0.316|0.424
Riley Greene|DET|496|16|65|55|3|135|61|115|426|5|4|25|1|0.27|0.363|0.446
Cooper Pratt|MIL|191|3|25|23|12|37|18|44|163|7|2|5|1|0.27|0.337|0.368
Brandon Nimmo|TEX|564|14|56|58|7|120|44|137|509|4|7|31|4|0.269|0.333|0.428
CJ Abrams|WSH|570|29|82|94|27|137|50|135|502|6|12|26|3|0.269|0.346|0.506
Pete Alonso|BAL|602|32|84|91|5|146|68|140|521|4|9|24|0|0.269|0.36|0.499
Maikel Garcia|KCR|309|3|34|32|5|47|24|76|283|2|0|18|3|0.269|0.324|0.385
Josh Naylor|SEA|552|10|51|47|25|71|41|135|503|2|5|19|0|0.268|0.328|0.366
Henry Bolte|ATH|370|6|39|26|14|103|26|88|328|2|12|12|1|0.268|0.342|0.366
Justin Crawford|PHI|405|2|44|35|16|70|25|99|369|3|3|17|4|0.268|0.318|0.352
Tommy Edman|LAD|236|5|31|28|5|48|15|56|209|0|10|9|2|0.268|0.346|0.402
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Sal Stewart|CIN|603|31|80|105|12|130|57|143|534|8|4|25|0|0.268|0.338|0.489
Sam Antonacci|CHW|473|8|70|40|17|75|39|108|405|1|25|20|3|0.267|0.366|0.39
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Trevor Larnach|MIN|408|11|54|45|2|72|43|96|360|0|4|21|1|0.267|0.351|0.422
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Jared Young|NYM|294|8|34|35|3|57|19|71|267|2|6|16|3|0.266|0.327|0.438
Jeff McNeil|ATH|432|7|40|49|7|48|26|105|395|4|5|19|0|0.266|0.316|0.367
Alika Williams|ATH|170|2|19|12|0|41|6|42|158|1|2|14|1|0.266|0.299|0.405
