name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Josh Jung|TEX|401|9|47|36|1|71|33|106|359|3|6|23|1|0.295|0.362|0.44
Freddie Freeman|LAD|604|16|72|66|7|102|65|156|529|6|4|32|1|0.295|0.373|0.45
Jackson Chourio|MIL|520|23|87|67|17|120|41|140|475|2|2|27|0|0.295|0.352|0.497
Ty France|SDP|442|20|52|63|1|95|34|114|388|7|12|20|2|0.294|0.363|0.51
Javier Sanoja|MIA|435|8|44|58|10|34|25|119|408|1|0|29|4|0.292|0.332|0.441
Chase DeLauter|CLE|513|14|57|62|10|76|53|133|457|3|0|28|3|0.291|0.363|0.457
Luis García Jr.|NYY|503|30|65|91|5|86|23|139|478|2|0|26|5|0.291|0.322|0.554
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
James McCann|ARI|148|5|15|24|0|39|6|40|138|1|1|6|0|0.29|0.322|0.442
Keibert Ruiz|WSH|329|10|44|47|2|36|16|89|308|3|2|24|0|0.289|0.325|0.464
Michael Harris II|ATL|570|25|69|83|11|112|21|156|542|3|2|32|1|0.288|0.315|0.489
Randal Grichuk|CHW|238|13|34|38|0|57|9|65|227|1|1|23|1|0.286|0.315|0.568
Fernando Tatis Jr.|SDP|645|21|85|73|34|118|60|164|573|6|5|29|3|0.286|0.356|0.457
Liam Hicks|TBR|518|18|63|79|3|50|51|128|448|7|11|14|1|0.286|0.368|0.442
Corey Julks|DET|7|0|1|0|0|1|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Jonah Cox|SFG|113|4|21|11|10|40|6|29|102|0|0|2|2|0.284|0.324|0.461
Kaelen Culpepper|MIN|117|3|15|11|1|24|6|30|106|1|4|5|0|0.283|0.342|0.415
Elly De La Cruz|CIN|576|26|89|71|25|158|62|144|509|3|2|28|5|0.283|0.361|0.511
Alec Burleson|STL|627|22|83|106|4|107|54|159|563|4|6|35|1|0.282|0.349|0.465
Jordan Walker|STL|616|28|92|100|19|155|45|159|563|4|4|33|0|0.282|0.338|0.49
Troy Johnston|COL|421|4|39|48|4|75|36|105|372|5|7|29|1|0.282|0.352|0.398
Ceddanne Rafaela|BOS|569|16|67|70|17|115|21|151|535|3|8|32|3|0.282|0.317|0.443
Jac Caglianone|KCR|511|23|66|70|6|132|30|134|475|1|5|27|2|0.282|0.331|0.493
Dustin Harris|SDP|91|0|12|11|6|12|8|22|78|2|1|2|2|0.282|0.348|0.359
Xavier Edwards|MIA|574|6|59|51|20|77|65|141|500|6|0|17|6|0.282|0.361|0.376
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Ronny Simon|PIT|35|0|5|2|2|4|2|9|32|0|0|1|0|0.281|0.324|0.313
Jake Mangum|PIT|443|4|55|30|23|85|23|113|402|2|12|18|2|0.281|0.337|0.366
Luis Campusano|SDP|215|7|21|28|0|47|27|52|185|0|3|12|0|0.281|0.381|0.459
Riley Greene|DET|536|19|72|68|3|144|64|130|463|5|4|30|2|0.281|0.369|0.477
Michael Massey|KCR|402|11|46|45|3|65|21|105|374|5|0|24|1|0.281|0.315|0.439
Jhonny Pereda|SEA|89|2|10|6|0|17|6|23|82|0|1|0|0|0.28|0.337|0.354
Bobby Witt Jr.|KCR|576|18|84|54|40|98|62|142|507|4|3|30|1|0.28|0.359|0.45
Junior Caminero|TBR|647|40|90|95|3|118|74|158|566|3|4|21|1|0.279|0.365|0.532
Tristan Peters|CHW|453|12|58|54|8|82|34|113|405|2|8|30|4|0.279|0.345|0.462
Yainer Diaz|HOU|309|11|33|37|0|49|11|82|294|2|2|13|0|0.279|0.307|0.435
Jung Hoo Lee|SFG|551|9|63|55|12|55|27|143|513|4|7|29|4|0.279|0.321|0.404
Pete Crow-Armstrong|CHC|668|41|111|98|36|175|77|160|574|4|12|28|7|0.279|0.373|0.566
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Tyrone Taylor|CHC|226|11|33|37|3|40|13|57|205|2|2|14|0|0.278|0.324|0.507
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Henry Bolte|ATH|415|10|49|33|20|115|34|101|364|2|13|13|1|0.277|0.358|0.401
Brendan Donovan|SEA|159|3|12|15|1|23|15|38|137|1|6|7|1|0.277|0.371|0.409
Shohei Ohtani|LAD|596|30|89|80|11|144|80|139|502|5|7|25|4|0.277|0.38|0.522
Jonathan Aranda|TBR|625|19|69|86|0|146|64|150|542|8|11|24|0|0.277|0.36|0.426
Drake Baldwin|ATL|559|23|78|74|3|121|51|138|499|1|8|18|0|0.277|0.352|0.451
Alejandro Kirk|TOR|278|10|22|39|1|35|29|68|246|3|0|7|0|0.276|0.349|0.427
Nick Allen|HOU|150|2|22|13|2|30|9|37|134|3|1|5|0|0.276|0.32|0.358
Nolan Schanuel|LAA|446|7|43|49|1|58|42|108|392|5|6|22|0|0.276|0.351|0.385
Juan Soto|NYM|417|25|57|60|8|56|69|95|345|2|0|10|2|0.275|0.394|0.533
Willson Contreras|BOS|517|26|66|79|3|131|57|119|434|3|22|21|3|0.274|0.384|0.516
Steven Kwan|CLE|582|2|73|28|10|59|74|136|496|3|4|20|2|0.274|0.371|0.335
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Nathan Lukes|TOR|408|10|44|36|1|60|21|102|373|2|6|13|0|0.273|0.321|0.389
Carson Benge|NYM|591|17|76|57|22|130|45|147|538|1|7|19|3|0.273|0.337|0.414
Randy Arozarena|SEA|612|23|97|71|22|133|61|143|524|4|23|29|1|0.273|0.371|0.464
Ernie Clement|TOR|575|9|59|47|6|55|21|149|546|6|2|31|1|0.273|0.299|0.383
Max Clark|DET|150|3|19|18|4|32|13|36|132|0|3|8|3|0.273|0.351|0.447
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
William Contreras|MIL|597|17|79|86|1|87|57|144|528|8|4|25|1|0.273|0.343|0.42
Oneil Cruz|PIT|375|18|56|63|27|126|42|90|330|0|3|12|1|0.273|0.36|0.479
Brandon Lockridge|MIL|111|0|12|12|6|32|11|27|99|0|0|4|0|0.273|0.345|0.313
Andrew Pinckney|WSH|26|1|6|3|1|8|1|6|22|2|1|0|1|0.273|0.308|0.5
Jared Young|NYM|324|9|45|38|3|61|22|80|294|2|6|16|3|0.272|0.333|0.439
Nicky Lopez|TEX|244|1|22|24|5|40|10|59|217|2|4|4|1|0.272|0.313|0.313
Andy Pages|LAD|550|21|72|80|12|107|45|134|493|5|7|25|2|0.272|0.338|0.458
Cooper Pratt|MIL|229|3|31|30|13|42|22|53|195|7|2|6|2|0.272|0.341|0.369
Donovan Walton|ATH|230|7|34|25|2|36|26|53|195|0|7|13|1|0.272|0.377|0.456
Kevin McGonigle|DET|645|17|91|63|12|89|87|150|552|3|3|26|3|0.272|0.372|0.422
Luke Keaschall|MIN|561|9|72|44|17|82|53|130|479|7|21|25|1|0.271|0.364|0.384
Miguel Rojas|LAD|223|3|20|20|0|24|13|54|199|7|2|15|0|0.271|0.312|0.392
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Bryce Harper|PHI|634|28|87|83|7|136|102|142|524|7|1|29|3|0.271|0.386|0.498
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Cody Bellinger|NYY|514|15|68|69|11|82|56|122|451|7|0|25|3|0.271|0.346|0.439
Seiya Suzuki|CHC|579|24|91|81|3|138|76|134|496|3|4|30|1|0.27|0.37|0.48
Dane Myers|CIN|302|6|37|25|10|73|34|71|263|2|3|11|0|0.27|0.358|0.38
Josh Naylor|SEA|594|10|56|50|27|76|41|147|545|2|5|21|0|0.27|0.325|0.363
Ryan Jeffers|MIN|330|14|48|54|1|54|43|76|282|1|3|18|2|0.27|0.371|0.496
Jake Bauers|MIL|532|25|85|82|10|137|88|118|438|2|4|19|2|0.269|0.395|0.493
Jeremy Peña|HOU|428|17|70|47|9|100|24|106|394|2|8|18|1|0.269|0.322|0.449
Garrett Mitchell|MIL|485|11|68|65|14|151|54|114|424|1|5|28|4|0.269|0.357|0.432
Sam Antonacci|CHW|512|8|74|44|17|80|42|118|439|1|27|23|3|0.269|0.367|0.39
Maikel Garcia|KCR|309|3|34|32|5|47|24|76|283|2|0|18|3|0.269|0.324|0.385
Ryan O'Hearn|PIT|404|18|55|72|1|87|31|98|365|3|5|15|0|0.268|0.332|0.458
Justin Foscue|TEX|225|11|22|33|0|56|16|55|205|1|3|12|1|0.268|0.329|0.498
Gleyber Torres|DET|384|8|55|37|0|74|51|88|328|2|3|13|0|0.268|0.37|0.381
Isiah Kiner-Falefa|BOS|155|2|20|16|8|19|16|37|138|0|0|5|0|0.268|0.344|0.348
Sal Stewart|CIN|641|31|81|107|15|137|61|152|567|9|4|25|0|0.268|0.339|0.476
Jeff McNeil|ATH|472|8|47|54|8|52|28|116|433|4|5|21|0|0.268|0.317|0.372
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Ezequiel Duran|TEX|546|17|66|80|11|127|42|132|493|5|5|26|4|0.268|0.328|0.44
Chase Meidroth|CHW|595|14|80|53|3|132|58|140|523|3|5|27|0|0.268|0.345|0.4
Nico Hoerner|CHC|637|8|58|67|22|56|41|155|580|8|8|28|1|0.267|0.32|0.36
Nick Sogard|BOS|225|4|27|17|0|44|28|51|191|1|1|13|1|0.267|0.362|0.408
Bryce Eldridge|SFG|429|16|48|53|1|115|55|99|371|3|0|22|0|0.267|0.359|0.456
Deyvison De Los Santos|MIA|15|0|0|0|0|4|0|4|15|0|0|2|0|0.267|0.267|0.4
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Thomas Saggese|STL|133|4|22|12|3|35|11|32|120|2|0|5|1|0.267|0.323|0.425
Zac Veen|COL|54|2|7|11|1|21|6|12|45|0|1|2|1|0.267|0.365|0.489
Pete Alonso|BAL|647|35|89|99|5|155|76|148|556|5|10|24|0|0.266|0.362|0.498
Pedro Ramírez|CHC|224|6|34|29|7|41|17|54|203|2|1|12|2|0.266|0.323|0.433
James Wood|WSH|575|30|102|75|21|164|97|125|470|4|4|29|1|0.266|0.393|0.523
Trevor Larnach|MIN|429|12|56|47|2|79|44|101|380|0|4|22|1|0.266|0.348|0.424
Jacob Wilson|ATH|337|7|37|37|4|39|12|85|320|1|3|16|1|0.266|0.298|0.388
Justin Crawford|PHI|428|3|47|37|16|75|25|104|392|3|3|18|4|0.265|0.312|0.355
Yohel Pozo|BAL|51|1|4|7|0|6|1|13|49|1|0|1|0|0.265|0.275|0.347
Griffin Conine|MIA|276|15|39|37|4|79|33|63|238|0|5|8|0|0.265|0.366|0.487
Mickey Gasper|BOS|202|9|25|23|0|30|25|45|170|1|5|9|1|0.265|0.373|0.488
Brandon Marsh|PHI|534|17|67|58|11|132|32|131|495|4|2|19|2|0.265|0.31|0.414
Teoscar Hernández|LAD|437|13|57|58|4|118|38|104|393|3|3|17|2|0.265|0.332|0.417
Luis Lara|MIL|173|1|22|22|3|38|16|41|155|1|1|7|2|0.265|0.335|0.355
Mauricio Dubón|ATL|568|11|61|69|7|67|31|139|526|3|4|25|2|0.264|0.309|0.382
Jonny DeLuca|TBR|320|9|37|43|15|63|14|80|303|0|0|20|0|0.264|0.297|0.419
Bryan Reynolds|PIT|649|17|100|70|9|150|83|146|553|3|10|36|2|0.264|0.368|0.429
Alex Bregman|CHC|665|25|87|84|3|99|71|152|576|6|12|30|1|0.264|0.353|0.45
Spencer Jones|NYY|243|9|31|34|9|87|24|57|216|1|1|12|1|0.264|0.339|0.454
Shea Langeliers|ATH|419|23|55|52|2|96|34|100|379|1|5|19|0|0.264|0.332|0.496
Joey Ortiz|MIL|375|8|43|42|9|69|32|88|334|5|0|13|3|0.263|0.323|0.392
Brice Turang|MIL|626|19|95|92|18|154|82|141|536|2|1|33|3|0.263|0.361|0.442
Bo Bichette|NYM|631|16|72|73|2|114|44|152|578|7|2|24|2|0.263|0.314|0.394
Christian Encarnacion-Strand|BAL|171|8|17|32|1|46|10|41|156|1|3|9|0|0.263|0.318|0.474
Nick Fortes|TBR|297|4|30|31|0|38|10|72|274|1|8|15|0|0.263|0.307|0.361
CJ Abrams|WSH|609|30|87|96|29|150|53|141|538|6|12|28|3|0.262|0.338|0.493
Cole Carrigg|COL|313|7|42|39|9|72|28|72|275|4|4|20|4|0.262|0.334|0.44
Hao-Yu Lee|DET|303|8|35|40|2|74|25|72|275|2|0|15|2|0.262|0.321|0.418
Jose Fernandez|ARI|207|3|26|16|9|45|11|50|191|0|1|9|0|0.262|0.305|0.356
Konnor Griffin|PIT|280|5|38|27|22|74|18|67|256|2|4|11|3|0.262|0.318|0.387
Ryan Vilade|TBR|241|11|25|39|3|54|22|56|214|3|1|8|2|0.262|0.329|0.472
Brandon Nimmo|TEX|606|14|57|59|7|132|48|143|547|4|7|33|4|0.261|0.327|0.413
Yohandy Morales|WSH|23|2|4|2|1|8|0|6|23|0|0|2|0|0.261|0.261|0.609
Carson Kelly|CHC|395|10|53|56|0|66|38|92|353|0|4|15|0|0.261|0.339|0.388
Yohendrick Piñango|TOR|180|5|12|20|0|44|11|44|169|0|0|8|0|0.26|0.306|0.396
Bryan Torres|STL|165|4|17|19|2|31|15|38|146|2|1|1|2|0.26|0.329|0.377
Jesús Sánchez|TOR|299|8|24|35|1|70|17|70|269|5|8|18|0|0.26|0.318|0.416
Willi Castro|COL|477|15|65|56|10|129|41|111|427|3|6|20|1|0.26|0.331|0.417
Isaac Paredes|HOU|603|20|61|83|0|82|63|134|516|5|19|26|1|0.26|0.358|0.43
Carlos Cortes|ATH|352|9|28|40|2|58|29|82|316|3|4|15|1|0.259|0.327|0.399
Ben Rice|NYY|608|37|94|89|3|149|72|137|528|2|6|22|3|0.259|0.354|0.523
Miguel Andujar|SDP|254|5|24|22|2|38|11|62|239|0|4|20|2|0.259|0.303|0.423
Vladimir Guerrero Jr.|TOR|568|8|70|55|7|75|52|131|505|6|5|23|0|0.259|0.331|0.352
Braden Shewmake|MIL|91|3|12|10|1|16|2|22|85|2|0|5|0|0.259|0.27|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Rafael Devers|SFG|633|37|88|98|0|161|69|144|558|4|2|36|1|0.258|0.34|0.525
Tommy Edman|LAD|281|6|40|34|6|58|19|64|248|0|12|11|2|0.258|0.341|0.391
Dominic Canzone|SEA|474|22|52|68|2|103|40|110|427|2|5|24|3|0.258|0.327|0.482
Kyle Karros|COL|423|11|59|45|5|88|48|94|365|3|7|20|3|0.258|0.352|0.419
Brandon Lowe|PIT|606|29|87|83|2|175|57|139|540|7|2|28|1|0.257|0.327|0.474
Wilyer Abreu|BOS|632|24|79|74|8|126|67|142|552|7|3|36|4|0.257|0.337|0.467
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Max Muncy|LAD|512|28|76|71|2|128|63|114|444|1|4|23|1|0.257|0.354|0.502
Colt Keith|DET|410|10|48|36|6|82|29|96|374|2|5|16|4|0.257|0.317|0.401
Tsung-Che Cheng|BOS|44|0|7|5|0|14|4|10|39|1|0|1|0|0.256|0.318|0.282
Cody Freeman|TEX|93|1|8|6|1|14|7|21|82|0|1|1|1|0.256|0.322|0.329
Ryan Waldschmidt|ARI|280|3|30|22|7|83|22|63|246|3|5|15|1|0.256|0.326|0.362
Austin Hays|SDP|90|2|13|11|0|25|3|22|86|1|0|3|0|0.256|0.278|0.36
Nick Kurtz|ATH|434|21|62|69|7|141|79|90|352|0|3|15|1|0.256|0.396|0.483
Victor Robles|SEA|149|0|15|9|10|22|9|34|133|1|3|3|2|0.256|0.315|0.308
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Ronald Acuña Jr.|ATL|421|17|55|47|20|94|49|93|364|3|5|17|1|0.255|0.349|0.448
Nick Madrigal|TBR|56|0|7|3|1|3|7|12|47|1|1|1|0|0.255|0.357|0.277
Alejandro Osuna|TEX|220|1|25|24|5|32|19|49|192|0|8|5|0|0.255|0.347|0.297
Austin Hedges|CLE|228|5|21|23|1|41|21|51|200|2|1|9|0|0.255|0.326|0.375
Dominic Smith|ATL|293|8|39|44|0|46|22|67|263|5|2|6|1|0.255|0.312|0.376
Byron Buxton|MIN|408|25|65|46|7|100|30|94|370|2|6|18|1|0.254|0.319|0.511
Alan Roden|MIN|79|0|6|10|0|11|9|17|67|2|0|4|0|0.254|0.333|0.313
Ildemaro Vargas|ARI|469|9|58|67|3|46|25|111|438|2|2|19|5|0.253|0.296|0.381
Josh Bell|MIN|579|19|73|86|2|117|48|132|521|5|4|28|1|0.253|0.318|0.42
Jordan Lawlar|ARI|105|4|13|10|4|30|4|24|95|0|5|3|0|0.253|0.317|0.411
Curtis Mead|BOS|329|17|49|48|6|63|39|72|285|0|5|17|1|0.253|0.353|0.498
Alika Williams|ATH|204|4|23|16|1|46|8|48|190|1|2|15|1|0.253|0.289|0.405
A.J. Ewing|NYM|438|9|50|37|23|111|40|98|388|4|2|19|1|0.253|0.323|0.376
Victor Mesa Jr.|TBR|218|13|29|28|9|43|20|49|194|1|1|5|2|0.253|0.324|0.5
Paul Goldschmidt|NYY|363|18|42|50|1|85|28|83|330|2|3|12|1|0.252|0.314|0.458
Andrés Chaparro|WSH|197|10|31|36|0|47|21|43|171|0|5|12|0|0.251|0.35|0.497
Nathaniel Lowe|CLE|397|17|38|58|0|96|37|89|355|4|1|22|0|0.251|0.32|0.456
Nathan Church|STL|426|10|49|50|10|74|24|98|391|6|4|13|2|0.251|0.296|0.371
Cole Young|SEA|593|17|71|65|3|101|38|135|539|3|12|18|4|0.25|0.313|0.393
Joshua Báez|STL|100|7|18|18|2|32|4|23|92|1|3|7|0|0.25|0.3|0.554
Kyle Farmer|ATL|17|0|2|3|0|4|0|4|16|1|0|1|0|0.25|0.235|0.313
Rafael Flores Jr.|PIT|123|8|13|19|0|34|11|28|112|0|0|4|0|0.25|0.317|0.5
Gabriel Gonzalez|MIN|11|0|2|0|0|2|2|2|8|0|1|0|0|0.25|0.455|0.25
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Eddys Leonard|SFG|8|0|0|0|0|2|0|2|8|0|0|1|0|0.25|0.25|0.375
Ketel Marte|ARI|565|22|71|73|4|81|46|127|508|5|6|26|3|0.25|0.317|0.443
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Emmanuel Rodriguez|MIN|4|1|1|1|0|0|0|1|4|0|0|0|0|0.25|0.25|1.0
Jared Serna|MIA|14|0|2|2|0|4|1|3|12|1|0|2|0|0.25|0.286|0.417
George Springer|TOR|475|14|54|48|12|86|43|106|424|2|3|21|2|0.25|0.322|0.408
Luis Urías|TOR|59|3|5|8|0|10|6|13|52|1|0|3|0|0.25|0.322|0.481
Dalton Rushing|LAD|250|12|37|36|0|73|23|55|221|1|5|12|0|0.249|0.332|0.466
Jacob Young|WSH|440|10|53|46|17|75|32|98|394|2|8|19|3|0.249|0.317|0.388
Derek Hill|PHI|206|10|29|30|13|67|13|47|189|0|1|5|1|0.249|0.3|0.444
Brooks Lee|MIN|572|23|65|79|8|93|34|132|531|2|4|23|3|0.249|0.298|0.433
Zack Gelof|ATH|381|17|65|44|14|97|27|86|346|0|5|15|2|0.249|0.312|0.451
Geraldo Perdomo|ARI|621|9|65|50|20|75|85|128|515|8|5|19|6|0.249|0.356|0.361
Tommy White|ATH|166|2|17|8|0|28|4|40|161|1|0|5|0|0.248|0.265|0.317
Caleb Durbin|BOS|538|12|68|63|17|75|45|117|471|4|12|23|1|0.248|0.327|0.378
Tim Tawa|ARI|303|10|34|37|8|75|24|67|270|3|0|11|1|0.248|0.306|0.407
Tyler Stephenson|CIN|427|15|39|52|0|117|46|93|375|4|2|20|0|0.248|0.33|0.421
Angel Martínez|CLE|377|15|44|52|11|84|12|87|351|1|7|19|2|0.248|0.286|0.442
Jackson Merrill|SDP|610|25|77|80|26|144|39|139|561|3|3|24|4|0.248|0.299|0.439
Mookie Betts|LAD|470|20|63|61|2|53|39|106|428|1|2|19|0|0.248|0.313|0.432
Blaze Jordan|STL|199|3|16|28|0|30|7|46|186|4|2|8|4|0.247|0.276|0.382
Anthony Volpe|NYY|205|2|22|24|8|45|22|45|182|1|0|9|1|0.247|0.327|0.341
Tyler Freeman|COL|288|3|29|23|6|34|11|63|255|0|15|6|1|0.247|0.317|0.314
Ben Williamson|TBR|270|3|31|26|8|51|20|61|247|0|2|10|1|0.247|0.309|0.332
Bryson Stott|PHI|553|10|64|62|24|95|54|121|490|3|3|27|6|0.247|0.324|0.388
Ozzie Albies|ATL|632|21|81|69|3|92|44|140|567|14|7|27|1|0.247|0.302|0.409
Charles McAdoo|TOR|88|2|8|10|1|22|6|20|81|1|0|2|0|0.247|0.295|0.346
Travis Bazzana|CLE|466|11|48|51|18|97|53|99|401|5|7|19|2|0.247|0.341|0.387
Jose Altuve|HOU|517|15|66|44|5|104|40|116|470|3|3|23|2|0.247|0.308|0.4
Miguel Vargas|CHW|644|30|96|79|18|117|88|134|543|5|7|30|1|0.247|0.356|0.471
Anthony Seigler|BOS|173|3|21|13|2|28|18|37|150|2|1|12|1|0.247|0.327|0.4
Spencer Horwitz|PIT|422|10|41|44|1|66|50|89|361|4|7|12|1|0.247|0.346|0.368
Matt Olson|ATL|645|38|95|82|4|162|62|142|576|4|3|33|0|0.247|0.321|0.502
Daylen Lile|WSH|610|20|75|81|15|120|39|138|560|5|6|27|7|0.246|0.3|0.427
Ali Sánchez|NYY|74|1|6|7|0|22|1|17|69|1|2|2|0|0.246|0.274|0.319
Alec Bohm|PHI|574|15|55|80|2|84|40|128|520|5|9|27|1|0.246|0.308|0.388
Eli White|BOS|204|6|27|29|5|45|11|47|191|1|1|9|1|0.246|0.289|0.398
Iván Herrera|STL|666|16|91|64|8|122|72|138|561|4|29|25|1|0.246|0.359|0.38
Brayan Rocchio|CLE|549|13|56|65|18|80|34|122|496|4|10|21|2|0.246|0.305|0.375
Dillon Dingler|DET|567|27|67|87|0|130|32|126|513|5|15|25|2|0.246|0.306|0.46
Aaron Judge|NYY|276|17|44|38|5|78|43|56|228|1|2|10|0|0.246|0.369|0.513
Angel Genao|CLE|115|2|15|6|1|16|8|26|106|0|1|4|0|0.245|0.304|0.34
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Héctor Rodríguez|CIN|114|5|14|12|0|30|7|26|106|0|1|3|0|0.245|0.298|0.415
Tyler Soderstrom|ATH|453|19|58|56|2|91|53|97|396|1|3|27|3|0.245|0.338|0.472
Andrés Giménez|TOR|474|9|36|56|20|88|16|107|437|5|14|22|1|0.245|0.29|0.362
Luis Torrens|NYM|261|9|35|40|1|52|17|58|237|0|4|14|0|0.245|0.306|0.418
Gabriel Arias|CHC|147|5|14|13|4|60|8|34|139|0|0|3|0|0.245|0.286|0.374
Jared Triolo|PIT|345|3|32|29|13|66|28|75|307|1|5|12|0|0.244|0.317|0.313
Victor Bericoto|SFG|87|4|7|12|1|24|1|21|86|0|0|3|0|0.244|0.253|0.419
Drew Cavanaugh|SFG|145|1|8|10|1|40|15|31|127|0|0|3|0|0.244|0.324|0.291
Wyatt Langford|TEX|417|17|58|39|13|92|44|90|369|0|4|19|2|0.244|0.331|0.444
