name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Leo Bernal|STL|65|3|8|15|0|12|4|18|61|0|0|3|0|0.295|0.338|0.492
Tyler Tolbert|KCR|140|3|31|8|21|28|12|36|122|1|1|5|0|0.295|0.36|0.41
Ty France|SDP|456|20|53|66|1|98|34|118|401|8|12|22|2|0.294|0.36|0.509
Jonah Cox|SFG|132|4|24|13|13|48|7|35|119|0|0|2|2|0.294|0.333|0.445
Dustin Harris|SDP|107|0|15|13|8|13|10|27|92|2|1|3|3|0.293|0.362|0.391
Freddie Freeman|LAD|619|16|72|66|7|106|65|159|543|6|5|32|1|0.293|0.37|0.444
Wade Meckler|LAA|294|3|39|26|8|57|30|76|260|0|2|14|0|0.292|0.37|0.381
Javier Sanoja|MIA|452|9|48|63|11|36|25|124|425|1|0|30|5|0.292|0.33|0.449
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Randal Grichuk|CHW|250|13|35|39|0|59|9|69|238|2|1|23|2|0.29|0.316|0.567
Michael Harris II|ATL|587|25|73|83|11|116|21|162|559|3|2|32|1|0.29|0.316|0.485
Chase DeLauter|CLE|522|14|57|62|11|76|55|134|464|3|0|28|3|0.289|0.362|0.453
Jackson Chourio|MIL|534|23|88|67|17|124|41|141|489|2|2|27|0|0.288|0.345|0.485
Adael Amador|COL|67|4|15|13|0|10|6|17|59|0|1|3|0|0.288|0.364|0.542
Keibert Ruiz|WSH|335|10|44|47|2|36|16|90|313|3|3|24|0|0.288|0.325|0.46
Elly De La Cruz|CIN|593|28|94|74|26|162|64|150|524|3|2|29|5|0.286|0.364|0.521
Fernando Tatis Jr.|SDP|664|23|90|78|35|122|60|169|591|6|6|29|3|0.286|0.354|0.462
Corey Julks|DET|7|0|1|0|0|1|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Alec Burleson|STL|642|23|85|111|4|112|55|164|577|4|6|37|1|0.284|0.35|0.471
Riley Greene|DET|553|20|75|73|3|147|65|136|479|5|4|30|2|0.284|0.371|0.48
Liam Hicks|TBR|522|18|63|79|3|51|52|128|451|7|11|14|1|0.284|0.367|0.439
Luis García Jr.|NYY|519|30|66|91|5|91|23|140|494|2|0|26|5|0.283|0.314|0.538
Michael Massey|KCR|414|12|48|46|3|69|21|109|386|5|0|24|1|0.282|0.316|0.443
Ceddanne Rafaela|BOS|569|16|67|70|17|115|21|151|535|3|8|32|3|0.282|0.317|0.443
Pete Crow-Armstrong|CHC|687|44|115|105|37|178|78|167|592|4|12|29|8|0.282|0.375|0.581
Troy Johnston|COL|433|4|40|50|4|79|36|108|383|5|8|31|1|0.282|0.352|0.399
Xavier Edwards|MIA|587|6|61|52|21|80|67|144|511|6|0|17|6|0.282|0.361|0.374
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
James McCann|ARI|152|5|15|24|0|39|6|40|142|1|1|6|0|0.282|0.313|0.43
Jake Mangum|PIT|455|4|55|30|23|86|24|116|413|2|12|19|2|0.281|0.337|0.366
Andrew Pinckney|WSH|29|1|7|3|1|10|1|7|25|2|1|0|1|0.28|0.31|0.48
Alejandro Kirk|TOR|287|10|23|41|1|35|30|71|254|3|0|7|0|0.28|0.352|0.425
Nick Allen|HOU|153|3|24|14|2|30|10|38|136|3|1|5|0|0.279|0.327|0.382
Luke Keaschall|MIN|580|9|75|45|18|82|56|138|494|7|21|25|1|0.279|0.372|0.389
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Junior Caminero|TBR|659|41|93|96|3|121|74|161|578|3|4|23|1|0.279|0.363|0.535
Jordan Walker|STL|631|28|93|100|20|161|48|160|575|4|4|33|0|0.278|0.336|0.482
Jonathan Aranda|TBR|634|21|71|89|0|150|65|153|550|8|11|24|0|0.278|0.361|0.436
Jac Caglianone|KCR|519|23|66|70|6|138|30|134|482|1|6|27|2|0.278|0.328|0.485
Bobby Witt Jr.|KCR|590|18|84|54|42|102|65|144|518|4|3|30|1|0.278|0.359|0.444
Randy Arozarena|SEA|630|25|103|75|23|135|63|150|540|4|23|30|1|0.278|0.375|0.476
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Nick Madrigal|TBR|63|0|8|3|1|3|7|15|54|1|1|2|0|0.278|0.365|0.315
Drake Baldwin|ATL|577|24|80|77|3|125|52|143|515|2|8|18|0|0.278|0.352|0.452
Tyrone Taylor|CHC|231|11|34|37|3|40|14|58|209|2|2|15|0|0.278|0.326|0.507
Christian Encarnacion-Strand|BAL|188|10|22|35|1|51|10|48|173|1|3|12|0|0.277|0.326|0.52
Brendan Donovan|SEA|159|3|12|15|1|23|15|38|137|1|6|7|1|0.277|0.371|0.409
Yainer Diaz|HOU|320|12|34|38|0|51|12|84|303|2|3|13|0|0.277|0.309|0.439
Jeremy Peña|HOU|438|19|73|49|9|102|24|112|404|2|8|19|1|0.277|0.329|0.47
Cooper Pratt|MIL|236|3|32|31|14|42|22|56|202|7|2|6|2|0.277|0.343|0.371
Max Clark|DET|167|3|23|22|5|35|14|41|148|0|3|10|3|0.277|0.352|0.446
Steven Kwan|CLE|599|3|77|30|10|59|78|141|509|3|4|21|2|0.277|0.375|0.344
Shohei Ohtani|LAD|596|30|89|80|11|144|80|139|502|5|7|25|4|0.277|0.38|0.522
Cody Bellinger|NYY|533|16|71|71|12|83|58|129|468|7|0|25|3|0.276|0.351|0.444
Nolan Schanuel|LAA|446|7|43|49|1|58|42|108|392|5|6|22|0|0.276|0.351|0.385
Willson Contreras|BOS|529|27|68|81|3|133|59|122|443|3|23|21|3|0.275|0.386|0.519
Kaelen Culpepper|MIN|120|3|15|11|1|25|6|30|109|1|4|5|0|0.275|0.333|0.404
Henry Bolte|ATH|428|11|52|34|20|122|35|103|375|2|14|13|1|0.275|0.357|0.403
Rafael Flores Jr.|PIT|135|9|15|20|0|38|11|34|124|0|0|4|0|0.274|0.333|0.524
Nathan Lukes|TOR|420|10|45|37|1|63|22|105|383|2|6|14|0|0.274|0.322|0.389
Jung Hoo Lee|SFG|568|9|64|55|12|57|28|145|529|4|7|30|4|0.274|0.317|0.397
Kevin McGonigle|DET|663|17|94|65|12|90|91|155|566|3|3|26|4|0.274|0.376|0.424
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Oneil Cruz|PIT|388|19|57|64|27|132|45|93|340|0|3|12|1|0.274|0.363|0.482
Luis Campusano|SDP|228|8|22|29|0|49|27|54|198|0|3|12|0|0.273|0.368|0.455
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Brandon Lockridge|MIL|111|0|12|12|6|32|11|27|99|0|0|4|0|0.273|0.345|0.313
Tristan Peters|CHW|470|12|61|54|8|86|36|114|418|2|10|31|4|0.273|0.343|0.452
Josh Naylor|SEA|612|10|57|52|29|77|42|153|562|2|5|22|0|0.272|0.327|0.365
Mauricio Dubón|ATL|585|11|62|70|9|68|34|147|540|3|4|26|3|0.272|0.318|0.393
Andy Pages|LAD|550|21|72|80|12|107|45|134|493|5|7|25|2|0.272|0.338|0.458
Juan Soto|NYM|435|25|58|61|9|60|71|98|361|2|0|10|2|0.271|0.389|0.518
William Contreras|MIL|607|17|80|86|1|88|57|146|538|8|4|26|1|0.271|0.341|0.418
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Justin Foscue|TEX|235|11|25|34|0|59|17|58|214|1|3|13|1|0.271|0.332|0.495
Chase Meidroth|CHW|613|14|83|56|3|135|59|146|539|4|5|29|0|0.271|0.346|0.403
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Nicky Lopez|TEX|245|1|22|24|5|40|10|59|218|2|4|4|1|0.271|0.312|0.312
Sam Antonacci|CHW|524|8|75|45|18|81|42|122|451|1|27|23|4|0.271|0.367|0.392
Ezequiel Duran|TEX|557|17|68|82|11|130|43|136|503|5|5|26|4|0.27|0.331|0.439
Carson Benge|NYM|609|18|78|58|22|134|46|150|555|1|7|19|3|0.27|0.333|0.413
Bryce Harper|PHI|648|28|90|83|7|139|103|145|537|7|1|31|3|0.27|0.384|0.495
Austin Hays|SDP|93|3|14|12|0|25|3|24|89|1|0|3|0|0.27|0.29|0.404
Jeff McNeil|ATH|484|8|49|54|8|54|28|120|445|4|5|22|0|0.27|0.317|0.373
Joey Ortiz|MIL|386|9|45|46|9|73|32|93|345|5|0|14|3|0.27|0.327|0.406
Jake Bauers|MIL|545|26|88|83|11|142|90|121|449|2|4|20|2|0.269|0.394|0.497
Bryce Eldridge|SFG|448|17|50|57|1|119|59|104|386|3|0|23|0|0.269|0.364|0.461
Sal Stewart|CIN|657|31|83|108|15|143|61|157|583|9|4|25|0|0.269|0.338|0.472
Trevor Larnach|MIN|433|13|57|48|2|79|45|103|383|0|4|23|1|0.269|0.352|0.436
Garrett Mitchell|MIL|492|11|68|65|14|153|56|115|428|1|6|29|4|0.269|0.36|0.432
Ryan O'Hearn|PIT|416|18|55|72|1|89|32|101|376|3|5|15|0|0.269|0.332|0.452
Jared Young|NYM|340|9|46|39|3|63|25|82|306|3|6|17|3|0.268|0.332|0.431
Ernie Clement|TOR|591|9|60|48|7|55|22|150|560|7|2|31|1|0.268|0.294|0.375
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Pete Alonso|BAL|665|37|91|102|5|160|77|153|573|5|10|24|0|0.267|0.361|0.503
Miguel Rojas|LAD|231|3|20|20|1|25|14|55|206|7|2|15|0|0.267|0.31|0.383
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Thomas Saggese|STL|149|4|25|13|4|37|11|36|135|3|0|5|1|0.267|0.315|0.407
Justin Crawford|PHI|436|3|48|37|16|75|27|106|398|3|3|19|4|0.266|0.316|0.357
Nick Sogard|BOS|235|5|28|19|0|46|29|53|199|1|1|13|1|0.266|0.361|0.417
Cole Carrigg|COL|331|10|45|45|9|78|28|78|293|4|4|21|4|0.266|0.334|0.468
Jonny DeLuca|TBR|329|9|39|44|15|65|14|83|312|0|0|21|0|0.266|0.298|0.42
Mickey Gasper|BOS|206|9|25|23|0|31|26|46|173|1|5|9|1|0.266|0.376|0.486
Maikel Garcia|KCR|313|3|34|32|5|48|25|76|286|2|0|18|3|0.266|0.323|0.381
Seiya Suzuki|CHC|597|24|92|81|3|144|77|136|512|3|5|30|1|0.266|0.365|0.469
Jacob Wilson|ATH|337|7|37|37|4|39|12|85|320|1|3|16|1|0.266|0.298|0.388
Gleyber Torres|DET|396|8|56|37|0|76|52|90|339|2|3|13|0|0.265|0.366|0.375
Shea Langeliers|ATH|428|23|55|55|3|98|34|103|388|1|5|19|0|0.265|0.332|0.492
Dane Myers|CIN|316|7|38|26|10|76|36|73|275|2|3|11|0|0.265|0.354|0.382
James Wood|WSH|585|30|102|75|21|166|98|127|479|4|4|29|1|0.265|0.391|0.518
Juan Brito|CIN|91|2|12|12|1|22|6|22|83|1|1|6|0|0.265|0.319|0.41
Brice Turang|MIL|640|19|96|93|19|156|88|144|544|2|1|34|3|0.265|0.367|0.443
Alex Bregman|CHC|681|26|88|88|3|100|73|156|590|6|12|32|2|0.264|0.354|0.458
Nick Fortes|TBR|304|5|32|34|0|38|11|74|280|1|8|16|0|0.264|0.31|0.375
Jordan Lawlar|ARI|118|5|15|13|5|35|5|28|106|0|6|4|0|0.264|0.333|0.443
Yohel Pozo|BAL|55|1|4|7|0|6|1|14|53|1|0|1|0|0.264|0.273|0.34
CJ Abrams|WSH|617|30|88|96|29|150|53|144|546|6|12|30|3|0.264|0.339|0.495
Bo Bichette|NYM|649|16|72|74|2|118|44|157|596|7|2|24|2|0.263|0.313|0.391
Nico Hoerner|CHC|653|8|60|69|22|56|41|157|596|8|8|28|1|0.263|0.315|0.354
Donovan Walton|ATH|240|7|34|25|2|39|26|54|205|0|7|14|1|0.263|0.366|0.444
Deyvison De Los Santos|MIA|19|0|0|0|0|5|0|5|19|0|0|2|0|0.263|0.263|0.368
Emmanuel Rodriguez|MIN|20|1|1|4|0|5|1|5|19|0|0|1|1|0.263|0.3|0.579
Teoscar Hernández|LAD|450|15|60|62|5|122|41|106|403|3|3|17|2|0.263|0.333|0.427
Brandon Nimmo|TEX|618|14|59|61|7|136|48|147|559|4|7|34|4|0.263|0.327|0.413
Jose Fernandez|ARI|211|3|26|16|9|46|11|51|194|0|1|9|0|0.263|0.306|0.356
Carson Kelly|CHC|405|10|56|57|0|66|39|95|362|0|4|15|0|0.262|0.341|0.387
Isiah Kiner-Falefa|BOS|158|2|20|16|8|20|16|37|141|0|0|5|0|0.262|0.338|0.34
Konnor Griffin|PIT|295|5|40|27|22|76|18|71|271|2|4|12|3|0.262|0.315|0.384
Ben Rice|NYY|628|38|98|92|3|152|78|142|542|2|6|22|3|0.262|0.36|0.524
Bryan Reynolds|PIT|662|17|101|71|9|155|84|148|565|3|10|36|2|0.262|0.366|0.423
Vladimir Guerrero Jr.|TOR|586|9|71|56|7|77|55|136|520|6|5|24|0|0.262|0.334|0.36
Brandon Marsh|PHI|540|17|68|58|11|133|32|131|501|4|2|19|2|0.261|0.306|0.409
Luis Lara|MIL|184|1|24|24|3|40|16|43|165|2|1|8|2|0.261|0.326|0.352
Yohendrick Piñango|TOR|180|5|12|20|0|44|11|44|169|0|0|8|0|0.26|0.306|0.396
Ryan Vilade|TBR|246|11|25|40|3|57|22|57|219|3|1|8|2|0.26|0.327|0.466
Alika Williams|ATH|211|4|24|16|1|47|9|51|196|1|2|18|1|0.26|0.298|0.423
Brandon Lowe|PIT|617|31|89|88|2|179|58|143|550|7|2|28|1|0.26|0.329|0.484
Willi Castro|COL|477|15|65|56|10|129|41|111|427|3|6|20|1|0.26|0.331|0.417
Kyle Karros|COL|437|12|61|47|5|88|50|98|377|3|7|21|3|0.26|0.355|0.427
Miguel Andujar|SDP|254|5|24|22|2|38|11|62|239|0|4|20|2|0.259|0.303|0.423
Jesús Sánchez|ARI|304|8|24|35|1|72|17|71|274|5|8|18|0|0.259|0.316|0.412
Tommy White|ATH|171|3|18|9|0|28|4|43|166|1|0|5|0|0.259|0.275|0.343
Braden Shewmake|MIL|91|3|12|10|1|16|2|22|85|2|0|5|0|0.259|0.27|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Colt Keith|DET|417|10|50|36|6|82|31|98|379|2|5|18|4|0.259|0.321|0.406
Ryan Jeffers|MIN|343|14|48|54|1|60|44|76|294|1|3|18|2|0.259|0.36|0.476
Andrés Chaparro|WSH|206|11|32|37|0|48|23|46|178|0|5|13|0|0.258|0.359|0.517
Rafael Devers|SFG|633|37|88|98|0|161|69|144|558|4|2|36|1|0.258|0.34|0.525
Pedro Ramírez|CHC|240|6|35|30|7|43|19|56|217|2|1|12|2|0.258|0.318|0.415
Dominic Canzone|SEA|492|22|55|69|2|106|42|114|443|2|5|25|4|0.257|0.327|0.481
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Griffin Conine|MIA|291|16|41|38|4|88|33|65|253|0|5|8|0|0.257|0.354|0.478
Isaac Paredes|HOU|615|21|62|86|0|84|64|135|526|6|19|26|1|0.257|0.354|0.43
Ronald Acuña Jr.|ATL|440|18|58|49|20|99|50|98|382|3|5|18|1|0.257|0.348|0.45
Tsung-Che Cheng|BOS|44|0|7|5|0|14|4|10|39|1|0|1|0|0.256|0.318|0.282
A.J. Ewing|NYM|454|10|52|38|24|114|42|103|402|4|2|19|1|0.256|0.327|0.383
Cody Freeman|TEX|93|1|8|6|1|14|7|21|82|0|1|1|1|0.256|0.322|0.329
Nick Kurtz|ATH|434|21|62|69|7|141|79|90|352|0|3|15|1|0.256|0.396|0.483
Victor Robles|SEA|149|0|15|9|10|22|9|34|133|1|3|3|2|0.256|0.315|0.308
Jackson Merrill|SDP|628|25|79|83|26|148|39|148|579|3|3|25|4|0.256|0.304|0.442
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Nathaniel Lowe|CLE|408|17|38|59|0|97|37|93|365|5|1|22|0|0.255|0.321|0.455
Dominic Smith|ATL|293|8|39|44|0|46|22|67|263|5|2|6|1|0.255|0.312|0.376
Hao-Yu Lee|DET|321|9|36|42|2|78|26|74|291|3|0|15|2|0.254|0.313|0.412
Byron Buxton|MIN|408|25|65|46|7|100|30|94|370|2|6|18|1|0.254|0.319|0.511
Ryan Waldschmidt|ARI|282|3|30|22|7|84|22|63|248|3|5|15|1|0.254|0.324|0.359
Alejandro Osuna|TEX|221|1|26|24|5|33|19|49|193|0|8|5|0|0.254|0.345|0.295
Alan Roden|MIN|79|0|6|10|0|11|9|17|67|2|0|4|0|0.254|0.333|0.313
Wilyer Abreu|BOS|644|24|80|74|8|130|67|143|564|7|3|36|4|0.254|0.332|0.459
George Springer|TOR|493|15|57|53|12|88|47|111|438|2|3|22|2|0.253|0.329|0.416
Paul Goldschmidt|NYY|365|18|42|50|1|85|28|84|332|2|3|12|1|0.253|0.315|0.458
Josh Bell|MIN|592|20|75|88|2|119|48|135|534|5|4|28|1|0.253|0.316|0.421
Curtis Mead|BOS|329|17|49|48|6|63|39|72|285|0|5|17|1|0.253|0.353|0.498
Anthony Volpe|NYY|219|2|23|26|11|46|24|49|194|1|0|11|1|0.253|0.333|0.351
Victor Mesa Jr.|TBR|230|13|32|30|9|45|20|52|206|1|1|6|3|0.252|0.32|0.5
Carlos Cortes|ATH|362|9|28|40|2|59|30|82|325|3|4|15|1|0.252|0.32|0.388
Ildemaro Vargas|ARI|471|9|59|67|3|46|25|111|440|2|2|19|5|0.252|0.294|0.38
Spencer Jones|NYY|261|10|32|37|9|94|24|59|234|1|1|12|1|0.252|0.323|0.44
Geraldo Perdomo|ARI|639|9|66|50|20|80|89|133|528|8|5|19|6|0.252|0.36|0.362
Nathan Church|STL|441|10|50|50|10|76|25|102|405|6|4|14|2|0.252|0.298|0.37
Daylen Lile|WSH|619|21|77|85|15|121|39|143|569|5|6|27|8|0.251|0.304|0.438
Austin Hedges|CLE|232|5|22|23|1|42|22|51|203|2|1|9|0|0.251|0.325|0.369
Alec Bohm|PHI|588|15|56|84|2|84|44|133|530|5|9|28|1|0.251|0.316|0.392
Ketel Marte|ARI|585|22|71|74|4|84|47|132|527|5|6|29|3|0.25|0.316|0.442
Mookie Betts|LAD|488|20|64|62|2|54|41|111|444|1|2|20|0|0.25|0.316|0.43
Tommy Edman|LAD|295|6|40|35|6|60|20|65|260|0|13|11|2|0.25|0.334|0.377
Kyle Farmer|ATL|17|0|2|3|0|4|0|4|16|1|0|1|0|0.25|0.235|0.313
Gabriel Gonzalez|MIN|11|0|2|0|0|2|2|2|8|0|1|0|0|0.25|0.455|0.25
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Eddys Leonard|SFG|8|0|0|0|0|2|0|2|8|0|0|1|0|0.25|0.25|0.375
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Lazaro Montes|SEA|31|3|4|9|0|14|3|7|28|0|0|1|0|0.25|0.323|0.607
Matt Olson|ATL|662|39|96|86|4|167|63|148|592|4|3|33|0|0.25|0.323|0.503
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Ali Sánchez|NYY|81|1|6|8|0|24|1|19|76|1|2|2|0|0.25|0.275|0.316
Bryan Torres|STL|173|4|17|19|2|33|17|38|152|2|1|1|2|0.25|0.326|0.362
Luis Urías|TOR|59|3|5|8|0|10|6|13|52|1|0|3|0|0.25|0.322|0.481
Zac Veen|COL|61|2|7|12|1|23|6|13|52|0|1|2|1|0.25|0.339|0.442
Caleb Durbin|BOS|550|13|72|64|19|76|48|119|477|4|14|23|1|0.249|0.333|0.384
Max Muncy|LAD|527|28|77|71|2|135|63|114|457|1|6|23|1|0.249|0.347|0.488
Travis Bazzana|CLE|483|14|52|56|19|98|54|104|417|5|7|20|2|0.249|0.342|0.408
Miguel Vargas|CHW|662|31|98|84|19|119|90|139|558|6|7|30|1|0.249|0.357|0.473
Dalton Rushing|LAD|250|12|37|36|0|73|23|55|221|1|5|12|0|0.249|0.332|0.466
Angel Martínez|CLE|385|15|44|53|11|86|12|89|359|1|7|21|2|0.248|0.285|0.443
Brayan Rocchio|CLE|565|13|60|67|19|82|36|126|509|4|11|22|2|0.248|0.309|0.375
Blaze Jordan|STL|199|3|16|28|0|30|7|46|186|4|2|8|4|0.247|0.276|0.382
Zack Gelof|ATH|393|18|68|46|14|99|29|88|356|0|5|15|2|0.247|0.313|0.452
Tyler Freeman|COL|288|3|29|23|6|34|11|63|255|0|15|6|1|0.247|0.317|0.314
Turner Hill|SFG|102|1|11|15|1|17|12|21|85|3|2|6|0|0.247|0.343|0.353
Charles McAdoo|TOR|92|2|9|10|2|23|6|21|85|1|0|2|0|0.247|0.293|0.341
Bryson Stott|PHI|567|10|65|64|25|97|56|124|502|3|3|28|6|0.247|0.324|0.386
Ben Williamson|TBR|270|3|31|26|8|51|20|61|247|0|2|10|1|0.247|0.309|0.332
Jacob Young|WSH|448|10|54|47|18|75|32|99|401|2|9|20|3|0.247|0.315|0.387
Cole Young|SEA|606|17|71|65|3|104|38|136|551|3|13|18|4|0.247|0.309|0.387
Tyler Stephenson|CIN|440|15|39|53|0|119|47|95|385|5|3|21|0|0.247|0.33|0.418
Anthony Seigler|BOS|173|3|21|13|2|28|18|37|150|2|1|12|1|0.247|0.327|0.4
Brooks Lee|MIN|587|23|66|79|8|97|36|134|544|2|4|23|3|0.246|0.297|0.426
Eli White|BOS|204|6|27|29|5|45|11|47|191|1|1|9|1|0.246|0.289|0.398
Andrew Benintendi|CHW|446|14|57|71|1|102|36|99|403|5|1|24|2|0.246|0.306|0.419
Ozzie Albies|ATL|649|22|84|71|4|94|45|143|583|14|7|27|1|0.245|0.3|0.408
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Matt Shaw|CHC|181|5|25|23|4|32|19|38|155|1|3|8|3|0.245|0.337|0.432
Tyler Soderstrom|ATH|453|19|58|56|2|91|53|97|396|1|3|27|3|0.245|0.338|0.472
Hunter Goodman|COL|535|38|80|81|5|170|44|118|482|4|5|19|2|0.245|0.312|0.529
Derek Hill|PHI|209|10|29|30|13|68|13|47|192|0|1|5|1|0.245|0.296|0.438
Gabriel Arias|CHC|147|5|14|13|4|60|8|34|139|0|0|3|0|0.245|0.286|0.374
Spencer Horwitz|PIT|425|10|41|44|1|67|50|89|364|4|7|12|1|0.245|0.344|0.365
Victor Bericoto|SFG|87|4|7|12|1|24|1|21|86|0|0|3|0|0.244|0.253|0.419
Andrés Giménez|TOR|485|9|36|57|20|91|16|109|448|5|14|23|1|0.243|0.288|0.359
Raynel Delgado|HOU|41|1|4|4|0|7|3|9|37|0|0|1|0|0.243|0.3|0.351
Heliot Ramos|NYY|404|11|41|42|4|110|28|90|370|1|5|19|3|0.243|0.304|0.4
Daniel Susac|SFG|161|3|11|22|2|36|8|35|144|4|3|8|1|0.243|0.289|0.375
Nolan Arenado|ARI|560|26|71|74|4|113|50|121|498|3|8|23|1|0.243|0.32|0.45
Julio Rodríguez|SEA|619|21|68|66|22|140|46|137|564|4|5|24|0|0.243|0.304|0.397
Jose Altuve|HOU|529|15|66|44|5|104|40|117|482|3|3|23|2|0.243|0.303|0.392
Zach Neto|LAA|657|26|96|74|21|200|58|142|585|1|13|29|5|0.243|0.324|0.443
