name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
DaShawn Keirsey Jr.|ATL|1|0|2|0|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Vimael Machín|COL|6|0|0|0|0|2|0|3|6|0|0|0|0|0.5|0.5|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Michael Arroyo|SEA|20|1|4|3|1|5|4|5|15|1|0|2|0|0.333|0.45|0.667
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Brewer Hicklen|ATL|34|0|8|3|0|12|7|9|27|0|0|5|0|0.333|0.471|0.519
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Eduardo Valencia|DET|110|6|19|18|0|27|3|34|104|0|2|11|0|0.327|0.358|0.606
Samad Taylor|SDP|152|1|24|15|10|39|16|43|132|0|1|3|2|0.326|0.403|0.402
Brett Bateman|TOR|161|2|23|11|3|33|14|46|142|1|2|5|1|0.324|0.39|0.415
Leo Bernal|STL|69|3|8|15|0|13|4|21|65|0|0|3|0|0.323|0.362|0.508
Ronny Simon|PIT|48|0|8|2|3|6|3|14|44|0|0|3|0|0.318|0.362|0.386
Dustin Harris|SDP|117|0|17|18|9|16|10|32|102|2|1|3|3|0.314|0.374|0.402
Luis Arraez|PHI|634|6|66|62|10|27|34|180|576|13|5|33|7|0.313|0.349|0.425
Yordan Alvarez|HOU|655|40|98|99|1|115|105|167|535|5|10|32|1|0.312|0.431|0.6
Alex Jackson|MIN|72|1|12|5|0|24|2|21|68|0|2|4|0|0.309|0.347|0.412
Andrew Vaughn|MIL|328|6|33|43|0|53|35|88|285|2|6|18|2|0.309|0.393|0.449
Chandler Simpson|TBR|590|0|65|36|45|46|26|169|549|6|0|16|6|0.308|0.336|0.359
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Otto Lopez|MIA|654|10|90|69|31|85|36|184|599|11|8|32|9|0.307|0.349|0.441
Nick Gonzales|PIT|584|6|69|60|7|95|41|161|529|1|13|26|1|0.304|0.368|0.391
Michael Stefanic|ATH|25|0|3|2|0|6|2|7|23|0|0|1|0|0.304|0.36|0.348
Gabriel Moreno|ARI|518|15|65|75|6|78|57|136|447|9|5|32|1|0.304|0.382|0.481
Bryan De La Cruz|PHI|74|2|10|12|0|16|4|20|66|2|2|3|0|0.303|0.351|0.439
Blaze Alexander|BAL|289|4|35|31|10|63|19|79|261|1|4|13|2|0.303|0.358|0.414
Ty France|SDP|465|21|55|69|1|99|34|123|409|8|13|23|2|0.301|0.366|0.521
TJ Rumfield|COL|605|15|62|69|0|84|70|157|523|2|10|29|3|0.3|0.392|0.453
Jake McCarthy|COL|563|15|77|82|31|89|29|154|516|5|8|30|12|0.298|0.342|0.49
Jhonny Pereda|SEA|93|2|11|8|0|17|7|25|84|1|1|1|0|0.298|0.355|0.381
