name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Tanner Andrews|TOR|3.0|0|0|0|0.0|1.0|1|0|0|0|1|2|0|11
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Tyler Callihan|PIT|3.0|0|0|0|0.0|2.0|1|0|0|0|3|3|0|15
Eiberson Castellano|COL|3.0|0|1|0|0.0|1.33|2|0|0|0|4|0|1|12
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Rafael Flores Jr.|PIT|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|5
Anthony Gose|KCR|5.3|1|0|0|0.0|0.75|0|0|0|0|3|1|0|19
Sam Haggerty|TEX|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|1|3
Kevin Herget|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Enrique Hernández|LAD|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Welinton Herrera|COL|2.3|0|0|0|0.0|1.29|2|0|0|0|2|1|0|10
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Cooper Hjerpe|STL|4.0|1|0|0|0.0|0.0|6|0|0|0|0|0|0|12
Ty Johnson|TBR|1.0|0|0|0|0.0|1.0|2|0|0|0|0|1|0|4
Troy Johnston|COL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|1|9
Antoine Kelly|CHC|1.3|0|0|0|0.0|0.75|1|0|0|0|0|1|0|4
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Nate Lavender|NYM|13.0|1|0|8|0.0|0.62|15|0|0|0|5|3|0|45
Luke Maile|KCR|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Justin Martinez|ARI|5.7|1|0|0|0.0|1.06|7|0|0|0|2|4|1|24
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jake Meyers|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Noah Murdock|PIT|3.3|0|0|0|0.0|1.8|4|0|0|0|3|3|0|15
Austin Peterson|CLE|2.0|0|0|0|0.0|0.5|3|0|0|0|1|0|0|8
Jake Rogers|DET|2.3|0|0|0|0.0|1.71|3|0|0|0|3|1|1|12
Josh Rojas|KCR|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Dylan Ross|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Max Schuemann|NYY|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Zack Short|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jared Simpson|WSH|3.0|1|0|0|0.0|0.0|3|0|0|0|0|0|0|8
Jack Sinclair|WSH|1.7|0|0|0|0.0|0.6|3|0|0|0|0|1|1|7
Garrett Stallings|MIL|8.0|0|0|0|0.0|0.75|9|0|0|0|3|3|0|30
Gary Sánchez|MIL|2.0|0|0|0|0.0|2.0|0|0|0|0|4|0|0|10
Bryan Torres|STL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|0|8
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Hagen Smith|CHW|16.0|3|0|1|0.56|0.94|23|1|0|1|5|10|0|62
Robert Suarez|ATL|32.0|4|4|12|0.56|0.84|26|1|0|2|21|6|0|121
Josh Hader|HOU|39.3|4|23|0|0.69|0.64|53|1|0|3|14|11|0|143
Cesar Perdomo|SFG|10.0|0|0|0|0.9|0.8|8|1|1|1|6|2|0|35
Wyatt Olds|BOS|9.3|1|0|0|0.96|1.18|11|1|0|1|7|4|0|41
Elieser Hernández|ATL|9.0|2|1|0|1.0|1.33|7|1|0|1|7|5|0|39
Alec Gamboa|BOS|26.0|1|1|1|1.04|0.92|18|1|0|3|17|7|1|100
Louis Varland|TOR|70.7|5|33|5|1.15|0.98|87|2|0|9|50|19|0|275
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Mason Miller|SDP|60.3|5|33|0|1.19|0.83|111|2|0|8|29|21|2|229
Erik Tolman|WSH|7.3|0|1|1|1.23|0.95|9|0|0|1|4|3|0|27
Yerry De los Santos|NYY|20.0|1|0|0|1.35|1.2|15|2|0|3|16|8|0|84
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Marco Gonzales|TEX|6.7|0|1|0|1.35|1.65|3|0|0|1|7|4|0|29
Kervin Castro|NYY|6.3|0|0|0|1.42|0.79|8|0|0|1|3|2|0|23
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Logan VanWey|HOU|6.0|1|0|0|1.5|0.83|5|0|0|1|5|0|0|22
Cade Winquest|STL|6.0|1|0|1|1.5|0.83|5|0|0|1|3|2|0|23
Bryan Baker|TBR|55.0|1|39|2|1.64|0.93|60|4|0|10|31|20|2|217
Khristian Curtis|PIT|11.0|1|0|0|1.64|0.82|7|0|0|2|3|6|0|39
A.J. Minter|MIN|36.7|2|0|7|1.72|0.95|32|5|0|7|29|6|1|145
Jhoan Duran|PHI|52.3|2|30|0|1.72|1.05|72|1|0|10|46|9|4|211
Paul Blackburn|NYY|78.3|7|1|10|1.72|1.03|65|7|0|15|53|28|1|305
Mark Manfredi|COL|10.3|1|0|0|1.74|1.35|11|0|0|2|8|6|0|43
Shohei Ohtani|LAD|85.7|8|0|0|1.79|0.95|95|4|12|17|55|26|6|340
Ray Kerr|ATL|10.0|0|0|1|1.8|0.5|6|1|0|2|4|1|2|38
Eddy Yean|WSH|10.0|0|0|1|1.8|0.7|6|1|0|2|5|2|1|39
Tyler Rogers|TOR|63.7|2|4|31|1.84|1.19|35|1|0|13|55|21|2|266
Jacob Latz|TEX|63.3|3|28|3|1.85|0.77|70|4|0|13|29|20|0|236
Ben Brown|CHC|68.0|4|1|2|1.85|0.94|65|2|3|14|45|19|2|265
James Karinchak|ATL|9.7|0|0|1|1.86|0.93|8|1|0|2|4|5|0|37
Brent Headrick|NYY|71.3|7|0|25|1.89|1.16|89|4|0|15|62|21|0|293
Garrett Whitlock|BOS|47.0|6|2|24|1.91|0.85|52|3|0|10|33|7|0|177
Derek Law|ARI|4.7|0|0|0|1.93|1.07|3|0|0|1|4|1|1|19
Yuki Matsui|SDP|55.3|3|0|8|1.95|1.14|61|6|0|12|31|32|2|225
Abner Uribe|MIL|50.7|4|6|20|1.95|0.99|52|3|0|11|32|18|1|198
Bradgley Rodriguez|SDP|64.3|3|2|12|1.96|1.06|70|3|0|14|50|18|0|263
Blake Snell|LAD|32.0|3|0|0|1.97|1.09|43|0|4|7|21|14|1|132
Jacob Misiorowski|MIL|155.0|14|0|0|1.97|0.79|227|14|17|34|84|39|9|592
Aroldis Chapman|BOS|48.7|3|33|0|2.03|1.13|65|3|0|11|35|20|1|201
Cam Schlittler|NYY|171.7|12|0|0|2.04|0.94|210|15|17|39|119|42|6|677
Josh Walker|BAL|22.0|1|0|3|2.05|1.32|23|2|0|5|21|8|1|94
Juan Morillo|ARI|57.0|3|3|18|2.05|1.05|66|2|0|13|39|21|4|232
Juan Burgos|ARI|4.3|0|0|0|2.08|0.69|0|0|0|1|3|0|1|17
Daniel Duarte|NYM|26.0|1|2|6|2.08|0.77|26|2|0|6|14|6|1|97
Ricky Tiedemann|TOR|4.3|0|0|0|2.08|1.62|4|0|0|1|3|4|1|20
Jack Weisenburger|NYM|4.3|0|0|0|2.08|1.15|4|0|0|1|3|2|0|18
Chris Sale|ATL|150.0|14|0|0|2.1|1.01|184|9|18|35|122|29|13|601
Brandyn Garcia|ARI|42.3|0|5|16|2.13|0.78|51|2|0|10|23|10|5|160
Steven Okert|HOU|67.7|6|0|21|2.13|0.87|68|7|0|16|45|14|4|261
Erik Miller|BOS|46.0|4|4|13|2.15|1.26|69|3|0|11|31|27|3|196
Trevor Megill|MIL|54.3|2|26|7|2.15|0.83|62|0|0|13|31|14|1|210
Kevin Kelly|TBR|66.7|6|4|30|2.16|0.86|53|6|0|16|46|11|3|249
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Grant Taylor|CHW|75.0|7|8|10|2.16|1.04|97|6|0|18|52|26|1|299
Brooks Raley|PHI|49.7|5|1|16|2.17|1.09|48|4|0|12|38|16|3|203
Jack Anderson|MIN|12.3|1|1|0|2.19|1.05|12|1|0|3|10|3|0|48
DL Hall|MIL|49.3|2|0|5|2.19|1.07|54|4|0|12|23|30|1|194
Nate Pearson|KCR|37.0|2|3|5|2.19|1.16|31|1|0|9|25|18|4|152
Troy Melton|DET|102.3|7|0|0|2.2|1.03|84|12|9|25|76|29|4|407
Dylan Cease|TOR|156.3|10|0|0|2.25|1.04|221|10|15|39|97|65|3|622
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
Michael Fulmer|NYY|8.0|0|0|2|2.25|1.38|9|1|0|2|6|5|1|36
Cade Smith|CLE|64.0|5|35|0|2.25|1.05|93|5|0|16|46|21|3|261
Didier Fuentes|ATL|63.3|5|3|16|2.27|1.09|80|4|0|16|50|19|2|257
Cam Booser|TBR|34.7|1|0|10|2.34|0.87|39|5|0|9|24|6|0|132
Paul Gervase|LAD|7.7|0|0|0|2.35|1.57|8|0|0|2|7|5|0|34
Dylan Dodd|ATL|45.3|4|1|14|2.38|0.93|47|6|0|12|28|14|2|177
Joel Peguero|SFG|11.3|0|0|1|2.38|1.24|5|0|0|3|10|4|2|48
Scott Blewett|ATH|26.3|1|0|2|2.39|1.25|25|0|0|7|25|8|0|110
Joe Mantiply|TOR|22.3|2|0|0|2.42|1.12|20|2|0|6|20|5|1|89
Sean Newcomb|CHW|81.7|2|4|11|2.42|1.08|74|2|0|22|60|28|7|330
Tyler Wells|TBR|70.0|4|6|15|2.44|0.9|69|8|0|19|46|17|2|270
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Jonathan Loáisiga|ARI|58.3|7|1|9|2.47|1.03|44|3|0|16|49|11|1|228
Logan Henderson|MIL|83.3|9|0|0|2.48|0.79|93|12|7|23|52|14|1|310
