name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Justin Dean|CHC|6|0|3|3|0|2|1|2|5|0|0|0|1|0.4|0.5|0.8
Joshua Kuroda-Grauer|ATH|15|0|3|1|0|0|0|6|15|0|0|2|0|0.4|0.4|0.533
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Luis Urías|TOR|18|1|2|2|0|2|3|6|15|0|0|1|0|0.4|0.5|0.667
Tommy Edman|LAD|52|1|5|9|1|9|7|17|45|0|0|3|1|0.378|0.462|0.556
Esmerlyn Valdez|PIT|69|6|13|16|0|22|6|21|62|1|0|5|1|0.339|0.391|0.742
Otto Lopez|MIA|372|7|56|37|17|51|16|117|347|5|4|23|5|0.337|0.368|0.493
Andrew Vaughn|MIL|149|2|18|24|0|15|18|43|128|1|2|14|2|0.336|0.423|0.523
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Romy Gonzalez|BOS|15|0|1|2|0|4|0|5|15|0|0|0|1|0.333|0.333|0.467
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Samad Taylor|SDP|96|1|14|11|6|27|12|27|82|0|0|1|1|0.329|0.415|0.402
Nicky Lopez|TEX|105|1|12|9|4|16|3|32|98|0|2|2|0|0.327|0.359|0.378
Luis Arraez|SFG|361|4|44|32|6|14|19|106|325|8|3|19|7|0.326|0.361|0.465
Yandy Díaz|TBR|360|12|46|53|1|48|37|101|311|3|9|15|1|0.325|0.408|0.495
Jung Hoo Lee|SFG|317|5|44|32|6|30|13|95|298|3|3|19|3|0.319|0.35|0.453
Yordan Alvarez|HOU|383|27|60|61|1|66|59|101|317|2|5|16|0|0.319|0.431|0.625
Anthony Seigler|BOS|49|1|7|3|1|10|5|14|44|0|0|5|0|0.318|0.388|0.5
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Troy Johnston|COL|293|3|32|38|4|49|26|82|260|2|4|23|0|0.315|0.384|0.438
Brandon Marsh|PHI|328|15|50|46|8|86|15|97|308|3|2|15|2|0.315|0.348|0.523
Jake Mangum|PIT|221|1|27|14|16|39|12|63|202|1|3|9|0|0.312|0.358|0.371
Alex Jackson|MIN|47|0|5|3|0|14|0|14|45|0|2|3|0|0.311|0.34|0.378
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Jake McCarthy|COL|269|9|36|47|14|47|15|76|247|3|1|16|5|0.308|0.346|0.522
Donovan Walton|LAA|93|3|13|12|0|17|4|27|88|0|0|7|0|0.307|0.337|0.489
Nick Gonzales|PIT|338|4|46|39|4|62|21|94|310|1|6|12|1|0.303|0.358|0.387
Blaze Alexander|BAL|218|3|24|26|8|50|15|59|195|1|3|12|2|0.303|0.36|0.431
Alika Williams|ATH|77|2|12|8|0|23|3|22|73|0|0|7|0|0.301|0.329|0.479
Elias Díaz|TEX|73|4|10|16|0|13|2|21|70|1|0|6|0|0.3|0.315|0.557
Lars Nootbaar|STL|93|2|13|8|0|21|12|24|80|1|0|5|1|0.3|0.387|0.463
Xavier Edwards|MIA|372|6|49|34|13|44|45|96|321|5|0|13|5|0.299|0.38|0.427
Josh Jung|TEX|355|9|41|34|1|63|29|95|319|2|5|21|0|0.298|0.363|0.448
Juan Soto|NYM|294|18|39|41|6|37|46|73|246|1|0|8|2|0.297|0.406|0.565
Michael Harris II|ATL|309|15|38|46|5|62|15|86|291|2|1|13|0|0.296|0.33|0.495
Ernie Clement|TOR|339|7|38|29|2|34|12|96|325|2|0|22|1|0.295|0.319|0.434
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Jeremy Peña|HOU|202|6|34|21|8|35|15|54|183|1|3|9|0|0.295|0.356|0.443
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
William Contreras|MIL|355|9|47|51|1|47|31|93|317|4|3|12|0|0.293|0.358|0.416
Henry Bolte|ATH|174|2|15|14|11|48|15|44|150|2|6|6|0|0.293|0.376|0.373
Freddie Freeman|LAD|376|14|50|47|3|61|46|95|324|3|3|22|1|0.293|0.383|0.497
TJ Rumfield|COL|350|12|40|46|0|50|34|90|307|2|7|19|2|0.293|0.374|0.485
Nathan Lukes|TOR|188|4|19|17|0|30|9|50|171|1|4|8|0|0.292|0.341|0.409
Sam Antonacci|CHW|276|5|46|24|11|41|20|69|236|1|17|12|2|0.292|0.387|0.424
Jackson Chourio|MIL|244|12|37|34|6|60|19|65|223|1|1|14|0|0.291|0.348|0.516
Miguel Rojas|LAD|145|3|15|15|0|14|10|37|127|4|2|8|0|0.291|0.343|0.425
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Jordan Walker|STL|356|19|52|63|11|92|27|94|324|2|3|17|0|0.29|0.348|0.519
Bobby Witt Jr.|KCR|362|12|44|36|29|61|37|93|321|3|1|20|1|0.29|0.362|0.47
Connor Wong|BOS|114|1|12|14|2|24|11|28|97|1|3|8|0|0.289|0.375|0.402
Jonathan Aranda|TBR|367|13|44|58|0|79|49|88|305|6|7|13|0|0.289|0.392|0.459
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Shohei Ohtani|LAD|377|18|60|50|6|86|57|89|309|4|5|15|2|0.288|0.403|0.524
Junior Caminero|TBR|372|25|55|55|0|66|47|93|323|2|0|12|0|0.288|0.376|0.557
Pete Crow-Armstrong|CHC|381|19|56|49|21|98|39|95|331|2|8|14|4|0.287|0.374|0.526
Trevor Larnach|MIN|265|5|39|29|2|47|31|66|230|0|3|16|1|0.287|0.379|0.43
Tristan Peters|CHW|252|4|33|30|5|46|17|65|227|1|3|18|2|0.286|0.343|0.436
Willson Contreras|BOS|347|18|43|53|2|88|33|85|297|3|14|15|2|0.286|0.38|0.532
