name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Yohandy Morales|WSH|11|1|2|1|0|5|0|5|11|0|0|2|0|0.455|0.455|0.909
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Adael Amador|COL|30|2|9|9|0|5|4|10|25|0|0|2|0|0.4|0.483|0.72
Michael Stefanic|ATH|20|0|2|2|0|3|2|7|18|0|0|1|0|0.389|0.45|0.444
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
Brewer Hicklen|ATL|28|0|7|3|0|10|6|8|22|0|0|4|0|0.364|0.5|0.545
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Leo Bernal|STL|22|1|4|4|0|4|2|7|20|0|0|1|0|0.35|0.409|0.55
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Bryan De La Cruz|PHI|57|2|6|11|0|13|2|17|51|2|2|3|0|0.333|0.368|0.51
Deyvison De Los Santos|MIA|12|0|0|0|0|3|0|4|12|0|0|2|0|0.333|0.333|0.5
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Brett Bateman|TOR|112|0|16|7|3|23|10|32|98|1|1|4|1|0.327|0.391|0.388
Luis Arraez|PHI|584|6|64|56|10|25|28|170|535|11|4|29|7|0.318|0.349|0.432
Yordan Alvarez|HOU|618|37|93|94|1|108|99|159|504|5|10|29|1|0.315|0.434|0.597
Alex Jackson|MIN|71|1|12|5|0|23|2|21|67|0|2|4|0|0.313|0.352|0.418
