name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Justin Dean|CHC|3|0|1|3|0|0|0|2|3|0|0|0|1|0.667|0.667|1.333
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Josh Rojas|KCR|7|1|2|4|0|0|0|3|7|0|0|1|0|0.429|0.429|1.0
Luis Urías|TOR|8|1|1|2|0|1|1|3|7|0|0|0|0|0.429|0.5|0.857
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Samad Taylor|SDP|66|1|11|11|6|18|6|22|58|0|0|1|0|0.379|0.438|0.448
Jonah Cox|SFG|21|1|5|2|2|10|0|7|19|0|0|1|1|0.368|0.368|0.684
Tommy Edman|LAD|24|0|0|1|0|4|2|8|22|0|0|1|0|0.364|0.417|0.409
Andrew Vaughn|MIL|130|2|16|24|0|14|16|39|111|1|2|12|1|0.351|0.438|0.532
Otto Lopez|MIA|340|6|51|35|16|48|16|107|315|5|4|21|3|0.34|0.374|0.483
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Jung Hoo Lee|SFG|289|5|40|27|5|26|13|90|270|3|3|19|2|0.333|0.367|0.474
Ben Malgeri|DET|7|0|1|1|0|3|0|2|6|1|0|0|0|0.333|0.286|0.333
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Yandy Díaz|TBR|326|12|40|51|1|43|32|94|283|2|9|13|1|0.332|0.414|0.512
Donovan Walton|LAA|83|3|13|11|0|14|3|26|79|0|0|7|0|0.329|0.354|0.532
Yordan Alvarez|HOU|354|25|57|56|1|59|55|94|292|2|5|16|0|0.322|0.435|0.634
Brandon Marsh|PHI|292|11|44|38|7|74|13|88|274|3|2|14|2|0.321|0.353|0.507
Luis Arraez|SFG|332|3|40|30|6|13|18|96|299|7|3|16|6|0.321|0.358|0.445
Alex Jackson|MIN|43|0|5|3|0|13|0|13|41|0|2|3|0|0.317|0.349|0.39
