name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Justin Dean|CHC|4|0|2|3|0|1|0|2|4|0|0|0|1|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|7|0|1|1|0|0|0|3|7|0|0|1|0|0.429|0.429|0.571
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Luis Urías|TOR|18|1|2|2|0|2|3|6|15|0|0|1|0|0.4|0.5|0.667
Tommy Edman|LAD|42|1|3|8|0|7|4|15|38|0|0|2|1|0.395|0.452|0.579
Anthony Seigler|BOS|44|1|7|3|1|9|4|14|40|0|0|5|0|0.35|0.409|0.55
Andrew Vaughn|MIL|144|2|17|24|0|14|17|42|124|1|2|13|2|0.339|0.424|0.524
Yandy Díaz|TBR|346|12|46|53|1|45|35|100|299|3|9|15|1|0.334|0.416|0.512
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Otto Lopez|MIA|358|7|53|37|16|50|16|111|333|5|4|22|4|0.333|0.366|0.486
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Luis Arraez|SFG|353|4|43|32|6|13|19|105|317|8|3|18|7|0.331|0.366|0.47
Samad Taylor|SDP|89|1|12|11|6|26|11|25|76|0|0|1|0|0.329|0.414|0.382
Nicky Lopez|TEX|96|1|10|7|3|15|3|29|90|0|1|1|0|0.322|0.351|0.367
Brandon Marsh|PHI|319|14|48|45|8|84|14|95|300|3|2|15|2|0.317|0.348|0.52
Jung Hoo Lee|SFG|310|5|41|31|5|29|13|92|291|3|3|19|3|0.316|0.348|0.454
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Nelson Velázquez|STL|43|3|7|7|0|10|4|12|38|0|1|2|0|0.316|0.395|0.605
Yordan Alvarez|HOU|374|26|59|60|1|65|58|97|309|2|5|16|0|0.314|0.428|0.618
Esmerlyn Valdez|PIT|54|6|10|12|0|19|6|15|48|0|0|4|0|0.313|0.389|0.771
Troy Johnston|COL|284|3|31|36|4|49|24|79|253|2|4|22|0|0.312|0.378|0.435
Alex Jackson|MIN|47|0|5|3|0|14|0|14|45|0|2|3|0|0.311|0.34|0.378
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Donovan Walton|LAA|93|3|13|12|0|17|4|27|88|0|0|7|0|0.307|0.337|0.489
Lars Nootbaar|STL|85|2|13|7|0|18|12|22|72|1|0|4|1|0.306|0.4|0.472
Xavier Edwards|MIA|362|6|48|30|13|44|42|96|316|3|0|13|5|0.304|0.382|0.434
Alika Williams|ATH|69|1|10|7|0|20|2|20|66|0|0|6|0|0.303|0.324|0.439
Blaze Alexander|BAL|211|3|23|25|8|47|14|57|189|1|3|12|1|0.302|0.357|0.423
Jake McCarthy|COL|255|6|31|37|13|45|14|70|234|3|1|16|5|0.299|0.337|0.487
Juan Soto|NYM|285|17|38|39|6|35|45|71|238|1|0|8|2|0.298|0.408|0.563
Josh Jung|TEX|345|9|40|32|1|61|25|93|313|2|5|20|0|0.297|0.357|0.447
William Contreras|MIL|340|9|47|50|1|45|31|90|303|4|2|12|0|0.297|0.362|0.426
Ernie Clement|TOR|331|7|37|28|2|33|12|94|317|2|0|21|1|0.297|0.32|0.435
Nathan Lukes|TOR|178|4|18|17|0|28|9|48|162|1|4|8|0|0.296|0.347|0.42
Jake Mangum|PIT|206|1|24|14|14|38|11|56|189|1|2|8|0|0.296|0.34|0.354
Shohei Ohtani|LAD|364|18|60|50|6|83|56|88|297|4|5|15|2|0.296|0.412|0.542
Jackson Chourio|MIL|229|12|34|33|6|56|17|62|210|1|1|14|0|0.295|0.349|0.533
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Jeremy Peña|HOU|202|6|34|21|8|35|15|54|183|1|3|9|0|0.295|0.356|0.443
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Bobby Witt Jr.|KCR|354|12|44|36|28|60|37|92|313|3|1|20|1|0.294|0.367|0.479
Nick Gonzales|PIT|323|3|44|35|4|61|20|87|296|1|6|11|1|0.294|0.35|0.368
TJ Rumfield|COL|337|12|37|45|0|48|33|87|296|2|6|18|2|0.294|0.374|0.49
Michael Harris II|ATL|297|14|37|43|5|60|15|82|279|2|1|13|0|0.294|0.33|0.491
Junior Caminero|TBR|359|23|53|52|0|62|47|91|310|2|0|12|0|0.294|0.384|0.555
Freddie Freeman|LAD|364|13|49|46|2|59|44|92|314|3|3|22|1|0.293|0.382|0.494
Wade Meckler|LAA|119|2|16|15|2|26|13|31|106|0|0|7|0|0.292|0.37|0.415
Sam Antonacci|CHW|263|4|43|22|11|39|20|65|223|1|17|11|2|0.291|0.391|0.413
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Jonathan Aranda|TBR|354|13|43|58|0|78|49|85|293|6|6|13|0|0.29|0.395|0.468
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Riley Greene|DET|357|11|43|37|1|96|44|89|309|2|2|17|0|0.288|0.378|0.45
Ryan O'Hearn|PIT|290|13|40|51|1|64|22|76|264|2|2|11|0|0.288|0.345|0.477
Jordan Walker|STL|342|18|47|58|10|88|25|90|313|2|2|16|0|0.288|0.342|0.511
Ryan Kreidler|MIN|112|5|17|23|0|19|10|29|101|0|1|3|2|0.287|0.357|0.505
Henry Bolte|ATH|166|2|14|13|11|48|14|41|143|2|6|6|0|0.287|0.37|0.371
Victor Bericoto|SFG|36|3|4|4|0|10|1|10|35|0|0|1|0|0.286|0.306|0.571
Griffin Conine|MIA|56|3|9|10|2|15|6|14|49|0|1|3|0|0.286|0.375|0.531
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
