name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Cody Freeman|TEX|2|0|0|0|0|1|0|1|2|0|0|0|0|0.5|0.5|0.5
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Trey Mancini|LAA|7|0|1|2|0|1|0|3|6|1|0|0|0|0.5|0.429|0.5
Will Wagner|SDP|3|0|0|0|0|0|1|1|2|0|0|0|0|0.5|0.667|0.5
Jonah Cox|SFG|13|1|4|2|1|5|0|5|12|0|0|1|1|0.417|0.417|0.917
Braden Montgomery|CHW|5|1|1|3|0|2|0|2|5|0|0|0|0|0.4|0.4|1.0
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Nelson Velázquez|STL|20|1|4|4|0|4|1|7|18|0|1|1|0|0.389|0.45|0.611
Samad Taylor|SDP|15|0|3|4|2|5|3|4|11|0|0|1|0|0.364|0.5|0.455
Andrew Vaughn|MIL|97|2|14|17|0|10|6|32|89|0|2|9|1|0.36|0.412|0.551
Nick Madrigal|LAA|31|0|5|1|0|2|4|9|26|0|1|1|0|0.346|0.452|0.385
Otto Lopez|MIA|279|5|40|28|11|44|10|89|261|4|4|18|3|0.341|0.369|0.49
Wade Meckler|LAA|60|2|10|12|2|10|7|18|53|0|0|5|0|0.34|0.417|0.547
Jung Hoo Lee|SFG|245|3|32|24|2|24|10|77|230|2|3|15|2|0.335|0.367|0.457
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Cole Carrigg|COL|4|0|0|0|0|1|1|1|3|0|0|0|1|0.333|0.5|1.0
Jacob Gonzalez|CHW|28|1|3|5|0|8|4|8|24|0|0|0|0|0.333|0.429|0.458
Jordan Lawlar|ARI|20|1|3|2|1|6|1|6|18|0|1|1|0|0.333|0.4|0.556
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Anthony Seigler|BOS|4|0|0|0|0|1|1|1|3|0|0|1|0|0.333|0.5|0.667
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Brandon Marsh|PHI|236|8|34|31|5|56|11|73|220|3|2|12|2|0.332|0.364|0.514
Luis Arraez|SFG|287|2|34|25|5|13|15|84|258|7|3|13|5|0.326|0.36|0.438
Yandy Díaz|TBR|267|12|33|44|1|33|24|76|234|2|7|11|1|0.325|0.401|0.534
Jose Siri|LAA|40|2|11|9|0|12|2|12|37|0|0|3|0|0.324|0.359|0.568
Yordan Alvarez|HOU|296|22|46|48|1|52|46|77|243|2|5|13|0|0.317|0.432|0.642
Josh Jung|TEX|257|8|31|29|1|38|18|74|234|2|3|16|0|0.316|0.37|0.487
Michael Harris II|ATL|240|13|31|40|3|44|11|71|227|1|1|9|0|0.313|0.346|0.524
Yohendrick Piñango|TOR|115|4|9|18|0|25|6|34|109|0|0|5|0|0.312|0.348|0.468
Carlos Cortes|ATH|178|5|15|17|1|17|21|48|154|1|2|9|1|0.312|0.399|0.481
Troy Johnston|COL|233|2|26|28|4|44|17|66|212|1|2|19|0|0.311|0.366|0.429
Nathan Lukes|TOR|113|1|12|12|0|15|4|32|103|1|4|6|0|0.311|0.357|0.398
Ryan Vilade|TBR|111|3|10|22|3|20|11|30|97|2|0|5|1|0.309|0.373|0.474
Xavier Edwards|MIA|285|6|42|22|11|34|35|76|248|1|0|11|4|0.306|0.391|0.456
Riley Greene|DET|280|7|35|31|1|76|35|74|242|1|2|16|0|0.306|0.396|0.459
Nick Gonzales|PIT|246|2|34|31|3|43|15|69|227|1|3|11|0|0.304|0.354|0.379
Ernie Clement|TOR|269|7|31|26|2|27|8|79|260|1|0|19|1|0.304|0.323|0.465
Drake Baldwin|ATL|216|13|39|38|1|44|24|57|188|1|3|6|0|0.303|0.389|0.543
Tristan Peters|CHW|184|2|19|18|4|34|13|50|165|0|2|15|1|0.303|0.361|0.442
Shohei Ohtani|LAD|289|11|45|37|6|65|44|71|236|3|5|15|2|0.301|0.417|0.521
Jordan Walker|STL|270|16|44|48|10|69|21|74|246|1|2|15|0|0.301|0.359|0.557
Jackson Chourio|MIL|146|5|23|19|5|39|12|40|133|1|0|11|0|0.301|0.356|0.496
Orlando Arcia|MIN|42|1|6|2|0|6|2|12|40|0|0|1|0|0.3|0.333|0.4
Bryce Eldridge|SFG|104|3|15|8|0|23|13|27|90|1|0|9|0|0.3|0.385|0.5
Randy Arozarena|SEA|291|7|45|33|18|63|27|75|251|3|10|18|1|0.299|0.385|0.462
Daniel Susac|SFG|87|0|4|11|0|19|6|23|77|1|2|4|1|0.299|0.36|0.377
Ben Rice|NYY|260|18|49|45|2|61|34|66|222|2|2|15|2|0.297|0.392|0.626
Jesús Sánchez|TOR|204|7|22|29|1|41|7|56|189|4|4|13|0|0.296|0.328|0.476
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Henry Bolte|ATH|89|1|7|7|4|28|7|23|78|1|3|4|0|0.295|0.371|0.385
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Victor Robles|SEA|34|0|2|2|2|6|0|10|34|0|0|2|0|0.294|0.294|0.353
Alec Burleson|STL|275|9|33|46|2|43|25|72|246|2|2|17|0|0.293|0.36|0.472
Ezequiel Duran|TEX|207|4|26|35|5|48|16|55|188|2|0|15|2|0.293|0.345|0.457
