name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Omar Martinez|LAA|1|0|0|0|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Mickey Gasper|BOS|4|0|0|1|0|0|0|3|4|0|0|2|0|0.75|0.75|1.25
Gage Workman|DET|2|1|1|2|0|0|0|1|2|0|0|0|0|0.5|0.5|2.0
Daniel Susac|SFG|24|0|1|5|0|3|1|11|23|0|0|2|1|0.478|0.5|0.652
Blake Dunn|CIN|9|1|2|1|1|2|2|3|7|0|0|1|0|0.429|0.556|1.0
Yohendrick Piñango|TOR|27|0|1|4|0|3|1|11|26|0|0|1|0|0.423|0.444|0.462
Braxton Fulford|COL|5|1|2|2|0|2|0|2|5|0|0|0|0|0.4|0.4|1.0
Jhonny Pereda|SEA|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Ryan Waldschmidt|ARI|8|0|1|3|0|4|0|3|8|0|0|1|0|0.375|0.375|0.5
Jackson Chourio|MIL|24|0|1|3|0|5|2|8|22|0|0|3|0|0.364|0.417|0.5
Michael Conforto|CHC|55|2|9|8|0|13|10|16|44|1|0|7|0|0.364|0.473|0.659
Carlos Cortes|ATH|103|4|11|15|1|9|8|33|93|1|1|6|1|0.355|0.408|0.57
Brandon Marsh|PHI|144|4|22|21|3|28|7|47|133|3|1|7|1|0.353|0.382|0.511
Jesus Rodriguez|SFG|18|1|1|3|0|2|0|6|17|0|1|0|0|0.353|0.389|0.529
Braden Shewmake|HOU|21|3|5|3|0|3|0|7|20|0|0|0|0|0.35|0.35|0.8
Jared Young|NYM|23|0|2|2|0|3|2|7|20|1|0|2|0|0.35|0.391|0.45
Taylor Trammell|HOU|33|0|4|4|1|9|4|10|29|0|0|1|1|0.345|0.424|0.448
Otto Lopez|MIA|169|4|27|17|5|30|6|55|160|1|2|11|2|0.344|0.373|0.513
Ildemaro Vargas|ARI|133|6|21|24|1|14|5|43|126|0|0|7|2|0.341|0.366|0.571
