name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Michael Stefanic|ATH|20|0|2|2|0|3|2|7|18|0|0|1|0|0.389|0.45|0.444
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Yohandy Morales|WSH|16|2|3|2|0|8|0|6|16|0|0|2|0|0.375|0.375|0.875
Jared Serna|MIA|10|0|2|2|0|1|1|3|8|1|0|2|0|0.375|0.4|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
Brewer Hicklen|ATL|28|0|7|3|0|10|6|8|22|0|0|4|0|0.364|0.5|0.545
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Adael Amador|COL|37|3|10|10|0|6|4|11|32|0|0|2|0|0.344|0.417|0.688
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Brett Bateman|TOR|125|0|16|7|3|25|11|36|109|1|2|4|1|0.33|0.398|0.385
Bryan De La Cruz|PHI|59|2|6|11|0|13|2|17|53|2|2|3|0|0.321|0.356|0.491
Luis Arraez|PHI|595|6|64|57|10|26|28|172|544|12|5|29|7|0.316|0.348|0.428
Yordan Alvarez|HOU|628|38|94|95|1|110|99|160|514|5|10|29|1|0.311|0.428|0.593
Andrew Vaughn|MIL|313|6|32|42|0|49|34|84|271|2|6|17|2|0.31|0.396|0.454
Alex Jackson|MIN|72|1|12|5|0|24|2|21|68|0|2|4|0|0.309|0.347|0.412
