name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Kameron Misner|KCR|6|0|0|3|0|1|1|3|5|0|0|0|0|0.6|0.667|0.6
Cody Freeman|TEX|2|0|0|0|0|1|0|1|2|0|0|0|0|0.5|0.5|0.5
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Blaze Jordan|STL|4|0|0|1|0|2|0|2|4|0|0|0|0|0.5|0.5|0.5
Will Wagner|SDP|10|0|0|0|0|1|4|3|6|0|0|1|0|0.5|0.7|0.667
Jonah Cox|SFG|16|1|4|2|1|7|0|6|15|0|0|1|1|0.4|0.4|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Andrew Vaughn|MIL|104|2|14|18|0|10|9|34|93|0|2|9|1|0.366|0.433|0.548
Jordan Lawlar|ARI|25|1|4|4|3|7|1|8|22|0|2|1|0|0.364|0.44|0.545
Nick Madrigal|LAA|39|0|7|2|1|2|5|12|33|0|1|1|0|0.364|0.462|0.394
Nelson Velázquez|STL|25|2|5|6|0|6|1|8|23|0|1|1|0|0.348|0.4|0.652
Otto Lopez|MIA|293|5|43|31|13|45|10|94|275|4|4|18|3|0.342|0.369|0.484
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Jung Hoo Lee|SFG|253|3|34|24|3|25|11|79|237|2|3|15|2|0.333|0.368|0.451
Trey Mancini|LAA|13|0|1|4|0|2|0|4|12|1|0|0|1|0.333|0.308|0.5
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Braden Montgomery|CHW|13|1|3|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Anthony Seigler|BOS|4|0|0|0|0|1|1|1|3|0|0|1|0|0.333|0.5|0.667
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Yandy Díaz|TBR|277|12|34|46|1|34|25|80|243|2|7|11|1|0.329|0.404|0.531
Luis Arraez|SFG|296|2|35|25|5|13|15|87|267|7|3|14|5|0.326|0.36|0.438
Jose Siri|LAA|48|2|11|10|0|12|3|14|43|0|0|3|0|0.326|0.37|0.535
Brandon Marsh|PHI|244|8|34|31|5|59|12|73|227|3|2|12|2|0.322|0.357|0.498
Yordan Alvarez|HOU|305|24|48|54|1|53|46|81|252|2|5|13|0|0.321|0.433|0.659
Bryce Eldridge|SFG|113|5|18|13|0|25|14|31|98|1|0|9|0|0.316|0.398|0.561
Wade Meckler|LAA|64|2|10|12|2|12|7|18|57|0|0|5|0|0.316|0.391|0.509
Samad Taylor|SDP|23|0|3|5|2|8|3|6|19|0|0|1|0|0.316|0.409|0.368
Tyler Callihan|PIT|22|2|5|6|1|5|6|5|16|0|0|2|1|0.313|0.5|0.938
Troy Johnston|COL|245|2|27|29|4|45|18|69|222|2|2|20|0|0.311|0.365|0.428
Nathan Lukes|TOR|121|1|13|12|0|19|5|34|110|1|4|6|0|0.309|0.358|0.391
Carlos Cortes|ATH|183|6|16|18|1|17|21|49|159|1|2|9|1|0.308|0.393|0.491
Josh Jung|TEX|271|8|31|30|1|43|19|76|247|2|3|16|0|0.308|0.362|0.47
Ernie Clement|TOR|279|7|33|28|2|28|9|82|268|2|0|20|1|0.306|0.326|0.466
Shohei Ohtani|LAD|298|13|48|40|6|67|46|74|243|3|5|15|2|0.305|0.421|0.543
Michael Harris II|ATL|250|13|32|40|3|50|11|72|237|1|1|9|0|0.304|0.336|0.506
Xavier Edwards|MIA|297|6|42|24|11|36|36|78|257|3|0|11|4|0.304|0.385|0.447
Drake Baldwin|ATL|216|13|39|38|1|44|24|57|188|1|3|6|0|0.303|0.389|0.543
Nick Gonzales|PIT|259|2|36|31|3|45|16|72|239|1|3|11|0|0.301|0.351|0.372
Henry Bolte|ATH|96|1|7|7|5|29|7|25|83|1|5|4|0|0.301|0.385|0.386
Jackson Chourio|MIL|156|6|24|21|5|40|12|43|143|1|0|11|0|0.301|0.353|0.503
Miles Mastrobuoni|SEA|11|0|1|1|0|4|0|3|10|1|0|0|0|0.3|0.273|0.3
Jordan Walker|STL|284|17|45|55|10|72|21|78|260|1|2|16|0|0.3|0.356|0.558
Tristan Peters|CHW|191|2|20|20|4|36|14|51|171|0|2|15|2|0.298|0.358|0.444
Riley Greene|DET|293|8|36|33|1|82|37|75|252|2|2|16|0|0.298|0.389|0.456
Daniel Susac|SFG|94|0|5|12|0|20|6|25|84|1|2|5|1|0.298|0.355|0.381
Jorge Mateo|ATL|97|4|24|11|7|28|6|27|91|0|0|5|0|0.297|0.34|0.484
Alex Jackson|MIN|28|0|3|1|0|10|0|8|27|0|1|1|0|0.296|0.321|0.333
Jesús Sánchez|TOR|204|7|22|29|1|41|7|56|189|4|4|13|0|0.296|0.328|0.476
Yohendrick Piñango|TOR|121|4|9|18|0|28|6|34|115|0|0|5|0|0.296|0.331|0.443
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Willson Contreras|BOS|270|14|31|41|1|68|25|67|229|3|13|10|2|0.293|0.389|0.537
Taylor Trammell|HOU|80|0|9|7|1|28|6|21|72|0|1|5|1|0.292|0.354|0.389
Dominic Smith|ATL|165|6|25|29|0|22|9|44|151|3|1|4|1|0.291|0.329|0.45
Ben Rice|NYY|270|18|50|45|2|62|36|67|230|2|2|15|2|0.291|0.389|0.609
Ryan Vilade|TBR|119|3|10|23|3|22|12|30|103|3|0|5|1|0.291|0.356|0.447
Randy Arozarena|SEA|302|7|47|33|19|66|28|76|261|3|10|18|1|0.291|0.377|0.448
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Jake Mangum|PIT|147|1|19|10|12|26|10|38|131|1|2|5|0|0.29|0.347|0.351
Ezequiel Duran|TEX|220|4|29|35|5|53|16|58|200|2|1|15|2|0.29|0.342|0.445
Alec Burleson|STL|289|12|37|50|2|45|26|75|259|2|2|17|0|0.29|0.356|0.494
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
