name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Joshua Báez|STL|4|3|3|5|0|0|0|3|4|0|0|0|0|0.75|0.75|3.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Eduardo Valencia|DET|54|6|12|17|0|14|1|21|52|0|1|6|0|0.404|0.426|0.865
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Brewer Hicklen|ATL|23|0|5|3|0|8|4|7|19|0|0|4|0|0.368|0.478|0.579
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Bryan De La Cruz|PHI|34|2|4|6|0|8|2|9|28|2|2|1|0|0.321|0.382|0.571
Yordan Alvarez|HOU|539|36|82|88|1|91|86|142|442|4|7|25|0|0.321|0.436|0.622
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Luis Arraez|PHI|516|5|58|50|10|23|27|148|469|10|4|26|7|0.316|0.351|0.433
Brett Bateman|TOR|38|0|3|3|0|7|3|11|35|0|0|2|0|0.314|0.368|0.371
Luis Campusano|SDP|149|5|16|23|0|32|19|40|128|0|2|11|0|0.313|0.409|0.516
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Gabriel Moreno|ARI|396|8|52|55|4|59|44|105|340|8|4|25|1|0.309|0.386|0.459
Otto Lopez|MIA|520|9|72|53|24|68|24|149|483|9|4|29|7|0.308|0.34|0.453
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Chandler Simpson|TBR|460|0|49|25|35|40|21|131|426|6|0|12|6|0.308|0.336|0.364
Nick Gonzales|PIT|486|6|65|53|5|82|30|137|446|1|9|21|1|0.307|0.362|0.399
Abimelec Ortiz|WSH|37|4|5|8|0|8|1|11|36|0|0|1|0|0.306|0.324|0.667
Tyler Tolbert|KCR|106|3|24|6|17|19|9|28|92|1|0|5|0|0.304|0.363|0.457
Yandy Díaz|TBR|520|17|68|69|3|74|44|140|462|5|9|21|1|0.303|0.371|0.463
Alex Jackson|MIN|69|1|11|5|0|23|1|20|66|0|2|4|0|0.303|0.333|0.409
Freddie Freeman|LAD|513|15|59|57|5|83|54|136|452|4|3|27|1|0.301|0.376|0.465
Pedro Ramírez|CHC|136|2|20|15|7|25|11|37|123|1|0|10|1|0.301|0.356|0.447
Jake Mangum|PIT|369|4|47|28|21|69|19|101|336|2|9|15|2|0.301|0.352|0.393
Andrew Pinckney|WSH|13|1|5|2|1|3|1|3|10|1|1|0|1|0.3|0.385|0.8
Rafael Flores Jr.|PIT|43|4|5|10|0|10|6|11|37|0|0|1|0|0.297|0.395|0.649
Andrew Vaughn|MIL|255|5|27|34|0|39|29|65|219|2|5|16|2|0.297|0.388|0.457
Ty France|SDP|347|17|43|51|1|78|18|92|311|5|12|16|2|0.296|0.353|0.524
Jake McCarthy|COL|421|13|57|67|20|71|19|115|389|4|4|25|7|0.296|0.332|0.496
Wade Meckler|LAA|215|3|25|20|4|48|20|57|193|0|1|10|0|0.295|0.364|0.394
Angel Genao|CLE|38|1|7|3|1|3|3|10|34|0|1|1|0|0.294|0.368|0.412
Josh Jung|TEX|396|9|46|35|1|71|33|104|354|3|6|23|1|0.294|0.361|0.441
Jung Hoo Lee|SFG|459|9|58|46|8|46|19|126|430|4|6|26|4|0.293|0.329|0.435
James McCann|ARI|113|4|11|21|0|28|4|31|106|0|1|5|0|0.292|0.324|0.453
Cole Carrigg|COL|213|5|35|31|7|43|23|53|182|4|3|14|3|0.291|0.373|0.484
TJ Rumfield|COL|483|13|51|59|0|70|47|124|426|2|8|24|2|0.291|0.371|0.448
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Ronny Simon|PIT|34|0|4|2|1|4|2|9|31|0|0|1|0|0.29|0.333|0.323
Shohei Ohtani|LAD|521|27|77|75|7|121|70|127|439|5|5|24|3|0.289|0.389|0.542
Michael Harris II|ATL|467|20|59|68|6|93|18|128|444|3|2|25|1|0.288|0.317|0.484
Jeremy Peña|HOU|331|13|58|39|8|67|21|87|302|2|6|14|1|0.288|0.344|0.47
Jonathan Aranda|TBR|522|15|58|75|0|118|58|129|449|7|8|19|0|0.287|0.374|0.43
Ceddanne Rafaela|BOS|494|16|63|63|16|100|19|133|463|2|8|29|3|0.287|0.325|0.467
Chase DeLauter|CLE|452|13|49|57|9|64|47|115|402|3|0|22|1|0.286|0.358|0.443
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Jeffers|MIN|249|10|38|40|1|41|35|60|210|1|2|12|1|0.286|0.391|0.495
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Miguel Rojas|LAD|191|3|20|18|0|19|13|48|168|6|2|12|0|0.286|0.333|0.411
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Alec Burleson|STL|516|20|68|86|3|84|45|132|463|3|5|30|1|0.285|0.353|0.484
Liam Hicks|TBR|449|16|59|71|3|41|48|109|384|6|10|12|1|0.284|0.373|0.445
Xavier Edwards|MIA|519|6|56|46|18|69|59|128|451|6|0|16|6|0.284|0.362|0.386
Kevin McGonigle|DET|536|12|80|48|12|74|76|129|455|2|3|21|3|0.284|0.388|0.422
Juan Soto|NYM|359|21|46|52|7|48|63|83|293|2|0|8|2|0.283|0.408|0.539
Ernie Clement|TOR|489|9|51|42|5|47|17|132|466|4|2|28|1|0.283|0.309|0.406
Bobby Witt Jr.|KCR|461|13|62|42|32|81|47|116|410|3|1|25|1|0.283|0.356|0.444
Troy Johnston|COL|368|3|36|44|4|63|31|92|326|5|5|25|1|0.282|0.349|0.393
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Chase Meidroth|CHW|493|12|71|49|2|110|48|121|432|3|4|24|0|0.28|0.355|0.419
CJ Abrams|WSH|521|29|77|91|24|120|46|128|457|6|12|23|3|0.28|0.357|0.534
Osleivis Basabe|SFG|52|3|5|8|1|8|0|14|50|1|1|1|0|0.28|0.288|0.48
Jordan Walker|STL|507|23|72|84|16|123|40|129|461|3|3|24|0|0.28|0.339|0.482
Brandon Lockridge|MIL|104|0|10|12|6|29|10|26|93|0|0|4|0|0.28|0.35|0.323
Fernando Tatis Jr.|SDP|537|13|69|56|28|101|53|132|473|5|5|25|2|0.279|0.354|0.423
Nolan Schanuel|LAA|434|7|41|47|1|57|42|106|380|5|6|22|0|0.279|0.356|0.392
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Sam Antonacci|CHW|406|8|63|35|15|64|28|98|352|1|22|18|2|0.278|0.367|0.409
Willson Contreras|BOS|464|24|60|72|3|118|51|108|388|3|21|19|2|0.278|0.389|0.523
Javier Báez|DET|132|2|19|14|1|25|4|35|126|1|1|7|0|0.278|0.303|0.381
Luis García Jr.|NYY|415|24|51|78|4|67|18|110|396|1|0|23|5|0.278|0.308|0.543
Tyler Locklear|ARI|42|1|8|6|1|9|4|10|36|1|1|3|0|0.278|0.357|0.444
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
Pete Crow-Armstrong|CHC|550|27|86|73|30|148|65|130|470|3|11|24|7|0.277|0.375|0.53
Donovan Walton|ATH|154|3|24|16|1|27|15|37|134|0|3|10|1|0.276|0.362|0.433
Brandon Marsh|PHI|465|17|64|54|11|118|28|119|431|4|2|17|2|0.276|0.32|0.443
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Junior Caminero|TBR|535|35|77|79|3|99|66|128|465|2|2|18|1|0.275|0.366|0.544
Ryan Waldschmidt|ARI|211|2|24|16|6|62|14|52|189|2|3|13|1|0.275|0.332|0.386
Randy Arozarena|SEA|497|16|77|52|20|106|47|118|429|3|18|25|1|0.275|0.368|0.45
Carson Benge|NYM|488|14|63|49|18|105|37|122|444|1|6|16|3|0.275|0.338|0.419
Randal Grichuk|CHW|191|9|28|28|0|44|7|50|182|1|1|18|1|0.275|0.304|0.533
Masataka Yoshida|BOS|297|5|34|28|2|33|28|72|263|3|3|16|1|0.274|0.347|0.399
Drake Baldwin|ATL|444|20|65|61|2|92|45|107|391|1|7|9|0|0.274|0.358|0.45
Seiya Suzuki|CHC|464|21|68|73|2|115|55|110|402|3|4|23|0|0.274|0.364|0.488
Jac Caglianone|KCR|446|22|56|58|6|116|28|113|413|1|4|21|2|0.274|0.325|0.494
Zack Gelof|ATH|268|13|47|32|8|67|17|67|245|0|4|12|1|0.273|0.331|0.49
Griffin Conine|MIA|185|13|26|28|2|56|21|44|161|0|3|6|0|0.273|0.368|0.553
Jonatan Clase|TOR|25|2|4|6|0|8|3|6|22|0|0|0|0|0.273|0.36|0.545
Raynel Delgado|HOU|36|1|3|4|0|5|2|9|33|0|0|1|0|0.273|0.314|0.394
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Ben Malgeri|DET|66|3|9|10|0|14|9|15|55|1|1|2|0|0.273|0.379|0.473
Alika Williams|ATH|143|2|16|10|0|35|6|36|132|1|2|12|0|0.273|0.312|0.409
Riley Greene|DET|492|16|65|54|3|133|61|115|422|5|4|25|1|0.273|0.366|0.45
Trevor Larnach|MIN|367|10|50|42|2|65|40|88|323|0|3|19|1|0.272|0.358|0.43
Cooper Pratt|MIL|159|2|20|17|10|32|18|37|136|4|1|5|1|0.272|0.352|0.368
Victor Bericoto|SFG|71|4|7|10|1|20|1|19|70|0|0|3|0|0.271|0.282|0.486
Casey Schmitt|SFG|409|21|47|55|9|81|11|105|387|4|7|17|1|0.271|0.301|0.483
Ali Sánchez|NYY|63|1|5|7|0|16|1|16|59|1|2|2|0|0.271|0.302|0.356
Brandon Nimmo|TEX|498|13|51|47|6|106|40|122|450|2|6|28|4|0.271|0.337|0.438
Jackson Chourio|MIL|406|17|59|49|11|100|34|100|369|1|2|20|0|0.271|0.335|0.463
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Tristan Peters|CHW|362|7|44|42|6|67|26|88|325|2|5|23|3|0.271|0.332|0.425
Tommy Edman|LAD|178|4|23|23|4|37|12|43|159|0|5|6|2|0.27|0.341|0.409
Keibert Ruiz|WSH|277|7|37|39|2|32|13|70|259|3|2|21|0|0.27|0.307|0.432
Ryan O'Hearn|PIT|398|17|54|69|1|86|31|97|359|3|5|15|0|0.27|0.334|0.454
Javier Sanoja|MIA|331|4|30|42|6|27|18|84|311|1|0|25|2|0.27|0.309|0.402
Alejandro Kirk|TOR|187|5|12|22|0|23|21|44|163|3|0|5|0|0.27|0.348|0.393
Andruw Monasterio|BOS|269|6|31|35|4|54|22|65|241|3|2|22|1|0.27|0.332|0.444
Andy Pages|LAD|529|20|68|77|12|104|43|128|475|5|6|24|2|0.269|0.335|0.455
Jacob Wilson|ATH|333|7|37|37|4|38|12|85|316|1|3|16|1|0.269|0.301|0.392
Nathaniel Lowe|CLE|309|14|29|45|0|76|29|75|279|1|0|19|0|0.269|0.337|0.487
Austin Hedges|CLE|185|4|19|19|1|30|18|43|160|2|1|7|0|0.269|0.343|0.388
Steven Kwan|CLE|468|2|54|23|9|47|61|106|395|3|4|15|2|0.268|0.369|0.332
Gleyber Torres|DET|293|8|40|33|0|56|42|66|246|2|3|9|0|0.268|0.379|0.402
Brice Turang|MIL|523|16|74|76|16|132|66|121|451|2|0|28|3|0.268|0.36|0.45
Luke Keaschall|MIN|453|7|57|36|14|69|47|103|384|7|14|18|1|0.268|0.363|0.375
Nick Fortes|TBR|270|4|28|29|0|33|8|67|250|1|8|14|0|0.268|0.311|0.372
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Josh Naylor|SEA|492|10|47|44|23|63|39|119|445|2|5|18|0|0.267|0.332|0.375
Jake Bauers|MIL|443|21|70|68|9|111|64|100|374|2|3|17|2|0.267|0.377|0.492
Jonah Cox|SFG|33|1|6|3|4|15|0|8|30|0|0|1|2|0.267|0.267|0.533
Kyle Farmer|ATL|16|0|2|3|0|4|0|4|15|1|0|1|0|0.267|0.25|0.333
Nicky Lopez|TEX|216|1|19|21|5|36|9|52|195|1|3|3|1|0.267|0.308|0.308
Endy Rodríguez|PIT|159|7|20|20|6|41|23|36|135|0|0|6|0|0.267|0.373|0.467
Jose Siri|LAA|149|7|25|23|4|47|9|36|135|1|2|8|0|0.267|0.32|0.481
Ildemaro Vargas|ARI|376|8|47|59|3|36|22|93|349|1|2|17|4|0.266|0.313|0.407
Jared Young|NYM|240|8|27|28|3|46|18|57|214|2|6|11|2|0.266|0.338|0.449
Jonny DeLuca|TBR|246|8|33|34|14|49|11|62|233|0|0|17|0|0.266|0.299|0.442
Hao-Yu Lee|DET|216|6|20|28|1|52|10|54|203|2|0|11|1|0.266|0.298|0.419
Bryson Stott|PHI|463|9|52|57|23|79|46|109|410|2|2|25|6|0.266|0.341|0.422
Ezequiel Duran|TEX|439|13|55|64|9|104|31|106|399|5|3|23|3|0.266|0.32|0.436
Nathan Lukes|TOR|320|6|31|22|1|45|18|77|290|1|5|11|0|0.266|0.318|0.366
James Wood|WSH|535|30|100|73|17|153|90|116|437|4|4|26|1|0.265|0.393|0.535
Michael Massey|KCR|340|10|41|41|2|61|16|84|317|5|0|20|1|0.265|0.296|0.429
Kyle Karros|COL|396|10|58|44|5|81|47|90|340|3|6|20|2|0.265|0.361|0.424
George Lombard Jr.|NYY|38|2|6|3|0|9|4|9|34|0|0|0|0|0.265|0.342|0.441
