name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|23|0|4|1|0|2|0|9|22|0|1|2|0|0.409|0.435|0.5
Justin Dean|CHC|6|0|3|3|0|2|1|2|5|0|0|0|1|0.4|0.5|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tommy Edman|LAD|59|1|6|9|1|11|7|17|49|0|1|3|1|0.347|0.439|0.51
Otto Lopez|MIA|383|9|59|43|17|51|17|123|356|6|4|25|5|0.346|0.376|0.52
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Tyler Tolbert|KCR|48|1|13|3|9|10|4|14|42|1|0|1|0|0.333|0.383|0.429
Andrew Vaughn|MIL|156|2|18|24|0|18|19|44|134|1|2|14|2|0.328|0.417|0.507
Samad Taylor|SDP|100|1|14|11|6|29|12|28|86|0|0|1|1|0.326|0.408|0.395
Luis Arraez|SFG|376|4|45|33|7|15|21|110|338|8|3|19|7|0.325|0.362|0.459
Donovan Walton|LAA|97|3|14|12|0|18|5|29|91|0|0|8|0|0.319|0.354|0.505
Yordan Alvarez|HOU|397|29|62|67|1|69|59|105|330|3|5|16|0|0.318|0.426|0.63
Nicky Lopez|TEX|111|1|13|9|4|16|3|33|104|0|2|2|0|0.317|0.349|0.365
Yandy Díaz|TBR|368|12|46|53|1|52|37|101|319|3|9|15|1|0.317|0.399|0.483
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Luis Urías|TOR|22|1|2|2|0|3|3|6|19|0|0|1|0|0.316|0.409|0.526
Jung Hoo Lee|SFG|331|5|46|33|6|30|14|98|311|3|3|20|3|0.315|0.347|0.447
Victor Bericoto|SFG|52|4|7|8|1|13|1|16|51|0|0|3|0|0.314|0.327|0.608
José Azócar|ATL|17|0|2|0|1|4|1|5|16|0|0|2|0|0.313|0.353|0.438
Nick Gonzales|PIT|347|4|49|40|4|62|23|99|317|1|6|13|1|0.312|0.369|0.397
Blaze Alexander|BAL|226|3|25|28|9|51|15|63|203|1|3|12|2|0.31|0.365|0.433
Esmerlyn Valdez|PIT|78|6|13|17|0|28|6|22|71|1|0|5|1|0.31|0.359|0.662
Troy Johnston|COL|304|3|32|39|4|51|27|83|268|3|5|23|0|0.31|0.38|0.429
Cole Carrigg|COL|97|4|21|21|2|19|11|25|81|3|1|5|3|0.309|0.385|0.593
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Anthony Seigler|BOS|59|1|10|3|2|11|6|16|52|0|1|6|0|0.308|0.39|0.481
Jake Mangum|PIT|230|1|29|15|17|41|13|64|209|1|4|9|0|0.306|0.357|0.364
Michael Harris II|ATL|325|16|42|53|5|67|15|94|307|2|1|14|0|0.306|0.338|0.508
Brandon Marsh|PHI|342|15|50|46|8|90|16|98|321|3|2|15|2|0.305|0.339|0.505
Jake McCarthy|COL|282|9|37|49|14|49|15|79|259|3|2|16|6|0.305|0.344|0.517
Xavier Edwards|MIA|383|6|49|35|13|45|49|99|328|5|0|13|5|0.302|0.387|0.427
Juan Soto|NYM|308|19|41|46|7|38|50|77|256|1|0|8|2|0.301|0.414|0.57
Romy Gonzalez|BOS|20|1|2|4|0|5|0|6|20|0|0|0|1|0.3|0.3|0.55
Alex Jackson|MIN|52|1|6|4|0|15|0|15|50|0|2|3|0|0.3|0.327|0.42
Josh Jung|TEX|359|9|41|34|1|64|29|96|323|2|5|22|0|0.297|0.362|0.449
TJ Rumfield|COL|360|12|42|47|0|51|34|94|317|2|7|20|2|0.297|0.375|0.486
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Jeremy Peña|HOU|202|6|34|21|8|35|15|54|183|1|3|9|0|0.295|0.356|0.443
Tristan Peters|CHW|260|5|35|31|5|46|18|69|234|1|3|19|2|0.295|0.352|0.457
Shohei Ohtani|LAD|386|19|61|55|6|87|59|93|316|4|5|15|2|0.294|0.409|0.535
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Ernie Clement|TOR|349|7|38|29|2|34|12|98|335|2|0|22|1|0.293|0.315|0.427
Riley Greene|DET|376|13|46|44|2|101|46|95|325|3|2|18|1|0.292|0.38|0.474
Bobby Witt Jr.|KCR|374|12|48|36|30|62|38|97|332|3|1|20|1|0.292|0.364|0.467
Jackson Chourio|MIL|255|13|38|35|6|62|20|68|233|1|1|15|0|0.292|0.349|0.524
Trevor Larnach|MIN|270|6|41|30|2|47|33|68|233|0|3|16|1|0.292|0.387|0.446
Pete Crow-Armstrong|CHC|390|19|57|49|23|99|41|98|336|2|10|14|4|0.292|0.383|0.527
Freddie Freeman|LAD|389|15|51|49|3|62|47|98|336|3|3|22|1|0.292|0.38|0.497
William Contreras|MIL|364|9|47|51|1|49|31|95|326|4|3|12|0|0.291|0.354|0.411
Henry Bolte|ATH|182|2|16|14|11|49|15|46|158|2|6|6|0|0.291|0.37|0.367
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Miguel Rojas|LAD|150|3|15|16|0|15|10|38|131|5|2|8|0|0.29|0.338|0.42
Jordan Walker|STL|368|20|54|67|11|94|31|96|331|3|3|18|0|0.29|0.353|0.526
Liam Hicks|MIA|319|13|48|56|1|29|31|80|276|6|5|7|1|0.29|0.365|0.464
Connor Wong|BOS|118|1|12|14|2|26|11|29|101|1|3|8|0|0.287|0.371|0.396
Gabriel Moreno|ARI|249|6|31|29|4|39|29|61|213|4|3|12|0|0.286|0.373|0.427
Randy Arozarena|SEA|352|9|55|41|19|78|32|87|304|3|13|21|1|0.286|0.375|0.451
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Kyle Farmer|ATL|15|0|2|3|0|4|0|4|14|1|0|1|0|0.286|0.267|0.357
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
