name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Tanner Andrews|TOR|3.0|0|0|0|0.0|1.0|1|0|0|0|1|2|0|11
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Tyler Callihan|PIT|3.0|0|0|0|0.0|2.0|1|0|0|0|3|3|0|15
Eiberson Castellano|COL|3.0|0|1|0|0.0|1.33|2|0|0|0|4|0|1|12
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Rafael Flores Jr.|PIT|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|5
Anthony Gose|KCR|3.7|1|0|0|0.0|0.27|0|0|0|0|1|0|0|12
Sam Haggerty|TEX|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|1|3
Kevin Herget|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Enrique Hernández|LAD|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Welinton Herrera|COL|2.3|0|0|0|0.0|1.29|2|0|0|0|2|1|0|10
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Troy Johnston|COL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|1|9
Antoine Kelly|CHC|1.3|0|0|0|0.0|0.75|1|0|0|0|0|1|0|4
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Nate Lavender|NYM|12.7|1|0|8|0.0|0.63|14|0|0|0|5|3|0|44
Luke Maile|KCR|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Justin Martinez|ARI|5.7|1|0|0|0.0|1.06|7|0|0|0|2|4|1|24
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jake Meyers|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Noah Murdock|PIT|3.3|0|0|0|0.0|1.8|4|0|0|0|3|3|0|15
Jake Rogers|DET|2.3|0|0|0|0.0|1.71|3|0|0|0|3|1|1|12
Josh Rojas|KCR|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Dylan Ross|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Max Schuemann|NYY|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Zack Short|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jared Simpson|WSH|3.0|1|0|0|0.0|0.0|3|0|0|0|0|0|0|8
Jack Sinclair|WSH|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Garrett Stallings|MIL|8.0|0|0|0|0.0|0.75|9|0|0|0|3|3|0|30
Gary Sánchez|MIL|2.0|0|0|0|0.0|2.0|0|0|0|0|4|0|0|10
Erik Tolman|WSH|6.7|0|1|1|0.0|0.75|8|0|0|0|3|2|0|23
Bryan Torres|STL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|0|8
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Robert Suarez|ATL|32.0|4|4|12|0.56|0.84|26|1|0|2|21|6|0|121
Hagen Smith|CHW|13.0|2|0|1|0.69|1.15|19|1|0|1|5|10|0|53
Josh Hader|HOU|38.3|4|23|0|0.7|0.65|52|1|0|3|14|11|0|140
Alex McFarlane|PHI|11.3|4|0|2|0.79|0.97|11|0|0|1|6|5|0|44
Elieser Hernández|ATL|9.0|2|1|0|1.0|1.33|7|1|0|1|7|5|0|39
Alec Gamboa|BOS|26.0|1|1|1|1.04|0.92|18|1|0|3|17|7|1|100
Wyatt Olds|BOS|8.3|1|0|0|1.08|1.2|10|1|0|1|6|4|0|37
Louis Varland|TOR|69.7|5|32|5|1.16|0.99|86|2|0|9|50|19|0|272
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Mason Miller|SDP|59.3|5|32|0|1.21|0.83|108|2|0|8|29|20|2|225
Yerry De los Santos|NYY|20.0|1|0|0|1.35|1.2|15|2|0|3|16|8|0|84
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Marco Gonzales|TEX|6.7|0|1|0|1.35|1.65|3|0|0|1|7|4|0|29
Kervin Castro|NYY|6.3|0|0|0|1.42|0.79|8|0|0|1|3|2|0|23
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Logan VanWey|HOU|6.0|1|0|0|1.5|0.83|5|0|0|1|5|0|0|22
Cade Winquest|STL|5.7|1|0|1|1.59|0.88|5|0|0|1|3|2|0|22
Jhoan Duran|PHI|50.3|2|29|0|1.61|1.05|69|1|0|9|44|9|4|203
Jacob Latz|TEX|60.7|3|28|2|1.63|0.74|68|3|0|11|27|18|0|224
Bryan Baker|TBR|55.0|1|39|2|1.64|0.93|60|4|0|10|31|20|2|217
Khristian Curtis|PIT|11.0|1|0|0|1.64|0.82|7|0|0|2|3|6|0|39
Paul Blackburn|NYY|78.3|7|1|10|1.72|1.03|65|7|0|15|53|28|1|305
A.J. Minter|MIN|36.0|2|0|6|1.75|0.94|30|5|0|7|28|6|1|142
Shohei Ohtani|LAD|85.7|8|0|0|1.79|0.95|95|4|12|17|55|26|6|340
Eddy Yean|WSH|10.0|0|0|1|1.8|0.7|6|1|0|2|5|2|1|39
Ben Brown|CHC|68.0|4|1|2|1.85|0.94|65|2|3|14|45|19|2|265
James Karinchak|ATL|9.7|0|0|1|1.86|0.93|8|1|0|2|4|5|0|37
Tyler Rogers|TOR|62.7|2|4|30|1.87|1.18|35|1|0|13|53|21|2|262
Garrett Whitlock|BOS|47.0|6|2|24|1.91|0.85|52|3|0|10|33|7|0|177
Kevin Kelly|TBR|65.7|6|4|29|1.92|0.82|52|5|0|14|43|11|3|243
Brent Headrick|NYY|70.0|7|0|24|1.93|1.19|87|4|0|15|62|21|0|289
Derek Law|ARI|4.7|0|0|0|1.93|1.07|3|0|0|1|4|1|1|19
Mark Manfredi|COL|9.3|1|0|0|1.93|1.39|11|0|0|2|7|6|0|39
Yuki Matsui|SDP|55.3|3|0|8|1.95|1.14|61|6|0|12|31|32|2|225
Abner Uribe|MIL|50.3|4|6|20|1.97|0.99|51|3|0|11|32|18|1|197
Blake Snell|LAD|32.0|3|0|0|1.97|1.09|43|0|4|7|21|14|1|132
Jacob Misiorowski|MIL|155.0|14|0|0|1.97|0.79|227|14|17|34|84|39|9|592
Bradgley Rodriguez|SDP|63.3|3|2|11|1.99|1.07|68|3|0|14|50|18|0|260
Dylan Dodd|ATL|44.3|4|1|14|2.03|0.9|46|4|0|10|26|14|2|172
Cam Schlittler|NYY|171.7|12|0|0|2.04|0.94|210|15|17|39|119|42|6|677
Josh Walker|BAL|22.0|1|0|3|2.05|1.32|23|2|0|5|21|8|1|94
Juan Burgos|ARI|4.3|0|0|0|2.08|0.69|0|0|0|1|3|0|1|17
Aroldis Chapman|BOS|47.7|3|32|0|2.08|1.13|63|3|0|11|34|20|1|197
Daniel Duarte|NYM|26.0|1|2|6|2.08|0.77|26|2|0|6|14|6|1|97
Jack Weisenburger|NYM|4.3|0|0|0|2.08|1.15|4|0|0|1|3|2|0|18
Clay Holmes|CHC|81.7|6|0|0|2.09|1.07|63|4|7|19|60|27|1|326
Grant Taylor|CHW|73.0|7|8|10|2.1|1.04|94|5|0|17|51|25|1|291
Chris Sale|ATL|150.0|14|0|0|2.1|1.01|184|9|18|35|122|29|13|601
Juan Morillo|ARI|55.3|3|3|17|2.11|1.05|64|2|0|13|37|21|3|224
Steven Okert|HOU|67.7|6|0|21|2.13|0.87|68|7|0|16|45|14|4|261
Trevor Megill|MIL|54.3|2|26|7|2.15|0.83|62|0|0|13|31|14|1|210
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Jack Anderson|MIN|12.3|1|1|0|2.19|1.05|12|1|0|3|10|3|0|48
Nate Pearson|KCR|37.0|2|3|5|2.19|1.16|31|1|0|9|25|18|4|152
Brandyn Garcia|ARI|41.0|0|4|15|2.2|0.8|49|2|0|10|23|10|5|156
Troy Melton|DET|102.3|7|0|0|2.2|1.03|84|12|9|25|76|29|4|407
Erik Miller|BOS|45.0|4|4|12|2.2|1.29|67|3|0|11|31|27|3|193
Brooks Raley|PHI|49.0|5|1|16|2.2|1.08|48|4|0|12|37|16|3|200
Dylan Cease|TOR|156.3|10|0|0|2.25|1.04|221|10|15|39|97|65|3|622
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
DL Hall|MIL|48.0|2|0|5|2.25|1.04|51|4|0|12|21|29|1|187
Cesar Perdomo|SFG|4.0|0|0|0|2.25|1.0|4|1|0|1|3|1|0|15
Didier Fuentes|ATL|63.3|5|3|16|2.27|1.09|80|4|0|16|50|19|2|257
Cade Smith|CLE|62.0|4|35|0|2.32|1.08|88|5|0|16|46|21|3|255
Paul Gervase|LAD|7.7|0|0|0|2.35|1.57|8|0|0|2|7|5|0|34
Sean Newcomb|CHW|80.0|2|4|11|2.36|1.08|73|2|0|21|58|28|7|323
Cam Booser|TBR|34.0|1|0|10|2.38|0.85|39|5|0|9|23|6|0|129
Joel Peguero|SFG|11.3|0|0|1|2.38|1.24|5|0|0|3|10|4|2|48
Jonathan Loáisiga|ARI|56.3|6|1|8|2.4|0.99|40|3|0|15|45|11|1|218
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Michael Fulmer|NYY|7.3|0|0|2|2.45|1.23|8|1|0|2|6|3|1|32
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Parker Messick|CLE|161.0|11|0|0|2.46|1.02|161|14|12|44|121|43|2|637
Logan Henderson|MIL|83.3|9|0|0|2.48|0.79|93|12|7|23|52|14|1|310
Scott Blewett|ATH|25.3|1|0|2|2.49|1.3|24|0|0|7|25|8|0|107
Jason Adam|SDP|32.3|2|2|17|2.51|1.18|22|5|0|9|30|8|2|134
Gavin Hollowell|CHC|14.3|0|1|1|2.51|1.33|13|2|0|4|11|8|1|62
Samy Natera Jr.|LAA|28.7|1|3|4|2.51|1.01|45|1|0|8|17|12|2|116
Tyler Wells|TBR|68.0|3|6|15|2.51|0.93|66|8|0|19|46|17|2|263
