name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Rafael Flores Jr.|PIT|5|1|2|2|0|0|2|2|3|0|0|1|0|0.667|0.8|2.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Justin Dean|CHC|5|0|3|3|0|1|1|2|4|0|0|0|1|0.5|0.6|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|11|0|2|1|0|0|0|5|11|0|0|2|0|0.455|0.455|0.636
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Luis Urías|TOR|18|1|2|2|0|2|3|6|15|0|0|1|0|0.4|0.5|0.667
Tommy Edman|LAD|51|1|5|9|1|9|6|17|45|0|0|3|1|0.378|0.451|0.556
Andrew Vaughn|MIL|148|2|18|24|0|15|18|43|127|1|2|14|2|0.339|0.426|0.528
Nicky Lopez|TEX|105|1|12|9|4|16|3|33|98|0|2|2|0|0.337|0.369|0.388
Otto Lopez|MIA|367|7|55|37|16|50|16|115|342|5|4|23|5|0.336|0.368|0.494
José Azócar|ATL|16|0|1|0|1|3|1|5|15|0|0|2|0|0.333|0.375|0.467
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|95|1|14|11|6|26|12|27|81|0|0|1|1|0.333|0.419|0.407
LaMonte Wade Jr.|HOU|13|1|2|4|0|3|1|4|12|0|0|2|0|0.333|0.385|0.75
Luis Arraez|SFG|358|4|43|32|6|13|19|105|322|8|3|18|7|0.326|0.361|0.463
Yandy Díaz|TBR|356|12|46|53|1|46|37|100|307|3|9|15|1|0.326|0.41|0.498
Yordan Alvarez|HOU|379|26|59|60|1|65|59|100|313|2|5|16|0|0.319|0.433|0.62
Jung Hoo Lee|SFG|314|5|43|32|6|29|13|94|295|3|3|19|3|0.319|0.35|0.454
Anthony Seigler|BOS|49|1|7|3|1|10|5|14|44|0|0|5|0|0.318|0.388|0.5
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Esmerlyn Valdez|PIT|64|6|12|15|0|21|6|18|57|1|0|4|1|0.316|0.375|0.737
Troy Johnston|COL|292|3|32|38|4|49|25|82|260|2|4|23|0|0.315|0.381|0.438
Brandon Marsh|PHI|328|15|50|46|8|86|15|97|308|3|2|15|2|0.315|0.348|0.523
Alex Jackson|MIN|47|0|5|3|0|14|0|14|45|0|2|3|0|0.311|0.34|0.378
Jake Mangum|PIT|216|1|27|14|14|39|12|61|197|1|3|9|0|0.31|0.357|0.371
Victor Bericoto|SFG|40|4|5|6|0|10|1|12|39|0|0|1|0|0.308|0.325|0.641
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Nelson Velázquez|STL|44|3|7|7|0|11|4|12|39|0|1|2|0|0.308|0.386|0.59
Donovan Walton|LAA|93|3|13|12|0|17|4|27|88|0|0|7|0|0.307|0.337|0.489
Blaze Alexander|BAL|215|3|24|26|8|49|14|59|193|1|3|12|2|0.306|0.36|0.435
Nick Gonzales|PIT|333|4|46|38|4|61|21|93|305|1|6|11|1|0.305|0.36|0.387
Alika Williams|ATH|73|2|11|8|0|21|3|21|69|0|0|6|0|0.304|0.333|0.478
Xavier Edwards|MIA|367|6|48|32|13|44|43|96|319|4|0|13|5|0.301|0.38|0.429
Elias Díaz|TEX|73|4|10|16|0|13|2|21|70|1|0|6|0|0.3|0.315|0.557
Lars Nootbaar|STL|93|2|13|8|0|21|12|24|80|1|0|5|1|0.3|0.387|0.463
Nathan Lukes|TOR|183|4|19|17|0|29|9|50|167|1|4|8|0|0.299|0.348|0.419
Ernie Clement|TOR|335|7|38|29|2|34|12|96|321|2|0|22|1|0.299|0.322|0.439
Sam Antonacci|CHW|271|5|45|24|11|40|20|69|231|1|17|12|2|0.299|0.394|0.433
Josh Jung|TEX|355|9|41|34|1|63|29|95|319|2|5|21|0|0.298|0.363|0.448
Jake McCarthy|COL|264|7|34|41|13|47|15|72|242|3|1|16|5|0.298|0.337|0.492
Ryan Jeffers|MIN|148|7|26|26|1|23|23|36|122|1|1|7|1|0.295|0.408|0.541
Jeremy Peña|HOU|202|6|34|21|8|35|15|54|183|1|3|9|0|0.295|0.356|0.443
Jackson Chourio|MIL|238|12|36|33|6|57|19|64|217|1|1|14|0|0.295|0.353|0.525
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Freddie Freeman|LAD|372|14|50|47|3|60|46|94|320|3|3|22|1|0.294|0.384|0.5
Juan Soto|NYM|289|17|38|39|6|36|45|71|242|1|0|8|2|0.293|0.403|0.554
TJ Rumfield|COL|346|12|39|46|0|49|33|89|304|2|7|19|2|0.293|0.373|0.487
Michael Harris II|ATL|305|14|37|44|5|61|15|84|287|2|1|13|0|0.293|0.328|0.484
William Contreras|MIL|349|9|47|51|1|46|31|91|311|4|3|12|0|0.293|0.358|0.418
Henry Bolte|ATH|170|2|14|14|11|48|14|43|147|2|6|6|0|0.293|0.373|0.374
Jonathan Aranda|TBR|363|13|44|58|0|78|49|88|301|6|7|13|0|0.292|0.397|0.465
Shohei Ohtani|LAD|374|18|60|50|6|86|57|89|306|4|5|15|2|0.291|0.406|0.529
Trevor Larnach|MIN|261|5|39|29|2|46|30|66|227|0|3|16|1|0.291|0.381|0.436
Jordan Walker|STL|350|19|49|63|11|90|26|93|320|2|2|16|0|0.291|0.346|0.519
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Bobby Witt Jr.|KCR|362|12|44|36|29|61|37|93|321|3|1|20|1|0.29|0.362|0.47
Connor Wong|BOS|114|1|12|14|2|24|11|28|97|1|3|8|0|0.289|0.375|0.402
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Junior Caminero|TBR|368|24|54|54|0|65|47|92|319|2|0|12|0|0.288|0.378|0.552
Pete Crow-Armstrong|CHC|378|19|56|49|21|98|39|94|328|2|8|13|4|0.287|0.374|0.524
Drew Cavanaugh|SFG|15|0|0|2|0|2|1|4|14|0|0|0|0|0.286|0.333|0.286
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
