name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Tanner Andrews|TOR|3.0|0|0|0|0.0|1.0|1|0|0|0|1|2|0|11
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Tyler Callihan|PIT|3.0|0|0|0|0.0|2.0|1|0|0|0|3|3|0|15
Eiberson Castellano|COL|3.0|0|1|0|0.0|1.33|2|0|0|0|4|0|1|12
Brendan Cellucci|TOR|6.7|0|0|0|0.0|0.6|8|0|0|0|1|3|0|23
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Rafael Flores Jr.|PIT|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|5
Anthony Gose|KCR|11.3|1|0|2|0.0|0.88|4|0|0|0|8|2|0|42
Josiah Gray|WSH|3.0|0|0|0|0.0|1.0|1|0|0|0|3|0|0|11
Sam Haggerty|TEX|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|1|3
Kevin Herget|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Enrique Hernández|LAD|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Welinton Herrera|COL|2.3|0|0|0|0.0|1.29|2|0|0|0|2|1|0|10
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Grant Holman|PHI|0.3|0|0|0|0.0|15.0|0|0|0|0|4|1|0|7
Troy Johnston|COL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|1|9
Antoine Kelly|CHC|1.3|0|0|0|0.0|0.75|1|0|0|0|0|1|0|4
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Luke Maile|KCR|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Justin Martinez|ARI|12.0|3|0|2|0.0|0.92|16|0|0|0|5|6|1|47
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jake Meyers|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Noah Murdock|PIT|3.3|0|0|0|0.0|1.8|4|0|0|0|3|3|0|15
Austin Peterson|CLE|2.0|0|0|0|0.0|0.5|3|0|0|0|1|0|0|8
José Rodríguez|TOR|4.7|0|0|1|0.0|0.64|5|0|0|0|3|0|0|16
Jake Rogers|DET|2.3|0|0|0|0.0|1.71|3|0|0|0|3|1|1|12
Josh Rojas|KCR|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Dylan Ross|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
River Ryan|DET|3.0|0|0|0|0.0|1.0|3|0|0|0|2|1|0|12
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Clarke Schmidt|NYY|0.7|0|0|0|0.0|3.0|2|0|0|0|2|0|0|4
Max Schuemann|NYY|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Zack Short|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Garrett Stallings|MIL|14.0|0|1|0|0.0|0.64|17|0|0|0|4|5|0|51
Gary Sánchez|MIL|2.0|0|0|0|0.0|2.0|0|0|0|0|4|0|0|10
Bryan Torres|STL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|0|8
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Robert Suarez|ATL|33.0|4|4|12|0.82|0.85|26|1|0|3|22|6|0|125
Derek Law|ARI|9.0|0|0|0|1.0|1.11|5|0|0|1|8|2|1|34
Josh Hader|HOU|44.7|4|26|0|1.01|0.76|55|1|0|5|19|15|0|167
Alec Gamboa|BOS|31.0|1|1|2|1.16|1.06|22|1|0|4|23|10|1|121
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Mason Miller|SDP|68.0|5|37|0|1.19|0.84|125|3|0|9|33|24|2|259
Wyatt Olds|BOS|15.0|2|0|1|1.2|1.2|20|2|0|2|11|7|1|64
Louis Varland|TOR|77.0|5|34|5|1.29|1.01|95|2|0|11|55|23|0|304
Hagen Smith|CHW|27.3|3|0|1|1.32|0.95|40|1|0|4|11|15|0|107
Yerry De los Santos|NYY|20.0|1|0|0|1.35|1.2|15|2|0|3|16|8|0|84
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Marco Gonzales|TEX|6.7|0|1|0|1.35|1.65|3|0|0|1|7|4|0|29
Kervin Castro|NYY|6.3|0|0|0|1.42|0.79|8|0|0|1|3|2|0|23
Bryan Baker|TBR|61.3|4|40|2|1.47|0.93|63|4|0|10|35|22|2|241
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Ricky Tiedemann|TOR|6.0|0|0|1|1.5|1.83|8|0|0|1|5|6|1|29
Josh Walker|BAL|29.7|1|1|4|1.52|1.11|27|2|0|5|23|10|1|121
Paul Blackburn|NYY|84.0|7|1|11|1.61|1.07|68|7|0|15|58|32|1|330
Garrett Whitlock|BOS|52.3|7|4|26|1.72|0.9|59|3|0|10|38|9|0|198
Logan VanWey|HOU|10.3|1|0|0|1.74|0.87|7|1|0|2|9|0|0|36
Ray Kerr|ATL|15.3|0|0|2|1.76|0.52|11|2|0|3|7|1|2|55
Shohei Ohtani|LAD|85.7|8|0|0|1.79|0.95|95|4|12|17|55|26|6|340
Tyler Rogers|TOR|70.0|2|4|32|1.8|1.17|39|2|0|14|60|22|2|290
Nate Lavender|NYM|19.7|1|0|11|1.83|0.81|25|1|0|4|12|4|0|73
Ben Brown|CHC|68.0|4|1|2|1.85|0.94|65|2|3|14|45|19|2|265
Jacob Misiorowski|MIL|169.3|15|0|0|1.86|0.8|247|14|18|35|94|42|9|646
James Karinchak|ATL|9.7|0|0|1|1.86|0.93|8|1|0|2|4|5|0|37
Blake Snell|LAD|38.7|4|0|0|1.86|1.09|52|0|4|8|26|16|1|157
Yuki Matsui|SDP|62.7|3|1|11|1.87|1.15|66|7|0|13|36|36|2|255
Jhoan Duran|PHI|57.3|2|33|0|1.88|1.03|81|2|0|12|49|10|4|230
Aroldis Chapman|BOS|51.7|3|35|0|1.92|1.12|71|3|0|11|35|23|1|213
Luis De León|BAL|9.3|0|0|1|1.93|0.86|6|1|0|2|6|2|0|36
Jack Sinclair|WSH|9.3|1|1|3|1.93|0.86|6|0|0|2|4|4|3|38
Cam Schlittler|NYY|190.7|14|0|0|1.94|0.91|234|16|20|41|126|47|6|747
DL Hall|MIL|59.7|4|0|6|1.96|1.06|63|5|0|13|29|34|2|235
Brandyn Garcia|ARI|50.3|0|5|18|1.97|0.74|59|3|0|11|26|11|6|187
Cade Smith|CLE|72.3|6|40|0|1.99|0.98|104|5|0|16|48|23|4|290
Abner Uribe|MIL|58.3|5|6|23|2.01|1.03|61|3|0|13|41|19|1|230
Cam Booser|TBR|39.3|1|0|12|2.06|0.76|43|5|0|9|24|6|0|146
Juan Burgos|ARI|4.3|0|0|0|2.08|0.69|0|0|0|1|3|0|1|17
Brent Headrick|NYY|77.3|7|0|29|2.09|1.19|96|5|0|18|67|25|0|320
Trent Harris|SFG|21.3|0|2|5|2.11|1.08|27|0|0|5|16|7|0|85
Alex McFarlane|PHI|17.0|4|0|5|2.12|1.0|16|1|0|4|12|5|0|68
Daniel Duarte|NYM|29.7|2|2|6|2.12|0.81|30|3|0|7|17|7|1|112
Steven Okert|HOU|67.7|6|0|21|2.13|0.87|68|7|0|16|45|14|4|261
Juan Morillo|ARI|63.3|5|3|19|2.13|1.03|73|3|0|15|42|23|5|258
Jacob Latz|TEX|71.0|3|30|3|2.15|0.82|80|6|0|17|35|23|0|268
Chris Sale|ATL|162.7|14|0|0|2.16|0.98|200|10|19|39|129|31|15|648
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Jack Anderson|MIN|12.3|1|1|0|2.19|1.05|12|1|0|3|10|3|0|48
Jose Cuas|KCR|20.3|0|0|5|2.21|1.72|23|0|0|5|23|12|0|93
Jonathan Loáisiga|ARI|65.0|7|2|10|2.22|1.03|47|3|0|16|55|12|1|253
Didier Fuentes|ATL|72.3|7|3|18|2.24|1.05|92|5|0|18|55|21|2|291
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
Bradgley Rodriguez|SDP|72.0|4|2|16|2.25|1.07|79|6|0|18|58|19|0|294
Grant Taylor|CHW|82.0|7|10|10|2.3|1.1|103|7|0|21|60|30|1|330
Dylan Dodd|ATL|46.7|4|2|14|2.31|0.9|50|6|0|12|28|14|2|181
Jack Weisenburger|NYM|11.7|0|0|0|2.31|1.03|13|0|0|3|9|3|0|46
Brock Burke|CIN|73.3|6|2|22|2.33|1.27|74|5|0|19|53|40|4|310
Paul Gervase|LAD|7.7|0|0|0|2.35|1.57|8|0|0|2|7|5|0|34
Tyler Wells|TBR|72.0|5|6|15|2.38|0.9|72|8|0|19|47|18|2|277
Joel Peguero|SFG|11.3|0|0|1|2.38|1.24|5|0|0|3|10|4|2|48
Dylan Cease|TOR|169.0|11|0|0|2.4|1.1|239|11|15|45|108|78|3|685
A.J. Minter|MIN|44.7|2|1|11|2.42|1.05|41|8|0|12|39|8|1|182
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Elieser Hernández|ATL|11.0|2|1|0|2.45|1.45|11|3|0|3|10|6|1|50
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Brock Stewart|LAD|25.7|1|1|8|2.45|0.97|24|3|0|7|16|9|0|98
Eddy Yean|WSH|11.0|0|0|1|2.45|0.91|7|1|0|3|8|2|1|45
Logan Henderson|MIL|98.3|11|0|0|2.47|0.84|110|14|7|27|64|19|1|371
Kevin Kelly|TBR|72.7|6|4|32|2.48|0.91|62|6|0|20|55|11|3|276
David Bednar|NYY|68.3|7|35|0|2.5|1.01|75|4|0|19|51|18|2|274
Jason Adam|SDP|32.3|2|2|17|2.51|1.18|22|5|0|9|30|8|2|134
Gavin Hollowell|CHC|14.3|0|1|1|2.51|1.33|13|2|0|4|11|8|1|62
Yoshinobu Yamamoto|LAD|185.0|14|0|0|2.53|0.87|182|20|22|52|119|42|7|708
Parker Messick|CLE|183.3|12|0|0|2.55|1.04|191|17|14|52|143|48|4|731
