name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Eduardo Valencia|DET|10|2|3|3|0|2|0|5|9|0|1|0|0|0.556|0.6|1.222
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|42|0|4|1|0|5|0|18|41|0|1|4|0|0.439|0.452|0.537
Justin Dean|CHC|6|0|3|3|0|2|1|2|5|0|0|0|1|0.4|0.5|0.8
Rafael Flores Jr.|PIT|12|1|2|2|0|1|2|4|10|0|0|1|0|0.4|0.5|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tyler Tolbert|KCR|60|2|17|5|10|11|4|20|54|1|0|1|0|0.37|0.407|0.5
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tommy Edman|LAD|74|1|11|9|2|14|8|22|63|0|1|4|1|0.349|0.431|0.492
Otto Lopez|MIA|405|9|61|45|17|54|20|127|375|6|4|26|6|0.339|0.373|0.512
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Luis Arraez|SFG|398|4|48|35|8|16|23|119|358|8|3|21|7|0.332|0.37|0.464
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yandy Díaz|TBR|390|13|50|55|1|54|37|109|341|3|9|17|1|0.32|0.397|0.49
Donovan Walton|LAA|97|3|14|12|0|18|5|29|91|0|0|8|0|0.319|0.354|0.505
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Andrew Vaughn|MIL|169|2|20|24|0|19|20|46|146|1|2|14|2|0.315|0.402|0.479
Yordan Alvarez|HOU|415|31|65|70|1|72|61|109|346|3|5|17|0|0.315|0.422|0.633
