name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Eduardo Valencia|DET|2|1|1|1|0|0|0|1|1|0|1|0|0|1.0|1.0|4.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|35|0|4|1|0|4|0|15|34|0|1|3|0|0.441|0.457|0.529
Rafael Flores Jr.|PIT|9|1|2|2|0|1|2|3|7|0|0|1|0|0.429|0.556|1.0
Justin Dean|CHC|6|0|3|3|0|2|1|2|5|0|0|0|1|0.4|0.5|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tyler Tolbert|KCR|60|2|17|5|10|11|4|20|54|1|0|1|0|0.37|0.407|0.5
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tommy Edman|LAD|67|1|9|9|2|12|7|20|57|0|1|3|1|0.351|0.431|0.491
Otto Lopez|MIA|397|9|61|45|17|52|19|127|368|6|4|26|6|0.345|0.378|0.522
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yandy Díaz|TBR|380|13|49|55|1|53|37|108|331|3|9|16|1|0.326|0.405|0.498
Luis Arraez|SFG|389|4|46|35|7|15|22|114|350|8|3|21|7|0.326|0.363|0.46
Andrew Vaughn|MIL|167|2|20|24|0|19|20|46|144|1|2|14|2|0.319|0.407|0.486
Donovan Walton|LAA|97|3|14|12|0|18|5|29|91|0|0|8|0|0.319|0.354|0.505
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Luis Urías|TOR|22|1|2|2|0|3|3|6|19|0|0|1|0|0.316|0.409|0.526
Nicky Lopez|TEX|117|1|13|11|4|17|3|34|108|0|2|2|0|0.315|0.345|0.361
Luis Campusano|SDP|75|4|12|11|0|17|10|20|64|0|1|7|0|0.313|0.413|0.609
Jake Mangum|PIT|244|2|32|18|18|42|13|69|222|1|5|10|0|0.311|0.361|0.383
Romy Gonzalez|BOS|32|1|4|5|0|9|2|9|29|0|1|1|1|0.31|0.375|0.517
Nick Gonzales|PIT|360|4|50|41|4|64|27|101|326|1|6|13|1|0.31|0.372|0.393
Yordan Alvarez|HOU|406|29|62|67|1|72|59|105|339|3|5|16|0|0.31|0.416|0.614
Jung Hoo Lee|SFG|340|5|46|33|6|32|14|99|320|3|3|21|3|0.309|0.341|0.441
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Troy Johnston|COL|306|3|32|39|4|52|27|83|270|3|5|23|0|0.307|0.377|0.426
Brandon Marsh|PHI|351|15|50|46|8|91|17|101|329|3|2|15|2|0.307|0.342|0.502
Michael Harris II|ATL|340|16|45|53|6|70|15|98|322|2|1|16|0|0.304|0.335|0.503
Blaze Alexander|BAL|238|3|27|28|9|53|15|65|215|1|3|12|2|0.302|0.355|0.419
Xavier Edwards|MIA|397|6|50|36|13|47|50|103|341|5|0|13|6|0.302|0.386|0.428
Jake McCarthy|COL|294|9|37|51|14|52|16|80|268|3|3|17|6|0.299|0.341|0.507
Juan Soto|NYM|322|21|44|50|7|41|54|79|266|1|0|8|2|0.297|0.414|0.579
Josh Jung|TEX|363|9|42|34|1|65|29|97|327|2|5|23|0|0.297|0.361|0.45
TJ Rumfield|COL|372|12|42|47|0|53|36|97|327|2|7|20|2|0.297|0.376|0.48
Ernie Clement|TOR|359|7|40|30|2|34|12|102|344|3|0|23|1|0.297|0.318|0.43
Alex Jackson|MIN|56|1|6|4|0|16|0|16|54|0|2|3|0|0.296|0.321|0.407
Pete Crow-Armstrong|CHC|404|21|61|52|23|103|43|103|348|2|10|15|4|0.296|0.387|0.543
Freddie Freeman|LAD|398|15|52|49|3|64|47|102|345|3|3|23|1|0.296|0.382|0.499
Connor Wong|BOS|125|1|14|15|2|27|13|31|105|1|3|8|0|0.295|0.385|0.4
