name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Tanner Andrews|TOR|3.0|0|0|0|0.0|1.0|1|0|0|0|1|2|0|11
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Tyler Callihan|PIT|3.0|0|0|0|0.0|2.0|1|0|0|0|3|3|0|15
Eiberson Castellano|COL|3.0|0|1|0|0.0|1.33|2|0|0|0|4|0|1|12
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Rafael Flores Jr.|PIT|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|5
Anthony Gose|KCR|7.7|1|0|1|0.0|0.91|1|0|0|0|6|1|0|29
Sam Haggerty|TEX|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|1|3
Kevin Herget|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Enrique Hernández|LAD|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Welinton Herrera|COL|2.3|0|0|0|0.0|1.29|2|0|0|0|2|1|0|10
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Grant Holman|PHI|0.3|0|0|0|0.0|15.0|0|0|0|0|4|1|0|7
Troy Johnston|COL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|1|9
Antoine Kelly|CHC|1.3|0|0|0|0.0|0.75|1|0|0|0|0|1|0|4
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Luke Maile|KCR|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Justin Martinez|ARI|8.7|2|0|1|0.0|1.15|12|0|0|0|4|6|1|37
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Jake Meyers|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Noah Murdock|PIT|3.3|0|0|0|0.0|1.8|4|0|0|0|3|3|0|15
Austin Peterson|CLE|2.0|0|0|0|0.0|0.5|3|0|0|0|1|0|0|8
Jake Rogers|DET|2.3|0|0|0|0.0|1.71|3|0|0|0|3|1|1|12
Josh Rojas|KCR|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Dylan Ross|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Max Schuemann|NYY|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Zack Short|NYM|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Garrett Stallings|MIL|11.0|0|1|0|0.0|0.64|11|0|0|0|3|4|0|40
Gary Sánchez|MIL|2.0|0|0|0|0.0|2.0|0|0|0|0|4|0|0|10
Bryan Torres|STL|2.0|0|0|0|0.0|1.0|0|0|0|0|1|1|0|8
Vince Velasquez|CHC|3.3|0|0|0|0.0|0.3|1|0|0|0|1|0|0|11
Cameron Weston|BAL|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|3
Guillo Zuñiga|NYM|1.0|0|0|0|0.0|1.0|1|0|0|0|0|1|0|4
Hagen Smith|CHW|22.0|3|0|1|0.41|0.82|32|1|0|1|8|10|0|83
Matt Brash|SEA|16.7|3|0|6|0.54|0.84|15|0|0|1|8|6|3|64
Robert Suarez|ATL|32.0|4|4|12|0.56|0.84|26|1|0|2|21|6|0|121
Josh Hader|HOU|41.3|4|25|0|0.87|0.65|54|1|0|4|16|11|0|151
Derek Law|ARI|9.0|0|0|0|1.0|1.11|5|0|0|1|8|2|1|34
Mason Miller|SDP|64.3|5|37|0|1.12|0.85|119|2|0|8|32|23|2|246
Alimber Santa|HOU|15.3|0|0|0|1.17|0.91|9|1|0|2|8|6|0|59
Ray Kerr|ATL|14.3|0|0|1|1.26|0.49|10|1|0|2|6|1|2|51
Alec Gamboa|BOS|28.0|1|1|1|1.29|1.0|20|1|0|4|20|8|1|109
Louis Varland|TOR|75.0|5|33|5|1.32|1.01|93|2|0|11|54|22|0|297
Yerry De los Santos|NYY|20.0|1|0|0|1.35|1.2|15|2|0|3|16|8|0|84
Brian Fitzpatrick|MIL|6.7|0|0|0|1.35|1.5|5|0|0|1|7|3|0|30
Marco Gonzales|TEX|6.7|0|1|0|1.35|1.65|3|0|0|1|7|4|0|29
Wyatt Olds|BOS|13.0|1|0|0|1.38|1.08|17|2|0|2|9|5|1|54
Kervin Castro|NYY|6.3|0|0|0|1.42|0.79|8|0|0|1|3|2|0|23
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Ricky Tiedemann|TOR|6.0|0|0|1|1.5|1.83|8|0|0|1|5|6|1|29
Logan VanWey|HOU|6.0|1|0|0|1.5|0.83|5|0|0|1|5|0|0|22
Bryan Baker|TBR|58.3|2|40|2|1.54|0.91|62|4|0|10|32|21|2|229
Paul Blackburn|NYY|80.7|7|1|11|1.67|1.07|66|7|0|15|55|31|1|317
Michael Fulmer|NYY|10.7|0|0|2|1.69|1.22|12|1|0|2|7|6|1|46
Jack Sinclair|WSH|5.3|1|1|0|1.69|0.94|5|0|0|1|2|3|2|22
Josh Walker|BAL|26.7|1|1|4|1.69|1.09|25|2|0|5|21|8|1|108
Tyler Rogers|TOR|67.7|2|4|32|1.73|1.15|38|1|0|13|56|22|2|280
Nate Lavender|NYM|15.3|1|0|9|1.76|0.98|18|0|0|3|11|4|0|59
Shohei Ohtani|LAD|85.7|8|0|0|1.79|0.95|95|4|12|17|55|26|6|340
Garrett Whitlock|BOS|49.7|7|3|25|1.81|0.83|58|3|0|10|34|7|0|186
Jhoan Duran|PHI|54.3|2|30|0|1.82|1.03|75|2|0|11|47|9|4|218
Ben Brown|CHC|68.0|4|1|2|1.85|0.94|65|2|3|14|45|19|2|265
James Karinchak|ATL|9.7|0|0|1|1.86|0.93|8|1|0|2|4|5|0|37
Blake Snell|LAD|37.7|4|0|0|1.91|1.09|51|0|4|8|25|16|1|154
Brent Headrick|NYY|74.3|7|0|29|1.94|1.18|92|4|0|16|64|24|0|307
Cam Schlittler|NYY|184.7|14|0|0|1.95|0.9|228|16|19|40|123|44|6|722
Jacob Misiorowski|MIL|161.3|14|0|0|1.95|0.8|236|14|18|35|88|41|9|616
Aroldis Chapman|BOS|50.7|3|34|0|1.95|1.14|68|3|0|11|35|23|1|210
Yuki Matsui|SDP|59.0|3|1|9|1.98|1.12|63|7|0|13|34|32|2|239
Brandyn Garcia|ARI|44.3|0|5|16|2.03|0.77|54|2|0|10|24|10|5|167
DL Hall|MIL|53.0|3|0|5|2.04|1.08|56|4|0|12|25|32|1|208
Jacob Latz|TEX|65.7|3|29|3|2.06|0.81|73|4|0|15|32|21|0|247
Juan Burgos|ARI|4.3|0|0|0|2.08|0.69|0|0|0|1|3|0|1|17
Steven Okert|HOU|67.7|6|0|21|2.13|0.87|68|7|0|16|45|14|4|261
Abner Uribe|MIL|54.3|5|6|20|2.15|1.03|56|3|0|13|37|19|1|215
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Chris Sale|ATL|157.0|14|0|0|2.18|0.99|190|9|19|38|125|31|14|627
Cade Smith|CLE|66.0|5|36|0|2.18|1.05|95|5|0|16|47|22|4|269
Jack Anderson|MIN|12.3|1|1|0|2.19|1.05|12|1|0|3|10|3|0|48
Daniel Duarte|NYM|28.7|2|2|6|2.2|0.8|28|3|0|7|16|7|1|108
Grant Taylor|CHW|76.7|7|8|10|2.23|1.07|100|7|0|19|55|27|1|308
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
Robert Garcia|TEX|12.0|1|0|3|2.25|1.17|11|0|0|3|7|7|0|47
Cam Booser|TBR|35.7|1|0|10|2.27|0.84|40|5|0|9|24|6|0|135
Didier Fuentes|ATL|67.3|7|3|16|2.27|1.08|86|5|0|17|53|20|2|273
Juan Morillo|ARI|59.3|4|3|18|2.28|1.06|70|3|0|15|41|22|4|242
Erik Miller|BOS|47.3|4|4|14|2.28|1.31|70|3|0|12|32|30|3|204
Logan Henderson|MIL|88.3|10|0|0|2.34|0.78|99|12|7|23|54|15|1|328
Paul Gervase|LAD|7.7|0|0|0|2.35|1.57|8|0|0|2|7|5|0|34
Nate Pearson|KCR|42.0|2|4|6|2.36|1.17|38|1|0|11|30|19|5|173
Jonathan Loáisiga|ARI|61.0|7|1|10|2.36|1.02|46|3|0|16|51|11|1|238
Tyler Wells|TBR|72.0|5|6|15|2.38|0.9|72|8|0|19|47|18|2|277
Dylan Cease|TOR|166.3|11|0|0|2.38|1.06|236|11|15|44|105|72|3|668
Dylan Dodd|ATL|45.3|4|1|14|2.38|0.93|47|6|0|12|28|14|2|177
Joel Peguero|SFG|11.3|0|0|1|2.38|1.24|5|0|0|3|10|4|2|48
Bradgley Rodriguez|SDP|68.0|3|2|15|2.38|1.09|74|6|0|18|56|18|0|280
Brock Burke|CIN|70.3|6|2|19|2.43|1.28|72|5|0|19|51|39|4|299
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Elieser Hernández|ATL|11.0|2|1|0|2.45|1.45|11|3|0|3|10|6|1|50
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Yunior Marte|SFG|14.7|0|0|0|2.45|1.09|9|2|0|4|10|6|0|59
Alex McFarlane|PHI|14.7|4|0|4|2.45|1.02|13|1|0|4|10|5|0|59
Jack Weisenburger|NYM|7.3|0|0|0|2.45|1.09|6|0|0|2|6|2|0|30
Eddy Yean|WSH|11.0|0|0|1|2.45|0.91|7|1|0|3|8|2|1|45
Taylor Clarke|ARI|68.7|2|0|13|2.49|0.87|42|6|0|19|48|12|3|262
Jose Cuas|KCR|18.0|0|0|4|2.5|1.89|19|0|0|5|23|11|0|85
Trent Harris|SFG|18.0|0|1|4|2.5|1.11|23|0|0|5|13|7|0|72
Jason Adam|SDP|32.3|2|2|17|2.51|1.18|22|5|0|9|30|8|2|134
Parker Messick|CLE|172.3|11|0|0|2.51|1.03|178|16|13|48|131|47|3|685
Gavin Hollowell|CHC|14.3|0|1|1|2.51|1.33|13|2|0|4|11|8|1|62
Kevin Kelly|TBR|68.0|6|4|30|2.51|0.9|54|6|0|19|50|11|3|257
Joe Mantiply|TOR|25.0|2|0|1|2.52|1.08|20|2|0|7|22|5|1|99
Troy Melton|DET|110.7|8|0|0|2.52|1.1|90|13|9|31|88|34|6|451
Luke Weaver|PIT|56.3|2|1|21|2.56|0.94|59|4|0|16|38|15|3|222
Blake Weiman|LAA|14.0|0|0|3|2.57|1.29|12|2|0|4|17|1|0|61
