name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Yohandy Morales|WSH|10|1|2|1|0|4|0|5|10|0|0|2|0|0.5|0.5|1.0
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Michael Stefanic|ATH|20|0|2|2|0|3|2|7|18|0|0|1|0|0.389|0.45|0.444
Adael Amador|COL|26|2|8|8|0|5|4|8|21|0|0|2|0|0.381|0.48|0.762
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
Deyvison De Los Santos|MIA|11|0|0|0|0|3|0|4|11|0|0|2|0|0.364|0.364|0.545
Brewer Hicklen|ATL|28|0|7|3|0|10|6|8|22|0|0|4|0|0.364|0.5|0.545
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Leo Bernal|STL|17|1|3|4|0|3|2|5|15|0|0|1|0|0.333|0.412|0.6
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Bryan De La Cruz|PHI|57|2|6|11|0|13|2|17|51|2|2|3|0|0.333|0.368|0.51
Turner Hill|SFG|61|0|7|12|1|7|8|16|48|3|2|5|0|0.333|0.426|0.438
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Brett Bateman|TOR|107|0|16|7|3|22|9|31|94|1|1|4|1|0.33|0.39|0.394
Samad Taylor|SDP|117|1|16|11|7|33|13|32|100|0|1|1|2|0.32|0.404|0.4
Yordan Alvarez|HOU|613|37|93|94|1|106|97|159|501|5|10|29|1|0.317|0.434|0.601
