name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Bryan De La Cruz|PHI|3|1|1|1|0|1|1|1|2|0|0|0|0|0.5|0.667|2.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Abimelec Ortiz|WSH|2|0|0|0|0|0|0|1|2|0|0|1|0|0.5|0.5|1.0
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Eduardo Valencia|DET|13|2|3|3|0|4|0|5|12|0|1|0|0|0.417|0.462|0.917
Christian Encarnacion-Strand|BAL|22|3|3|8|0|4|1|8|20|0|0|1|0|0.4|0.429|0.9
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Brewer Hicklen|ATL|21|0|5|3|0|7|3|7|18|0|0|4|0|0.389|0.476|0.611
Tyler Locklear|ARI|19|1|4|5|1|3|3|6|16|0|0|1|0|0.375|0.474|0.625
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tommy White|ATH|25|0|2|0|0|0|2|8|23|0|0|2|0|0.348|0.4|0.435
Tommy Edman|LAD|105|2|16|17|2|20|8|31|91|0|4|5|2|0.341|0.417|0.505
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Justin Dean|CHC|8|0|3|3|0|3|2|2|6|0|0|0|1|0.333|0.5|0.667
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Otto Lopez|MIA|433|9|62|46|19|60|22|132|400|7|4|27|6|0.33|0.365|0.495
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yordan Alvarez|HOU|451|34|71|77|1|77|67|123|376|3|5|20|0|0.327|0.432|0.652
Luis Arraez|SFG|429|4|48|37|8|18|25|125|386|9|3|22|7|0.324|0.362|0.448
Alex Jackson|MIN|62|1|9|5|0|17|1|19|59|0|2|4|0|0.322|0.355|0.441
Tyler Tolbert|KCR|72|2|18|5|12|11|4|20|63|1|0|1|0|0.317|0.353|0.429
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Nicky Lopez|TEX|150|1|15|15|4|21|4|43|137|0|2|3|0|0.314|0.343|0.358
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Gabriel Moreno|ARI|312|7|42|37|4|47|37|83|266|6|3|16|0|0.312|0.394|0.451
Nick Gonzales|PIT|404|6|58|47|4|72|28|115|369|1|6|17|1|0.312|0.369|0.412
Andrew Vaughn|MIL|189|3|22|26|0|23|21|51|165|1|2|15|2|0.309|0.392|0.479
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Jeremy Peña|HOU|241|9|43|28|8|39|17|67|218|2|4|9|0|0.307|0.365|0.472
Jake Mangum|PIT|280|2|35|21|19|47|14|78|256|1|6|10|1|0.305|0.354|0.375
Yandy Díaz|TBR|437|14|56|61|2|61|40|117|385|3|9|17|1|0.304|0.38|0.462
Jake McCarthy|COL|339|10|45|56|17|61|18|94|310|3|4|21|7|0.303|0.346|0.513
Donovan Walton|ATH|117|3|19|12|0|22|12|31|103|0|1|9|1|0.301|0.379|0.495
TJ Rumfield|COL|411|13|45|53|0|58|43|108|359|2|7|22|2|0.301|0.384|0.482
