name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Mason Barnett|ATH|2.0|0|0|0|0.0|1.5|1|0|0|0|1|2|0|9
Tristan Beck|SFG|3.0|0|0|0|0.0|0.67|1|0|0|0|2|0|0|11
Ty Blach|CHC|3.0|0|0|0|0.0|0.33|2|0|0|0|1|0|0|9
Mason Black|KCR|4.7|0|0|0|0.0|1.93|5|0|0|0|7|2|0|22
Matt Brash|SEA|12.3|3|0|4|0.0|0.49|10|0|0|0|4|2|1|42
Carlos Carrasco|ATL|2.3|0|0|0|0.0|0.43|2|0|0|0|1|0|0|8
Carlos Cortes|ATH|1.0|0|0|0|0.0|2.0|0|0|0|0|1|1|0|5
Yovanny Cruz|NYY|2.0|0|0|0|0.0|0.0|3|0|0|0|0|0|0|6
Nick Davila|SEA|6.3|0|0|1|0.0|1.11|3|0|0|0|3|4|0|24
Duncan Davitt|CHW|1.0|0|0|0|0.0|1.0|0|0|0|0|0|1|0|3
Daniel Duarte|NYM|2.3|0|0|0|0.0|0.43|1|0|0|0|1|0|0|7
Jose Espada|BAL|1.0|0|0|0|0.0|2.0|0|0|0|0|2|0|0|4
Lazaro Estrada|TOR|4.0|0|0|0|0.0|0.5|3|0|0|0|0|2|0|14
Alec Gamboa|BOS|1.0|0|0|0|0.0|0.0|2|0|0|0|0|0|0|3
Joey Gerber|NYM|2.0|0|0|0|0.0|1.5|5|0|0|0|2|1|0|9
Domingo Gonzalez|SEA|5.7|0|0|0|0.0|1.41|5|0|0|0|5|3|0|24
Ryan Gusto|MIA|1.0|0|0|1|0.0|0.0|1|0|0|0|0|0|0|3
Austin Hedges|CLE|0.3|0|0|0|0.0|0.0|0|0|0|0|0|0|0|1
Sam Hentges|SFG|4.7|0|0|1|0.0|1.07|5|0|0|0|1|4|0|19
P.J. Higgins|CIN|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Raisel Iglesias|ATL|14.7|0|8|0|0.0|0.75|18|0|0|0|8|3|0|53
William Kempner|MIA|1.0|0|0|0|0.0|0.0|1|0|0|0|0|0|0|3
Jared Koenig|MIL|2.3|0|0|1|0.0|2.14|4|0|0|0|3|2|0|13
Brooks Kriske|ATH|2.7|0|0|0|0.0|1.13|2|0|0|0|2|1|0|11
Adam Macko|TOR|1.7|0|0|1|0.0|0.6|1|0|0|0|1|0|0|6
Jorge Mateo|ATL|1.0|0|0|0|0.0|1.0|0|0|0|0|1|0|0|4
Yuki Matsui|SDP|10.0|0|0|0|0.0|1.1|12|0|0|0|5|6|0|39
Chayce McDermott|LAD|1.0|0|0|0|0.0|1.0|1|0|0|0|1|0|0|4
Easton McGee|MIL|2.0|0|0|0|0.0|1.0|1|0|0|0|1|1|0|6
Reese McGuire|CHW|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Victor Mederos|ATL|2.0|0|0|0|0.0|0.5|0|0|0|0|0|1|0|6
Anthony Molina|ATL|2.0|0|0|0|0.0|0.5|0|0|0|0|0|1|0|6
Nate Pearson|HOU|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Eduardo Rivera|BOS|3.3|0|0|0|0.0|0.3|3|0|0|0|1|0|0|10
Jake Rogers|DET|1.3|0|0|0|0.0|1.5|1|0|0|0|2|0|0|6
Yacksel Ríos|CHC|1.7|0|0|0|0.0|0.0|2|0|0|0|0|0|0|5
Javier Sanoja|MIA|1.0|0|0|0|0.0|1.0|1|0|0|0|1|0|0|4
Justin Slaten|BOS|8.0|0|0|5|0.0|0.75|11|0|0|0|4|2|0|30
Dylan Smith|SFG|0.7|0|0|0|0.0|1.5|0|0|0|0|0|1|0|3
Brock Stewart|LAD|2.0|0|0|1|0.0|0.5|3|0|0|0|0|1|0|7
Hunter Stratton|ATL|1.0|0|0|0|0.0|1.0|1|0|0|0|1|0|0|3
Garrett Stubbs|PHI|1.0|0|0|0|0.0|0.0|0|0|0|0|0|0|0|3
Brett Sullivan|COL|1.0|0|0|0|0.0|1.0|0|0|0|0|0|1|0|3
Tyler Tolbert|KCR|0.7|0|0|0|0.0|1.5|0|0|0|0|1|0|0|2
Logan VanWey|HOU|2.0|0|0|0|0.0|0.5|3|0|0|0|1|0|0|7
Vince Velasquez|CHC|2.3|0|0|0|0.0|0.43|1|0|0|0|1|0|0|8
Robert Suarez|ATL|20.3|4|4|6|0.44|0.89|19|0|0|1|13|5|0|78
Aroldis Chapman|BOS|17.7|0|12|0|0.51|0.85|23|0|0|1|8|7|1|68
Kyle Hurt|LAD|14.0|0|0|2|0.64|0.79|17|0|0|1|9|2|1|52
Louis Varland|TOR|25.7|2|6|3|0.7|1.17|37|0|0|2|21|9|0|103
Shohei Ohtani|LAD|49.0|4|0|0|0.73|0.84|54|2|7|4|28|13|3|190
Dylan Lee|ATL|22.7|2|0|7|0.79|0.53|28|0|0|2|10|2|0|80
Mason Miller|SDP|22.7|1|15|0|0.79|0.84|45|0|0|2|10|9|0|87
Hunter Brown|HOU|10.7|1|0|0|0.84|1.03|17|0|1|1|5|6|0|43
Rico Garcia|BAL|20.7|3|3|7|0.87|0.58|25|1|0|2|5|7|0|73
Ethan Roberts|CHC|9.3|0|0|0|0.96|0.96|5|0|0|1|4|5|2|35
Trey Yesavage|TOR|25.3|2|0|0|1.07|1.07|29|0|2|3|19|8|1|101
Tyler Samaniego|BOS|16.3|0|0|1|1.1|1.16|13|1|0|2|12|7|1|66
Jason Adam|SDP|15.7|2|1|9|1.15|0.96|7|1|0|2|10|5|1|63
Tim Herrin|CLE|15.7|0|0|3|1.15|1.53|11|0|0|2|13|11|2|73
Antonio Senzatela|COL|30.3|3|3|2|1.19|0.82|26|1|0|4|17|8|0|113
Tyler Phillips|MIA|30.0|0|2|0|1.2|1.27|27|1|0|4|22|16|1|128
Brandyn Garcia|ARI|7.3|0|0|2|1.23|0.95|7|0|0|1|5|2|1|28
Joel Peguero|SFG|7.0|0|0|0|1.29|0.71|2|0|0|1|3|2|2|26
Wilber Dotel|PIT|6.7|0|0|1|1.35|0.75|4|1|0|1|2|3|0|25
Tim Hill|NYY|19.7|0|0|8|1.37|0.86|8|1|0|3|14|3|1|75
Tanner Scott|LAD|19.7|1|4|4|1.37|0.61|20|2|0|3|9|3|0|70
Zebby Matthews|MIN|13.0|1|0|0|1.38|0.77|11|1|2|2|9|1|0|48
Jhoan Duran|PHI|12.7|1|8|0|1.42|1.03|21|0|0|2|8|5|0|50
Brooks Raley|NYM|18.3|1|0|7|1.47|1.15|21|1|0|3|13|8|1|77
Spencer Arrighetti|HOU|36.0|5|0|0|1.5|1.19|35|1|3|6|22|21|4|152
Yennier Cano|BAL|18.0|1|0|3|1.5|0.56|13|1|0|3|7|3|1|63
Carl Edwards Jr.|NYM|6.0|0|0|0|1.5|1.17|11|1|0|1|3|4|0|25
Colin Holderman|CLE|18.0|2|0|1|1.5|0.72|21|1|0|3|9|4|0|68
Cam Schlittler|NYY|66.0|6|0|0|1.5|0.86|75|2|7|11|44|13|0|253
Nick Martinez|TBR|53.7|4|0|0|1.51|1.04|35|3|5|9|45|11|2|216
Bradgley Rodriguez|SDP|23.7|0|0|3|1.52|0.85|20|0|0|4|15|5|0|91
Chase Shugart|PHI|17.7|2|0|0|1.53|0.91|18|2|0|3|12|4|3|68
DL Hall|MIL|23.3|0|0|3|1.54|1.16|26|1|0|4|10|17|1|94
Bryan Hudson|CHW|23.0|2|2|2|1.57|1.35|23|0|0|4|21|10|3|99
Ryan Fernandez|STL|5.7|1|0|0|1.59|1.59|9|0|0|1|7|2|0|26
Kyle Finnegan|DET|22.7|1|1|5|1.59|1.5|15|2|0|4|18|16|0|94
Brian Fitzpatrick|MIL|5.7|0|0|0|1.59|1.76|4|0|0|1|7|3|0|27
Kendry Rojas|MIN|11.3|1|0|0|1.59|1.68|11|0|0|2|10|9|1|49
Davis Martin|CHW|56.0|6|0|0|1.61|0.98|59|3|7|10|45|10|3|215
Tyler Rogers|TOR|22.3|1|1|8|1.61|1.07|15|0|0|4|17|7|0|91
Bryce Miller|SEA|11.0|0|0|0|1.64|1.0|10|1|0|2|9|2|0|44
Yerry De los Santos|NYY|5.3|0|0|0|1.69|1.31|6|1|0|1|4|3|0|21
Josh Ekness|MIA|5.3|0|1|0|1.69|1.31|5|0|0|1|2|5|0|22
Jakob Junis|TEX|21.0|0|3|5|1.71|0.71|9|0|0|4|10|5|2|79
Daniel Lynch IV|KCR|21.0|1|1|5|1.71|0.9|26|1|0|4|12|7|2|85
Erik Sabrowski|CLE|21.0|2|0|17|1.71|0.95|39|1|0|4|7|13|0|83
Evan Sisk|PIT|21.0|0|0|2|1.71|1.1|25|1|0|4|16|7|3|85
Austin Warren|NYM|15.7|0|0|0|1.72|1.21|16|1|0|3|12|7|0|64
Gordon Graceffo|STL|26.0|3|1|3|1.73|0.92|11|2|0|5|14|10|2|99
Kyle Harrison|MIL|45.7|5|0|0|1.77|1.07|59|3|3|9|35|14|3|183
Grant Taylor|CHW|25.3|1|1|2|1.78|1.14|38|0|0|5|21|8|0|105
Cristopher Sánchez|PHI|64.3|5|0|0|1.82|1.2|80|3|7|13|63|14|1|268
Chase Burns|CIN|59.0|6|0|0|1.83|0.95|64|7|7|12|38|18|0|227
Juan Morillo|ARI|19.7|1|1|8|1.83|0.76|21|1|0|4|10|5|1|76
Huascar Brazobán|NYM|24.3|3|0|1|1.85|0.95|19|1|0|5|13|10|1|96
Matt Gage|SFG|19.3|3|1|5|1.86|1.19|13|2|0|4|12|11|0|79
Daniel Palencia|CHC|9.7|1|3|0|1.86|1.45|11|1|0|2|10|4|0|42
Chris Sale|ATL|62.0|7|0|0|1.89|0.87|72|6|9|13|40|14|5|241
Jacob Misiorowski|MIL|57.0|4|0|0|1.89|0.88|88|4|5|12|32|18|5|224
José A. Ferrer|SEA|23.7|0|3|6|1.9|1.27|22|1|0|5|27|3|3|103
Jacob Latz|TEX|23.7|1|5|2|1.9|0.59|21|1|0|5|9|5|0|86
Brenan Hanifee|DET|9.3|0|0|0|1.93|1.07|5|1|0|2|9|1|0|37
Tyler Alexander|TEX|23.0|1|2|4|1.96|1.26|19|1|0|5|23|6|2|97
Hoby Milner|CHC|23.0|1|1|3|1.96|0.91|10|2|0|5|15|6|2|90
Zack Wheeler|PHI|31.7|3|0|0|1.99|0.88|30|1|4|7|21|7|1|120
Orlando Ribalta|WSH|9.0|0|1|1|2.0|0.67|8|0|0|2|4|2|0|32
Bryce Elder|ATL|62.7|4|0|0|2.01|0.99|56|4|7|14|42|20|2|249
Joe Mantiply|TOR|17.7|1|0|0|2.04|1.13|16|1|0|4|16|4|1|71
Payton Tolle|BOS|30.7|2|0|0|2.05|0.78|30|3|3|7|17|7|1|115
Jack Dreyer|LAD|21.7|2|0|3|2.08|0.97|24|1|0|5|15|6|1|84
Peyton Gray|TEX|13.0|0|0|1|2.08|1.23|11|0|0|3|9|7|0|56
Ben Brown|CHC|38.7|1|1|2|2.09|0.98|40|1|0|9|26|12|1|154
Keaton Winn|SFG|21.3|0|0|10|2.11|0.8|20|0|0|5|10|7|0|78
Taylor Clarke|ARI|21.0|1|0|10|2.14|0.67|9|1|0|5|12|2|2|78
Riley Martin|CHC|8.3|0|0|0|2.16|0.84|10|1|0|2|5|2|0|31
Chase Silseth|LAA|16.7|1|0|3|2.16|1.62|16|1|0|4|14|13|1|76
John King|MIA|20.7|1|1|3|2.18|0.68|17|2|0|5|7|7|2|77
Brent Headrick|NYY|24.7|3|0|6|2.19|1.26|28|2|0|6|22|9|0|104
Will Klein|LAD|20.3|1|1|4|2.21|1.18|21|0|0|5|18|6|1|84
Fernando Cruz|NYY|20.0|3|0|9|2.25|1.35|28|2|0|5|14|13|2|87
Dylan Dodd|ATL|4.0|0|1|0|2.25|1.0|4|0|0|1|3|1|0|16
Jake Eder|LAD|4.0|1|0|0|2.25|1.0|1|0|0|1|3|1|0|15
Julian Fernández|WSH|4.0|0|0|0|2.25|1.25|3|1|0|1|3|2|0|18
Carlos Rodriguez|MIL|4.0|0|0|0|2.25|1.25|5|1|0|1|5|0|0|17
Kevin Kelly|TBR|23.3|3|2|10|2.31|0.73|17|1|0|6|13|4|1|83
Michael King|SDP|58.3|4|0|0|2.31|1.06|59|4|5|15|38|24|4|229
Gregory Soto|PIT|23.3|3|4|6|2.31|0.81|29|1|0|6|10|9|1|89
Wandy Peralta|SDP|23.0|0|0|2|2.35|1.35|17|3|0|6|22|9|1|95
Jared Shuster|STL|7.7|0|0|0|2.35|1.17|2|0|0|2|6|3|0|32
Trent Thornton|CHC|7.7|2|0|0|2.35|0.78|5|1|0|2|4|2|0|28
Trevor McDonald|SFG|19.0|2|0|0|2.37|1.0|17|2|2|5|16|3|2|76
Ty Madden|DET|11.3|0|0|0|2.38|0.79|12|1|0|3|7|2|0|43
Clay Holmes|NYM|52.7|4|0|0|2.39|1.1|45|3|4|14|40|18|1|215
Michael McGreevy|STL|56.3|3|0|0|2.4|0.99|37|7|6|15|44|12|0|217
Ranger Suarez|BOS|48.7|2|0|0|2.4|1.01|43|3|3|13|35|14|0|188
Luis Medina|ATH|18.7|1|0|2|2.41|1.18|18|1|0|5|13|9|1|79
José Soriano|LAA|59.7|6|0|0|2.41|1.07|67|5|5|16|38|26|1|239
Casey Mize|DET|37.0|2|0|0|2.43|1.05|39|2|4|10|28|11|1|147
Eduard Bazardo|SEA|22.0|2|0|9|2.45|1.41|19|2|0|6|22|9|1|95
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Parker Messick|CLE|58.7|5|0|0|2.45|1.02|64|6|4|16|43|17|1|226
Spencer Strider|ATL|14.7|1|0|0|2.45|1.23|18|1|1|4|8|10|0|58
Justin Wrobleski|LAD|50.7|6|0|0|2.49|1.03|27|2|5|14|40|12|2|203
Ryan Helsley|BAL|10.7|0|7|0|2.53|1.31|15|0|0|3|7|7|0|46
Caleb Kilian|SFG|21.3|1|2|3|2.53|1.13|22|3|0|6|12|12|1|88
Eduardo Rodriguez|ARI|53.3|4|0|0|2.53|1.26|39|4|4|15|45|22|0|223
Joel Kuhnel|ATH|17.7|0|4|3|2.55|1.02|10|1|0|5|14|4|2|71
Spencer Miles|TOR|24.7|1|0|0|2.55|1.09|23|2|0|7|20|7|0|100
Shane Drohan|MIL|21.0|2|1|2|2.57|1.14|20|0|0|6|18|6|0|87
Seth Halvorsen|COL|7.0|0|0|2|2.57|1.71|6|0|0|2|6|6|0|33
Orion Kerkering|PHI|17.3|2|1|1|2.6|1.21|14|2|0|5|14|7|1|75
Coleman Crow|MIL|10.3|0|0|0|2.61|0.77|7|0|0|3|7|1|1|40
Richard Lovelady|WSH|20.7|2|3|3|2.61|1.65|20|2|0|6|20|14|1|93
Kai-Wei Teng|HOU|31.0|2|0|3|2.61|1.1|30|3|0|9|22|12|2|125
Paul Skenes|PIT|55.0|6|0|0|2.62|0.71|63|5|5|16|31|8|4|208
Sam Bachman|LAA|24.0|0|0|8|2.63|0.96|25|2|0|7|13|10|0|92
Alex Vesia|LAD|17.0|1|2|4|2.65|0.94|23|0|0|5|8|8|0|67
Bryan Baker|TBR|20.3|1|13|1|2.66|1.03|24|1|0|6|13|8|0|82
Cooper Criswell|SEA|20.3|1|1|3|2.66|1.08|18|3|0|6|17|5|1|78
