name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Eduardo Valencia|DET|50|5|11|15|0|13|1|19|48|0|1|6|0|0.396|0.42|0.833
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Brewer Hicklen|ATL|23|0|5|3|0|8|4|7|19|0|0|4|0|0.368|0.478|0.579
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Ronny Simon|PIT|30|0|4|2|1|2|2|9|27|0|0|1|0|0.333|0.379|0.37
Zac Veen|COL|7|2|2|4|0|2|1|2|6|0|0|0|0|0.333|0.429|1.333
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yordan Alvarez|HOU|535|36|81|88|1|91|85|142|439|4|7|25|0|0.323|0.437|0.626
Angel Genao|CLE|34|1|6|3|1|2|2|10|31|0|1|1|0|0.323|0.382|0.452
Bryan De La Cruz|PHI|34|2|4|6|0|8|2|9|28|2|2|1|0|0.321|0.382|0.571
Luis Campusano|SDP|146|5|16|23|0|31|18|40|126|0|2|11|0|0.317|0.411|0.524
Luis Arraez|PHI|511|5|56|49|10|23|26|147|465|10|4|26|7|0.316|0.35|0.434
