name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
DaShawn Keirsey Jr.|ATL|1|0|3|0|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Vimael Machín|COL|6|0|0|0|0|2|0|3|6|0|0|0|0|0.5|0.5|0.5
Joshua Kuroda-Grauer|ATH|69|1|8|4|0|10|2|25|66|0|1|7|0|0.379|0.406|0.53
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Eduardo Valencia|DET|124|6|20|18|0|29|3|40|118|0|2|13|0|0.339|0.366|0.602
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|168|2|26|18|12|44|18|47|145|1|1|4|2|0.324|0.4|0.421
Josue De Paula|LAD|42|1|7|7|1|5|11|10|31|0|0|3|1|0.323|0.5|0.581
Brett Bateman|TOR|172|2|27|11|3|34|17|48|150|1|2|6|1|0.32|0.394|0.413
Michael Stefanic|ATH|27|0|3|2|0|6|2|8|25|0|0|1|0|0.32|0.37|0.36
Yordan Alvarez|HOU|678|41|101|102|1|116|108|175|555|5|10|33|1|0.315|0.432|0.6
Luis Arraez|PHI|655|6|67|64|10|28|34|185|596|14|5|33|7|0.31|0.345|0.419
Gabriel Moreno|ARI|541|16|70|81|6|79|59|144|467|10|5|33|1|0.308|0.384|0.486
Chandler Simpson|TBR|609|0|66|38|46|47|26|175|568|6|0|16|6|0.308|0.335|0.357
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Andrew Vaughn|MIL|331|6|33|43|0|53|35|88|288|2|6|18|2|0.306|0.39|0.444
Alex Jackson|MIN|73|1|12|5|0|24|2|21|69|0|2|4|0|0.304|0.342|0.406
Otto Lopez|MIA|678|11|93|71|34|89|39|188|619|11|9|32|9|0.304|0.348|0.438
Blaze Alexander|BAL|289|4|35|31|10|63|19|79|261|1|4|13|2|0.303|0.358|0.414
Nick Gonzales|PIT|600|6|70|60|7|98|42|164|544|1|13|27|1|0.301|0.365|0.388
Bo Davidson|SFG|11|0|2|0|1|2|1|3|10|0|0|0|0|0.3|0.364|0.3
Josh Jung|TEX|443|12|53|42|1|80|35|119|398|3|7|27|1|0.299|0.363|0.462
Jhonny Pereda|SEA|93|2|11|8|0|17|7|25|84|1|1|1|0|0.298|0.355|0.381
Wade Meckler|LAA|326|3|40|27|8|62|32|86|289|0|3|14|0|0.298|0.373|0.377
TJ Rumfield|COL|626|15|65|71|0|86|72|161|542|2|10|30|3|0.297|0.388|0.446
Ty France|SDP|486|21|56|70|1|104|35|127|429|8|13|24|2|0.296|0.361|0.508
Bryan De La Cruz|PHI|80|2|10|12|0|17|5|21|71|2|2|4|0|0.296|0.35|0.437
Jake McCarthy|COL|583|15|78|83|32|92|29|158|536|5|8|30|13|0.295|0.337|0.483
Javier Sanoja|MIA|478|10|49|68|11|39|27|132|449|1|0|32|5|0.294|0.333|0.454
Tyler Tolbert|KCR|144|3|32|8|22|29|12|37|126|1|1|5|0|0.294|0.357|0.405
Yandy Díaz|TBR|678|22|90|85|3|98|56|177|606|6|10|25|1|0.292|0.358|0.446
Freddie Freeman|LAD|650|16|74|70|7|114|66|167|572|7|5|32|1|0.292|0.366|0.435
Michael Harris II|ATL|613|26|76|86|12|117|23|170|583|3|2|34|1|0.292|0.319|0.487
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Randal Grichuk|CHW|269|14|40|43|0|60|10|74|255|3|1|25|2|0.29|0.316|0.569
Fernando Tatis Jr.|SDP|696|25|95|82|38|130|63|179|619|6|7|31|3|0.289|0.358|0.47
Adael Amador|COL|83|4|17|14|0|10|8|21|73|0|1|5|0|0.288|0.366|0.521
