name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Enrique Hernández|LAD|4|1|2|2|0|0|0|4|4|0|0|2|0|1.0|1.0|2.25
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Brewer Hicklen|ATL|4|0|0|1|0|1|0|2|4|0|0|1|0|0.5|0.5|0.75
Abimelec Ortiz|WSH|2|0|0|0|0|0|0|1|2|0|0|1|0|0.5|0.5|1.0
Eduardo Valencia|DET|11|2|3|3|0|3|0|5|10|0|1|0|0|0.5|0.545|1.1
Joshua Kuroda-Grauer|ATH|46|0|4|1|0|5|0|19|45|0|1|5|0|0.422|0.435|0.533
Justin Dean|CHC|6|0|3|3|0|2|1|2|5|0|0|0|1|0.4|0.5|0.8
Rafael Flores Jr.|PIT|12|1|2|2|0|1|2|4|10|0|0|1|0|0.4|0.5|0.8
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Tyler Tolbert|KCR|60|2|17|5|10|11|4|20|54|1|0|1|0|0.37|0.407|0.5
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Jonatan Clase|TOR|19|2|4|6|0|5|2|6|17|0|0|0|0|0.353|0.421|0.706
Tommy Edman|LAD|78|1|11|11|2|14|8|23|67|0|1|4|1|0.343|0.421|0.478
Otto Lopez|MIA|410|9|61|45|17|58|20|127|380|6|4|26|6|0.334|0.368|0.505
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Luis Arraez|SFG|402|4|48|35|8|16|24|119|361|8|3|21|7|0.33|0.369|0.46
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yandy Díaz|TBR|394|13|51|55|1|54|37|111|345|3|9|17|1|0.322|0.398|0.49
Donovan Walton|LAA|97|3|14|12|0|18|5|29|91|0|0|8|0|0.319|0.354|0.505
Yordan Alvarez|HOU|420|31|65|70|1|72|63|111|349|3|5|17|0|0.318|0.426|0.633
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Andrew Vaughn|MIL|171|2|20|24|0|19|20|46|148|1|2|14|2|0.311|0.398|0.473
Nicky Lopez|TEX|126|1|14|12|4|18|4|36|116|0|2|3|0|0.31|0.344|0.362
Jake Mangum|PIT|253|2|35|19|18|42|14|71|229|1|6|10|1|0.31|0.364|0.389
Esmerlyn Valdez|PIT|105|10|21|27|0|38|10|29|94|1|0|6|1|0.309|0.371|0.713
Nick Gonzales|PIT|373|4|51|43|4|66|28|104|338|1|6|14|1|0.308|0.37|0.391
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Wade Meckler|LAA|141|2|19|17|3|31|14|39|127|0|0|8|0|0.307|0.376|0.417
Xavier Edwards|MIA|409|6|50|37|13|48|50|107|353|5|0|13|6|0.303|0.385|0.425
Jung Hoo Lee|SFG|351|5|46|33|6|34|14|100|331|3|3|21|3|0.302|0.333|0.429
Tristan Peters|CHW|275|6|37|36|5|49|18|75|249|1|3|20|3|0.301|0.354|0.478
Jake McCarthy|COL|307|10|39|53|15|54|18|84|279|3|3|18|6|0.301|0.347|0.516
Brandon Marsh|PHI|363|15|52|46|8|96|19|102|339|3|2|15|2|0.301|0.339|0.49
Gabriel Moreno|ARI|275|6|34|32|4|43|32|71|236|4|3|14|0|0.301|0.385|0.436
Troy Johnston|COL|314|3|33|39|4|53|29|83|276|3|5|23|0|0.301|0.374|0.417
Luis Campusano|SDP|81|4|13|11|0|20|10|21|70|0|1|7|0|0.3|0.395|0.571
Jim Jarvis|ATL|32|1|2|3|0|7|1|9|30|0|0|2|0|0.3|0.323|0.467
Josh Jung|TEX|376|9|45|34|1|69|32|100|336|2|6|23|1|0.298|0.367|0.452
Jonathan Aranda|TBR|406|14|48|64|0|88|51|101|340|7|8|17|0|0.297|0.394|0.471
Michael Harris II|ATL|353|16|45|53|6|73|15|99|334|2|2|16|0|0.296|0.329|0.488
Tsung-Che Cheng|BOS|31|0|5|4|0|9|3|8|27|1|0|1|0|0.296|0.355|0.333
Alex Jackson|MIN|56|1|6|4|0|16|0|16|54|0|2|3|0|0.296|0.321|0.407
Ernie Clement|TOR|374|8|42|32|3|35|13|106|358|3|0|23|1|0.296|0.318|0.433
TJ Rumfield|COL|384|12|42|47|0|53|40|99|335|2|7|20|2|0.296|0.38|0.475
Brandon Lockridge|MIL|96|0|9|12|5|25|10|25|85|0|0|4|0|0.294|0.368|0.341
Jordan Walker|STL|395|22|62|74|13|98|32|105|357|3|3|19|0|0.294|0.354|0.532
Victor Bericoto|SFG|59|4|7|9|1|15|1|17|58|0|0|3|0|0.293|0.305|0.552
Shohei Ohtani|LAD|406|22|65|58|6|93|60|98|335|4|5|16|2|0.293|0.403|0.549
Ryan Jeffers|MIN|157|7|26|28|1|24|24|38|130|1|1|9|1|0.292|0.404|0.538
Luis Urías|TOR|27|1|2|2|0|3|3|7|24|0|0|1|0|0.292|0.37|0.458
Pete Crow-Armstrong|CHC|418|21|63|53|24|108|47|104|358|2|10|15|4|0.291|0.386|0.531
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Freddie Freeman|LAD|408|15|52|49|3|65|47|103|355|3|3|23|1|0.29|0.375|0.487
Miguel Rojas|LAD|157|3|15|17|0|16|10|40|138|5|2|9|0|0.29|0.335|0.42
Juan Soto|NYM|334|21|44|51|7|43|55|80|276|2|0|8|2|0.29|0.405|0.562
Liam Hicks|MIA|342|13|50|58|2|30|33|86|297|6|5|9|1|0.29|0.364|0.458
Austin Hedges|CLE|145|3|17|14|1|25|11|37|128|1|1|7|0|0.289|0.348|0.414
