name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
DaShawn Keirsey Jr.|ATL|1|0|2|0|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Vimael Machín|COL|6|0|0|0|0|2|0|3|6|0|0|0|0|0.5|0.5|0.5
Joshua Kuroda-Grauer|ATH|64|1|8|4|0|8|1|25|62|0|1|7|0|0.403|0.422|0.565
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Gustavo Campero|LAA|12|0|0|2|0|4|0|4|11|1|0|1|0|0.364|0.333|0.455
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Eduardo Valencia|DET|123|6|20|18|0|28|3|40|117|0|2|13|0|0.342|0.369|0.607
Samad Taylor|SDP|160|2|25|18|10|40|17|47|138|1|1|4|2|0.341|0.414|0.442
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Josue De Paula|LAD|42|1|7|7|1|5|11|10|31|0|0|3|1|0.323|0.5|0.581
Brett Bateman|TOR|172|2|27|11|3|34|17|48|150|1|2|6|1|0.32|0.394|0.413
Michael Arroyo|SEA|27|1|4|3|1|6|4|7|22|1|0|2|0|0.318|0.407|0.545
Yordan Alvarez|HOU|668|41|99|102|1|115|106|172|547|5|10|32|1|0.314|0.431|0.601
Luis Arraez|PHI|648|6|67|64|10|28|34|185|589|14|5|33|7|0.314|0.349|0.424
Chandler Simpson|TBR|604|0|66|38|46|47|26|174|563|6|0|16|6|0.309|0.336|0.359
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Gabriel Moreno|ARI|531|15|68|77|6|78|59|140|457|10|5|33|1|0.306|0.384|0.481
Andrew Vaughn|MIL|331|6|33|43|0|53|35|88|288|2|6|18|2|0.306|0.39|0.444
Alex Jackson|MIN|73|1|12|5|0|24|2|21|69|0|2|4|0|0.304|0.342|0.406
Otto Lopez|MIA|670|11|92|71|33|88|38|186|612|11|9|32|9|0.304|0.348|0.44
Bryan De La Cruz|PHI|74|2|10|12|0|16|4|20|66|2|2|3|0|0.303|0.351|0.439
Blaze Alexander|BAL|289|4|35|31|10|63|19|79|261|1|4|13|2|0.303|0.358|0.414
Nick Gonzales|PIT|592|6|70|60|7|97|41|162|537|1|13|27|1|0.302|0.365|0.389
Ty France|SDP|478|21|56|70|1|102|35|126|421|8|13|24|2|0.299|0.365|0.515
Leo Bernal|STL|82|4|10|17|0|18|5|23|77|0|0|3|0|0.299|0.341|0.494
Dustin Harris|SDP|129|0|18|18|9|18|10|34|114|2|1|4|3|0.298|0.354|0.386
TJ Rumfield|COL|617|15|63|70|0|86|71|159|534|2|10|29|3|0.298|0.389|0.448
Jhonny Pereda|SEA|93|2|11|8|0|17|7|25|84|1|1|1|0|0.298|0.355|0.381
Jake McCarthy|COL|576|15|78|83|31|92|29|156|529|5|8|30|13|0.295|0.338|0.486
Josh Jung|TEX|435|11|52|40|1|80|34|115|391|3|7|26|1|0.294|0.359|0.45
Ronny Simon|PIT|55|1|10|4|3|7|3|15|51|0|0|3|0|0.294|0.333|0.412
