name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Victor Mederos|ATL|1|0|0|2|0|0|0|1|1|0|0|0|0|1.0|1.0|1.0
Adael Amador|COL|4|1|3|3|0|1|2|1|2|0|0|0|0|0.5|0.75|2.0
Jihwan Bae|MIL|4|0|1|0|1|1|0|1|2|0|1|0|0|0.5|0.667|0.5
Brett Callahan|DET|2|0|1|2|0|1|0|1|2|0|0|0|1|0.5|0.5|1.5
Jair Camargo|ATL|2|0|1|0|0|1|0|1|2|0|0|1|0|0.5|0.5|1.0
Gabriel Gonzalez|MIN|4|0|1|0|0|0|2|1|2|0|0|0|0|0.5|0.75|0.5
Joshua Kuroda-Grauer|ATH|62|1|8|4|0|7|1|25|60|0|1|7|0|0.417|0.435|0.583
Michael Stefanic|ATH|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Eduardo Valencia|DET|56|6|12|17|0|15|1|21|54|0|1|6|0|0.389|0.411|0.833
Justin Dean|CHC|10|0|3|3|1|4|2|3|8|0|0|0|1|0.375|0.5|0.625
Brewer Hicklen|ATL|23|0|5|3|0|8|4|7|19|0|0|4|0|0.368|0.478|0.579
José Azócar|ATL|18|0|2|0|1|4|1|6|17|0|0|2|0|0.353|0.389|0.471
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Bryan De La Cruz|PHI|36|2|4|8|0|8|2|10|30|2|2|1|0|0.333|0.389|0.567
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Samad Taylor|SDP|102|1|14|11|6|30|12|29|88|0|0|1|1|0.33|0.41|0.398
Yordan Alvarez|HOU|543|36|82|88|1|92|86|143|446|4|7|25|0|0.321|0.435|0.619
Jordan Lawlar|ARI|44|1|6|4|4|10|3|12|38|0|3|2|0|0.316|0.409|0.447
Luis Arraez|PHI|520|5|58|51|10|23|27|149|473|10|4|27|7|0.315|0.35|0.433
Luis Campusano|SDP|149|5|16|23|0|32|19|40|128|0|2|11|0|0.313|0.409|0.516
Blaze Alexander|BAL|246|4|31|29|9|54|16|69|221|1|4|12|2|0.312|0.368|0.439
Chandler Simpson|TBR|464|0|49|25|35|40|21|133|430|6|0|13|6|0.309|0.337|0.367
Gabriel Moreno|ARI|400|9|53|56|4|61|44|106|344|8|4|25|1|0.308|0.385|0.465
Otto Lopez|MIA|525|9|73|53|24|68|25|150|487|9|4|29|7|0.308|0.341|0.452
Trey Mancini|LAA|14|0|1|4|0|3|0|4|13|1|0|0|1|0.308|0.286|0.462
Nick Gonzales|PIT|486|6|65|53|5|82|30|137|446|1|9|21|1|0.307|0.362|0.399
Tyler Tolbert|KCR|106|3|24|6|17|19|9|28|92|1|0|5|0|0.304|0.363|0.457
Alex Jackson|MIN|69|1|11|5|0|23|1|20|66|0|2|4|0|0.303|0.333|0.409
Yandy Díaz|TBR|525|17|68|69|3|75|44|141|467|5|9|21|1|0.302|0.37|0.46
Andrew Vaughn|MIL|259|5|27|35|0|39|29|67|223|2|5|16|2|0.3|0.39|0.457
Rafael Flores Jr.|PIT|47|4|6|10|0|12|7|12|40|0|0|1|0|0.3|0.404|0.625
Jake Mangum|PIT|373|4|48|28|21|69|19|102|340|2|9|15|2|0.3|0.351|0.391
James McCann|ARI|117|4|11|21|0|28|4|33|110|0|1|5|0|0.3|0.33|0.455
Abimelec Ortiz|WSH|41|5|6|9|0|10|1|12|40|0|0|1|0|0.3|0.317|0.7
Andrew Pinckney|WSH|13|1|5|2|1|3|1|3|10|1|1|0|1|0.3|0.385|0.8
Brock Rodden|SEA|14|0|2|3|0|6|3|3|10|1|0|2|0|0.3|0.429|0.5
Pedro Ramírez|CHC|140|2|20|15|7|27|11|38|127|1|0|10|1|0.299|0.353|0.441
Freddie Freeman|LAD|517|15|59|57|5|84|54|136|456|4|3|27|1|0.298|0.373|0.461
Jake McCarthy|COL|426|13|59|67|20|71|21|116|392|4|4|25|7|0.296|0.335|0.495
Angel Genao|CLE|38|1|7|3|1|3|3|10|34|0|1|1|0|0.294|0.368|0.412
Josh Jung|TEX|396|9|46|35|1|71|33|104|354|3|6|23|1|0.294|0.361|0.441
Jung Hoo Lee|SFG|464|9|58|46|8|46|19|127|435|4|6|26|4|0.292|0.328|0.432
Cole Carrigg|COL|218|5|35|33|7|44|24|54|185|4|4|15|3|0.292|0.378|0.486
Ty France|SDP|352|17|43|51|1|79|18|92|316|5|12|16|2|0.291|0.348|0.516
TJ Rumfield|COL|483|13|51|59|0|70|47|124|426|2|8|24|2|0.291|0.371|0.448
Wade Meckler|LAA|218|3|25|20|4|48|20|57|196|0|1|10|0|0.291|0.359|0.388
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Ronny Simon|PIT|34|0|4|2|1|4|2|9|31|0|0|1|0|0.29|0.333|0.323
Alec Burleson|STL|525|21|70|92|3|86|45|137|472|3|5|32|1|0.29|0.356|0.496
Shohei Ohtani|LAD|525|27|77|75|7|122|70|128|443|5|5|24|3|0.289|0.388|0.54
Michael Harris II|ATL|471|20|59|68|7|94|18|129|448|3|2|25|1|0.288|0.316|0.482
Jeremy Peña|HOU|335|14|59|40|8|67|21|88|306|2|6|14|1|0.288|0.343|0.477
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Jordan Walker|STL|516|24|73|88|16|124|40|134|469|3|4|27|0|0.286|0.345|0.497
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
