name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Jared Young|NYM|64|3|8|7|0|16|7|16|55|1|1|3|0|0.291|0.375|0.509
Jake Mangum|PIT|132|1|17|9|11|24|9|34|117|1|2|3|0|0.291|0.349|0.342
Alec Burleson|STL|270|8|32|43|2|41|25|70|241|2|2|16|0|0.29|0.359|0.456
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Luis Campusano|SDP|58|3|9|10|0|15|5|15|52|0|1|7|0|0.288|0.362|0.596
Jesús Sánchez|TOR|199|6|21|28|1|41|7|53|184|4|4|12|0|0.288|0.322|0.451
Dalton Rushing|LAD|113|8|18|21|0|27|9|29|101|0|3|4|0|0.287|0.363|0.564
Vladimir Guerrero Jr.|TOR|270|3|38|25|5|27|32|66|230|4|4|11|0|0.287|0.378|0.374
Ceddanne Rafaela|BOS|233|5|25|24|6|48|14|61|213|0|6|12|2|0.286|0.348|0.432
CJ Abrams|WSH|279|14|41|49|9|56|29|68|238|3|9|13|2|0.286|0.38|0.534
Sam Antonacci|CHW|191|1|29|15|8|28|12|46|161|1|15|8|2|0.286|0.386|0.379
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Kyle Farmer|ATL|15|0|2|3|0|4|0|4|14|1|0|1|0|0.286|0.267|0.357
Spencer Horwitz|PIT|235|8|26|27|1|29|33|56|196|4|2|8|1|0.286|0.387|0.459
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Ryan O'Hearn|PIT|206|9|30|33|1|41|20|52|182|2|2|6|0|0.286|0.359|0.467
Ryan Vilade|TBR|104|3|9|22|2|20|10|26|91|2|0|4|1|0.286|0.35|0.451
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Randy Arozarena|SEA|282|6|43|29|18|63|27|69|242|3|10|18|1|0.285|0.376|0.442
William Contreras|MIL|262|5|34|39|1|33|22|67|235|4|1|10|0|0.285|0.344|0.391
Corbin Carroll|ARI|264|10|41|31|7|57|32|65|228|2|2|15|8|0.285|0.375|0.553
Andy Pages|LAD|270|14|38|53|7|52|17|70|247|4|2|15|1|0.283|0.33|0.522
Casey Schmitt|SFG|245|15|31|38|5|49|7|65|230|3|5|12|1|0.283|0.314|0.539
Christian Yelich|MIL|146|4|26|20|4|42|14|37|131|0|1|7|1|0.282|0.356|0.443
Jake McCarthy|COL|188|4|22|26|11|37|11|48|170|3|1|11|3|0.282|0.324|0.453
Jake Bauers|MIL|221|11|37|40|5|49|27|54|192|0|2|12|0|0.281|0.376|0.516
Shea Langeliers|ATH|268|16|41|33|1|50|21|68|242|1|4|13|0|0.281|0.347|0.533
Brice Turang|MIL|271|9|50|39|11|65|46|62|221|2|0|13|2|0.281|0.401|0.48
Bryce Eldridge|SFG|94|2|13|6|0|22|11|23|82|1|0|7|0|0.28|0.362|0.439
Ildemaro Vargas|ARI|227|7|30|37|1|21|8|60|214|1|2|9|2|0.28|0.311|0.439
Freddie Freeman|LAD|274|10|33|35|2|46|31|67|239|3|1|15|1|0.28|0.361|0.477
Carson Kelly|CHC|175|2|19|18|0|30|15|44|157|0|3|6|0|0.28|0.354|0.357
Brayan Rocchio|CLE|238|5|28|29|11|29|21|58|207|2|6|9|1|0.28|0.36|0.406
Elly De La Cruz|CIN|257|12|40|37|10|76|22|65|232|1|2|13|2|0.28|0.346|0.509
Mickey Moniak|COL|164|12|21|28|1|40|10|42|150|1|3|9|2|0.28|0.335|0.607
Bobby Witt Jr.|KCR|294|9|33|27|23|55|30|73|261|2|1|17|1|0.28|0.354|0.456
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Ryan Waldschmidt|ARI|105|0|10|8|5|35|7|27|97|0|0|7|1|0.278|0.327|0.371
Wilyer Abreu|BOS|268|7|28|29|4|51|24|67|241|2|0|12|1|0.278|0.341|0.423
Blaze Alexander|BAL|152|2|17|17|7|38|10|38|137|1|1|8|1|0.277|0.329|0.394
Junior Caminero|TBR|274|14|41|30|0|42|38|65|235|1|0|10|0|0.277|0.376|0.498
Nick Kurtz|ATH|290|12|42|45|7|84|60|63|228|0|2|12|1|0.276|0.431|0.496
Teoscar Hernández|LAD|204|7|30|31|2|55|19|50|181|2|2|8|0|0.276|0.348|0.436
Joey Loperfido|HOU|66|0|7|7|1|19|6|16|58|1|1|5|0|0.276|0.348|0.362
Victor Robles|SEA|29|0|1|2|1|6|0|8|29|0|0|2|0|0.276|0.276|0.345
Chandler Simpson|TBR|250|0|30|12|14|27|13|64|232|2|0|4|4|0.276|0.312|0.328
Keibert Ruiz|WSH|134|5|17|27|1|19|4|35|127|2|1|14|0|0.276|0.299|0.504
Juan Soto|NYM|206|13|28|30|6|30|26|49|178|1|0|4|1|0.275|0.366|0.528
Tommy Troy|ARI|46|1|8|1|0|7|6|11|40|0|0|2|0|0.275|0.37|0.4
Ozzie Albies|ATL|283|10|41|36|1|35|21|69|251|7|4|12|0|0.275|0.332|0.442
Paul Goldschmidt|NYY|147|7|22|24|1|29|13|36|131|0|3|8|1|0.275|0.354|0.511
Chase Meidroth|CHW|270|5|40|21|2|61|26|65|237|2|0|13|0|0.274|0.343|0.392
JJ Bleday|CIN|155|10|19|28|2|30|19|37|135|1|0|8|1|0.274|0.361|0.57
Brendan Donovan|SEA|101|3|9|8|1|15|11|23|84|1|5|4|1|0.274|0.386|0.452
Cody Bellinger|NYY|271|9|38|41|7|35|39|62|227|5|0|13|3|0.273|0.373|0.476
Fernando Tatis Jr.|SDP|270|1|23|19|15|59|25|65|238|4|2|8|1|0.273|0.342|0.328
Griffin Conine|MIA|25|2|6|4|2|6|2|6|22|0|1|1|0|0.273|0.36|0.591
Tyler Freeman|COL|165|3|16|18|5|19|8|39|143|0|10|5|0|0.273|0.354|0.371
Charles McAdoo|TOR|11|1|2|3|0|2|0|3|11|0|0|0|0|0.273|0.273|0.545
Ryan Ward|LAD|23|2|4|6|0|6|1|6|22|0|0|2|0|0.273|0.304|0.636
Dominic Canzone|SEA|157|8|21|25|1|34|13|38|140|2|2|11|0|0.271|0.338|0.521
Travis Bazzana|CLE|152|4|14|17|9|28|16|36|133|1|2|9|1|0.271|0.355|0.444
Randal Grichuk|CHW|89|6|16|19|0|21|2|23|85|1|1|6|0|0.271|0.292|0.553
Jonathan Aranda|TBR|271|11|34|44|0|67|40|60|222|6|3|9|0|0.27|0.38|0.459
Oswald Peraza|LAA|201|7|19|18|7|51|9|50|185|0|6|8|2|0.27|0.325|0.449
Gleyber Torres|DET|166|3|23|14|0|29|26|37|137|2|1|4|0|0.27|0.386|0.365
Konnor Griffin|PIT|208|4|30|22|14|56|14|51|189|2|3|9|2|0.27|0.327|0.402
Jonny DeLuca|TBR|125|2|17|19|6|26|5|32|119|0|0|11|0|0.269|0.298|0.412
Ty France|SDP|132|6|14|18|1|31|7|33|123|0|1|5|2|0.268|0.313|0.488
TJ Rumfield|COL|249|7|25|29|0|38|23|59|220|2|4|10|1|0.268|0.345|0.418
Matt Olson|ATL|290|17|47|47|2|67|28|69|258|3|1|19|0|0.267|0.338|0.539
Samuel Basallo|BAL|196|9|25|26|0|50|18|47|176|2|0|9|1|0.267|0.332|0.483
Isiah Kiner-Falefa|BOS|99|1|13|12|4|15|8|24|90|0|0|3|0|0.267|0.327|0.333
Dane Myers|CIN|105|3|17|12|3|26|12|24|90|1|2|4|0|0.267|0.362|0.411
Heliot Ramos|SFG|176|4|19|20|0|47|10|44|165|1|0|12|1|0.267|0.307|0.424
Adley Rutschman|BAL|204|8|25|36|0|28|21|48|180|2|1|14|1|0.267|0.343|0.489
Maikel Garcia|KCR|257|3|29|23|4|37|22|62|233|2|0|15|1|0.266|0.327|0.378
Tristan Gray|MIN|121|4|13|26|2|35|7|29|109|3|1|4|0|0.266|0.308|0.413
Spencer Steer|CIN|248|9|38|24|3|50|25|58|218|2|3|12|0|0.266|0.347|0.445
Nick Allen|HOU|70|1|12|5|1|14|3|17|64|1|1|2|0|0.266|0.304|0.344
Colt Keith|DET|189|0|22|7|2|40|10|47|177|1|1|8|2|0.266|0.307|0.333
James Wood|WSH|308|17|57|40|10|92|55|66|249|0|4|15|0|0.265|0.406|0.53
Carson Benge|NYM|243|7|34|26|10|52|17|59|223|0|3|9|1|0.265|0.325|0.408
Bryce Harper|PHI|269|14|40|37|5|50|39|60|227|3|0|11|1|0.264|0.368|0.507
Zack Gelof|ATH|173|6|23|21|6|42|11|42|159|0|1|6|1|0.264|0.316|0.428
Oneil Cruz|PIT|283|14|45|44|21|98|30|66|250|0|3|10|0|0.264|0.35|0.472
Hunter Feduccia|TBR|85|1|8|6|0|27|9|19|72|1|1|2|0|0.264|0.349|0.333
Connor Wong|BOS|82|0|9|10|1|18|6|19|72|0|2|8|0|0.264|0.338|0.375
Ben Williamson|TBR|147|0|20|17|5|30|16|34|129|0|1|6|1|0.264|0.349|0.326
Alex Call|LAD|91|0|13|13|0|12|12|20|76|1|2|5|0|0.263|0.374|0.329
Bryan Reynolds|PIT|284|6|42|39|5|60|46|61|232|2|4|13|2|0.263|0.391|0.414
Michael Massey|KCR|146|6|16|20|1|27|5|36|137|3|0|9|0|0.263|0.283|0.46
Willi Castro|COL|205|3|27|22|4|57|18|48|183|1|3|10|0|0.262|0.337|0.366
Liam Hicks|MIA|240|12|32|47|1|22|25|54|206|5|4|5|0|0.262|0.346|0.461
Alex Jackson|MIN|23|0|2|1|0|10|0|6|23|0|0|1|0|0.261|0.261|0.304
Javier Sanoja|MIA|149|2|9|22|3|18|10|36|138|0|0|10|0|0.261|0.311|0.377
Amed Rosario|NYY|106|6|14|20|1|22|7|25|96|3|0|3|1|0.26|0.302|0.5
Mauricio Dubón|ATL|246|6|28|36|1|40|17|59|227|0|2|13|2|0.26|0.317|0.414
Trevor Larnach|MIN|190|3|29|17|2|38|26|42|162|0|2|10|1|0.259|0.368|0.389
A.J. Ewing|NYM|99|1|11|7|7|31|11|22|85|1|0|1|1|0.259|0.34|0.329
Luke Raley|SEA|187|13|22|31|1|62|9|44|170|0|6|6|1|0.259|0.319|0.535
Joey Bart|PIT|62|2|9|6|0|21|2|15|58|1|1|1|0|0.259|0.29|0.379
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Julio Rodríguez|SEA|291|13|36|32|9|62|21|69|267|1|2|14|0|0.258|0.316|0.457
Pete Crow-Armstrong|CHC|277|11|37|32|13|70|23|63|244|1|8|8|2|0.258|0.341|0.443
Leody Taveras|BAL|192|2|23|24|7|42|22|42|163|0|1|8|2|0.258|0.349|0.368
Starling Marte|KCR|73|1|5|5|0|22|4|17|66|1|2|3|0|0.258|0.315|0.348
Max Muncy|LAD|225|14|41|22|0|57|26|51|198|0|1|7|0|0.258|0.347|0.505
Josh Naylor|SEA|266|6|24|26|12|36|21|62|241|1|2|7|0|0.257|0.321|0.361
José Caballero|NYY|189|5|23|16|15|35|10|45|175|0|4|9|0|0.257|0.312|0.394
Nick Sogard|BOS|41|0|3|2|0|6|5|9|35|0|0|2|1|0.257|0.35|0.371
Byron Buxton|MIN|248|18|41|28|5|64|18|58|226|1|3|10|1|0.257|0.319|0.549
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Brandon Valenzuela|TOR|135|7|17|16|1|30|16|30|117|1|0|5|0|0.256|0.343|0.479
Nolan Arenado|ARI|226|8|30|30|1|45|20|51|199|2|5|12|0|0.256|0.336|0.437
Luis García Jr.|WSH|208|7|23|37|2|30|8|51|199|1|0|10|3|0.256|0.284|0.442
Daulton Varsho|TOR|236|5|26|17|4|45|22|54|211|1|2|13|2|0.256|0.331|0.408
David Fry|CLE|100|3|12|8|0|31|14|22|86|0|0|4|0|0.256|0.36|0.407
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Chase DeLauter|CLE|255|7|23|33|2|33|26|58|227|2|0|11|1|0.256|0.329|0.405
Gabriel Moreno|ARI|156|4|21|21|3|30|14|35|137|3|2|9|0|0.255|0.327|0.409
Miguel Andujar|SDP|196|5|18|17|2|33|6|48|188|0|2|12|2|0.255|0.286|0.42
Colby Thomas|ATH|51|2|6|6|0|13|3|12|47|0|0|2|0|0.255|0.3|0.426
Taylor Ward|BAL|298|3|40|20|2|63|56|61|239|2|1|16|0|0.255|0.396|0.36
Andruw Monasterio|BOS|104|2|11|11|1|22|6|25|98|0|0|10|0|0.255|0.298|0.418
Jose Fernandez|ARI|177|3|23|15|7|40|7|42|165|0|1|7|0|0.255|0.289|0.352
Iván Herrera|STL|286|7|38|28|2|48|35|60|236|2|13|12|1|0.254|0.378|0.403
Justin Foscue|TEX|70|3|8|9|0|18|4|16|63|1|2|4|0|0.254|0.314|0.46
Ronald Acuña Jr.|ATL|233|7|31|22|15|51|35|49|193|2|3|10|1|0.254|0.373|0.425
Daylen Lile|WSH|286|8|39|30|5|52|21|66|260|4|1|15|1|0.254|0.308|0.412
Cole Young|SEA|263|4|27|31|2|52|20|59|233|3|6|10|1|0.253|0.324|0.356
Sal Stewart|CIN|278|12|35|39|10|58|34|61|241|2|1|13|0|0.253|0.345|0.456
Michael Conforto|CHC|103|4|12|13|1|29|15|22|87|1|0|9|0|0.253|0.359|0.494
Alejandro Osuna|TEX|110|0|10|9|4|15|12|23|91|0|6|2|0|0.253|0.376|0.275
Nolan Schanuel|LAA|216|4|19|24|0|36|14|50|198|2|2|12|0|0.253|0.306|0.374
Brandon Lowe|PIT|262|15|40|41|0|66|28|58|230|2|2|15|1|0.252|0.336|0.522
Jeremiah Jackson|BAL|178|6|18|28|1|36|4|43|171|2|1|7|0|0.251|0.27|0.398
Jac Caglianone|KCR|218|6|21|15|2|65|19|49|196|0|3|10|1|0.25|0.326|0.403
José Fermín|STL|94|2|8|10|2|15|8|21|84|1|0|5|0|0.25|0.312|0.381
Eric Haase|SFG|47|4|7|9|0|12|3|11|44|0|0|3|0|0.25|0.298|0.591
Austin Hedges|CLE|97|1|12|7|1|18|10|21|84|1|0|4|0|0.25|0.326|0.333
P.J. Higgins|CIN|29|0|1|4|0|8|2|6|24|1|0|1|0|0.25|0.296|0.292
Spencer Jones|NYY|31|0|0|3|1|13|3|7|28|0|0|1|0|0.25|0.323|0.286
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Nicky Lopez|TEX|34|1|4|4|0|9|1|8|32|0|0|0|0|0.25|0.273|0.344
Nathaniel Lowe|CIN|156|9|16|25|0|37|16|35|140|0|0|9|0|0.25|0.327|0.507
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Everson Pereira|CHW|71|3|7|7|1|21|4|16|64|1|2|4|0|0.25|0.31|0.453
Max Schuemann|NYY|28|0|7|3|2|6|8|5|20|0|0|3|0|0.25|0.464|0.4
Samad Taylor|SDP|6|0|2|0|0|1|2|1|4|0|0|0|0|0.25|0.5|0.25
Eric Wagaman|NYM|4|1|1|1|0|1|0|1|4|0|0|0|0|0.25|0.25|1.0
Donovan Walton|LAA|47|0|8|1|0|9|2|11|44|0|0|3|0|0.25|0.283|0.318
Brandon Nimmo|TEX|273|7|27|22|2|57|24|60|241|2|6|11|2|0.249|0.33|0.398
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Christian Walker|HOU|273|16|39|46|0|58|22|61|246|1|4|11|1|0.248|0.319|0.496
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Miguel Rojas|LAD|110|1|8|9|0|13|7|24|97|2|2|4|0|0.247|0.306|0.32
Seiya Suzuki|CHC|217|9|29|21|0|55|23|47|190|1|3|5|0|0.247|0.336|0.416
Kody Clemens|MIN|207|8|26|20|6|47|14|46|186|0|5|13|2|0.247|0.317|0.468
Austin Martin|MIN|216|2|24|17|8|38|26|46|186|1|3|10|0|0.247|0.347|0.333
Nico Hoerner|CHC|296|4|26|33|12|20|30|64|259|3|4|14|0|0.247|0.331|0.347
Jose Altuve|HOU|193|5|29|13|1|39|20|42|170|1|1|10|0|0.247|0.328|0.394
Michael Busch|CHC|286|6|27|36|1|67|43|58|235|3|5|12|2|0.247|0.371|0.391
Curtis Mead|WSH|180|9|29|28|3|32|24|38|154|0|2|10|0|0.247|0.356|0.487
Nathan Church|STL|156|5|17|18|4|33|6|36|146|2|2|6|0|0.247|0.282|0.39
Vaughn Grissom|LAA|155|4|14|27|0|17|14|33|134|3|3|10|0|0.246|0.325|0.41
Ketel Marte|ARI|267|11|37|37|0|41|20|60|244|3|0|11|2|0.246|0.3|0.443
JJ Wetherholt|STL|271|9|40|25|7|46|31|56|228|2|10|7|0|0.246|0.358|0.395
Kyle Higashioka|TEX|113|4|14|11|0|30|10|25|102|0|1|3|0|0.245|0.319|0.392
Matt Chapman|SFG|273|4|30|33|0|59|27|59|241|2|3|16|1|0.245|0.326|0.369
Alex Bregman|CHC|296|5|29|19|2|51|29|64|262|1|4|9|1|0.244|0.328|0.344
Christian Vázquez|HOU|144|4|14|19|0|24|11|32|131|0|0|6|0|0.244|0.303|0.382
Colton Cowser|BAL|146|6|20|22|1|42|16|31|127|2|0|3|0|0.244|0.324|0.409
Garrett Mitchell|MIL|196|3|24|31|6|70|28|40|164|1|2|12|2|0.244|0.359|0.396
Masataka Yoshida|BOS|142|1|14|10|1|16|15|30|123|1|3|6|1|0.244|0.338|0.333
David Hamilton|MIL|179|3|28|11|14|34|19|37|152|0|1|3|1|0.243|0.331|0.336
Braden Shewmake|HOU|79|3|8|8|0|13|2|18|74|1|0|3|0|0.243|0.26|0.405
Jo Adell|LAA|272|10|26|37|3|64|7|62|255|2|8|8|0|0.243|0.283|0.392
Pete Alonso|BAL|284|13|38|40|2|64|30|61|251|2|1|12|0|0.243|0.324|0.446
Dylan Beavers|BAL|119|2|16|12|3|28|14|25|103|1|0|7|0|0.243|0.331|0.369
Yohel Pozo|STL|33|0|0|5|0|3|0|8|33|0|0|1|0|0.242|0.242|0.273
Miguel Vargas|CHW|282|15|47|41|9|49|43|56|231|2|5|10|1|0.242|0.37|0.489
Willy Adames|SFG|278|11|34|29|1|77|16|63|260|1|1|18|1|0.242|0.288|0.446
Hunter Goodman|COL|252|17|39|31|5|85|20|55|227|1|4|11|0|0.242|0.313|0.515
Matt Shaw|CHC|104|3|10|12|3|18|6|23|95|1|1|6|0|0.242|0.291|0.4
Isaac Paredes|HOU|252|9|26|33|0|41|24|53|219|2|7|11|0|0.242|0.333|0.416
Colt Emerson|SEA|69|4|9|10|0|21|5|15|62|0|2|5|1|0.242|0.319|0.548
Rikuu Nishida|CHW|30|0|3|2|0|5|0|7|29|0|0|0|0|0.241|0.241|0.241
Francisco Alvarez|NYM|128|4|12|10|0|28|11|27|112|1|2|5|0|0.241|0.317|0.393
Kyle Isbel|KCR|180|3|16|11|5|41|9|39|162|1|3|7|1|0.241|0.291|0.352
Rafael Devers|SFG|280|8|30|32|0|87|19|62|258|2|1|20|1|0.24|0.293|0.419
Richie Palacios|TBR|153|1|19|19|7|31|20|31|129|1|3|4|2|0.24|0.353|0.326
Munetaka Murakami|CHW|246|20|43|41|1|80|44|48|200|1|1|4|0|0.24|0.378|0.56
Luke Keaschall|MIN|249|1|28|21|10|38|21|53|221|3|4|10|1|0.24|0.313|0.308
Nick Fortes|TBR|156|1|11|13|0|20|4|35|146|1|4|7|0|0.24|0.277|0.308
Jorbit Vivas|WSH|138|1|16|8|0|20|12|28|117|2|4|7|0|0.239|0.326|0.325
Moisés Ballesteros|CHC|156|6|15|22|0|32|16|33|138|2|0|5|0|0.239|0.314|0.406
Max Muncy|ATH|104|2|15|7|2|37|6|22|92|2|4|5|2|0.239|0.308|0.402
Kyle Schwarber|PHI|279|23|40|40|1|95|40|56|235|0|4|9|1|0.238|0.358|0.579
Endy Rodríguez|PIT|55|1|7|5|2|13|12|10|42|0|0|2|0|0.238|0.407|0.357
José Ramírez|CLE|293|10|39|33|23|40|41|59|248|3|1|17|0|0.238|0.345|0.427
Joc Pederson|TEX|197|8|24|23|0|40|27|39|164|3|2|7|1|0.238|0.347|0.439
Yainer Diaz|HOU|106|2|7|14|0|16|3|24|101|2|0|5|0|0.238|0.255|0.347
Jake Burger|TEX|255|10|30|38|1|68|17|56|236|1|1|12|0|0.237|0.29|0.415
Darell Hernaiz|ATH|134|1|12|7|3|23|13|28|118|0|1|3|0|0.237|0.318|0.288
Geraldo Perdomo|ARI|258|3|27|22|8|31|33|51|215|5|1|9|3|0.237|0.335|0.349
Brooks Lee|MIN|247|9|27|37|3|45|15|54|228|1|2|9|1|0.237|0.289|0.404
Bryan Torres|STL|44|2|5|5|1|7|5|9|38|0|0|0|1|0.237|0.326|0.447
Andrew Benintendi|CHW|207|6|25|30|1|58|17|44|186|3|0|9|2|0.237|0.296|0.403
Kyle Tucker|LAD|265|5|39|30|4|51|33|54|229|2|1|15|2|0.236|0.332|0.384
Alex Freeland|LAD|142|3|15|13|1|39|14|29|123|1|1|5|0|0.236|0.317|0.35
Masyn Winn|STL|239|2|22|24|5|52|21|49|208|4|6|8|2|0.236|0.318|0.322
Kazuma Okamoto|TOR|263|13|32|37|0|84|25|55|234|1|3|7|0|0.235|0.316|0.432
Jeff McNeil|ATH|224|2|15|15|1|31|18|47|200|2|3|9|0|0.235|0.305|0.31
Dillon Dingler|DET|243|14|29|44|0|47|22|50|213|1|5|12|0|0.235|0.32|0.488
Brett Baty|NYM|219|3|24|25|2|61|19|46|196|2|1|9|1|0.235|0.303|0.337
Mike Yastrzemski|ATL|184|3|26|17|1|41|18|38|162|0|4|9|1|0.235|0.326|0.358
Jazz Chisholm Jr.|NYY|248|8|30|25|16|72|23|52|222|2|1|10|1|0.234|0.306|0.396
