name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
A.J. Ewing|NYM|5|0|2|2|1|0|3|1|2|0|0|0|1|0.5|0.8|1.5
Mickey Gasper|BOS|8|0|1|1|0|1|0|4|8|0|0|2|0|0.5|0.5|0.75
Daniel Susac|SFG|24|0|1|5|0|3|1|11|23|0|0|2|1|0.478|0.5|0.652
Blake Dunn|CIN|9|1|2|1|1|2|2|3|7|0|0|1|0|0.429|0.556|1.0
Braxton Fulford|COL|5|1|2|2|0|2|0|2|5|0|0|0|0|0.4|0.4|1.0
Jhonny Pereda|SEA|5|0|1|0|0|1|0|2|5|0|0|0|0|0.4|0.4|0.4
Yohendrick Piñango|TOR|34|0|2|6|0|4|2|12|32|0|0|2|0|0.375|0.412|0.438
Dominic Smith|ATL|88|4|13|18|0|11|4|29|80|2|1|3|0|0.363|0.391|0.55
Braden Shewmake|HOU|29|3|5|4|0|4|0|10|28|0|0|0|0|0.357|0.357|0.679
Carlos Cortes|ATH|107|4|11|15|1|9|9|34|96|1|1|7|1|0.354|0.411|0.573
Brandon Marsh|PHI|148|4|23|21|3|28|7|48|137|3|1|7|1|0.35|0.378|0.504
Jared Young|NYM|23|0|2|2|0|3|2|7|20|1|0|2|0|0.35|0.391|0.45
Jackson Chourio|MIL|28|0|1|3|0|5|2|9|26|0|0|3|0|0.346|0.393|0.462
Taylor Trammell|HOU|33|0|4|4|1|9|4|10|29|0|0|1|1|0.345|0.424|0.448
Michael Conforto|CHC|58|2|9|8|0|15|10|16|47|1|0|7|0|0.34|0.448|0.617
Shea Langeliers|ATH|169|12|29|25|0|37|14|52|153|1|1|10|0|0.34|0.396|0.641
Otto Lopez|MIA|172|4|27|17|5|31|6|55|163|1|2|11|2|0.337|0.366|0.503
Ildemaro Vargas|ARI|141|7|22|26|1|15|5|45|134|0|0|7|2|0.336|0.36|0.575
Tyler Black|MIL|28|0|2|7|0|7|1|9|27|0|0|4|0|0.333|0.357|0.481
Aramis Garcia|ARI|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Eric Haase|SFG|18|2|4|4|0|4|0|6|18|0|0|2|0|0.333|0.333|0.778
Jordan Lawlar|ARI|20|1|3|2|1|6|1|6|18|0|1|1|0|0.333|0.4|0.556
Omar Martinez|LAA|3|0|0|0|0|1|0|1|3|0|0|0|0|0.333|0.333|0.333
Ryan Ward|LAD|6|0|0|1|0|1|0|2|6|0|0|0|0|0.333|0.333|0.333
Gage Workman|DET|6|1|1|2|0|1|0|2|6|0|0|1|0|0.333|0.333|1.0
Troy Johnston|COL|136|2|13|18|1|30|11|40|122|0|2|11|0|0.328|0.393|0.467
Austin Martin|MIN|120|1|13|8|5|17|21|31|96|1|2|5|0|0.323|0.45|0.406
Nick Gonzales|PIT|154|0|17|19|3|27|11|45|140|0|3|7|0|0.321|0.383|0.371
Josh Jung|TEX|160|5|18|20|1|25|10|47|147|1|2|12|0|0.32|0.369|0.503
Andy Pages|LAD|168|9|23|35|6|34|10|49|154|2|2|8|0|0.318|0.363|0.545
Colby Thomas|ATH|25|1|2|3|0|5|2|7|22|0|0|0|0|0.318|0.375|0.455
Riley Greene|DET|174|4|26|20|1|48|25|47|149|0|0|13|0|0.315|0.414|0.483
Chandler Simpson|TBR|168|0|22|12|14|16|7|49|156|2|0|1|3|0.314|0.339|0.359
Xavier Edwards|MIA|176|4|27|14|4|20|22|48|153|0|0|7|2|0.314|0.4|0.464
Colt Keith|DET|122|0|17|6|1|25|6|36|115|0|1|8|0|0.313|0.352|0.383
Michael Harris II|ATL|139|7|15|23|2|26|6|41|132|1|0|5|0|0.311|0.338|0.508
Ben Rice|NYY|156|13|31|29|2|39|24|40|129|2|1|9|0|0.31|0.417|0.682
Jorge Mateo|ATL|58|2|15|6|4|19|3|17|55|0|0|2|0|0.309|0.345|0.455
Yordan Alvarez|HOU|189|13|27|29|1|31|25|49|159|1|4|10|0|0.308|0.413|0.616
Alex Call|LAD|48|0|8|4|0|6|8|12|39|0|1|4|0|0.308|0.438|0.41
Kyle Farmer|ATL|14|0|2|3|0|3|0|4|13|1|0|1|0|0.308|0.286|0.385
Starling Marte|KCR|39|0|2|2|0|11|1|11|36|1|1|3|0|0.306|0.333|0.389
