name|team|pa|hr|r|rbi|sb|so|bb|h|ab|sf|hbp|x2b|x3b|avg|obp|slg
Freddie Freeman|LAD|389|15|51|49|3|62|47|98|336|3|3|22|1|0.292|0.38|0.497
Jordan Walker|STL|374|21|55|69|11|95|31|98|337|3|3|18|0|0.291|0.353|0.531
Ryan O'Hearn|PIT|318|16|47|61|1|70|25|84|289|2|2|12|0|0.291|0.349|0.498
Eloy Jiménez|TOR|35|0|2|3|0|7|3|9|31|1|0|0|0|0.29|0.343|0.29
Miguel Rojas|LAD|150|3|15|16|0|15|10|38|131|5|2|8|0|0.29|0.338|0.42
Riley Greene|DET|379|13|46|44|2|102|46|95|328|3|2|18|1|0.29|0.377|0.47
William Contreras|MIL|369|9|47|51|1|49|32|95|330|4|3|12|0|0.288|0.352|0.406
Kevin McGonigle|DET|391|7|56|32|11|52|58|95|330|0|3|18|3|0.288|0.399|0.424
Randy Arozarena|SEA|355|9|55|41|19|78|33|88|306|3|13|21|1|0.288|0.377|0.451
Ceddanne Rafaela|BOS|341|8|39|38|12|68|17|91|317|0|6|20|3|0.287|0.335|0.445
Sam Antonacci|CHW|284|5|46|25|12|43|20|70|244|1|17|12|2|0.287|0.379|0.414
Willson Contreras|BOS|359|20|45|59|2|89|35|88|307|3|14|15|2|0.287|0.382|0.544
Gabriel Moreno|ARI|249|6|31|29|4|39|29|61|213|4|3|12|0|0.286|0.373|0.427
Jackson Chourio|MIL|260|13|38|35|6|62|20|68|238|1|1|15|0|0.286|0.342|0.513
Deyvison De Los Santos|MIA|7|0|0|0|0|3|0|2|7|0|0|1|0|0.286|0.286|0.429
Kyle Farmer|ATL|15|0|2|3|0|4|0|4|14|1|0|1|0|0.286|0.267|0.357
Ryan Mountcastle|BAL|15|0|0|1|0|2|1|4|14|0|0|1|0|0.286|0.333|0.357
Joey Wiemer|WSH|83|3|16|12|1|29|12|20|70|0|1|5|1|0.286|0.398|0.514
Alika Williams|ATH|81|2|12|8|0|25|3|22|77|0|0|7|0|0.286|0.313|0.455
Luis García Jr.|WSH|302|19|43|65|3|46|13|82|288|1|0|16|3|0.285|0.315|0.559
Nathan Lukes|TOR|200|4|19|17|0|31|9|52|183|1|4|8|0|0.284|0.33|0.393
Carson Kelly|CHC|231|4|31|30|0|37|26|57|202|0|3|10|0|0.282|0.372|0.391
Junior Caminero|TBR|388|26|57|56|1|70|49|95|337|2|0|12|0|0.282|0.371|0.549
Zack Gelof|ATH|240|11|41|29|8|58|14|62|220|0|4|11|1|0.282|0.336|0.491
Blake Dunn|CIN|155|2|20|7|6|33|10|40|142|1|2|7|1|0.282|0.335|0.387
Fernando Tatis Jr.|SDP|389|5|41|34|21|80|32|98|348|5|3|18|1|0.282|0.343|0.382
Bryan Reynolds|PIT|401|13|64|56|6|89|60|94|334|2|5|21|2|0.281|0.397|0.473
Jonathan Aranda|TBR|383|13|45|58|0|86|50|90|320|6|7|13|0|0.281|0.384|0.444
Austin Hedges|CLE|138|3|16|14|1|23|11|34|121|1|1|7|0|0.281|0.343|0.413
Luis Campusano|SDP|65|3|10|10|0|17|7|16|57|0|1|7|0|0.281|0.369|0.561
Wade Meckler|LAA|127|2|16|15|2|29|13|32|114|0|0|7|0|0.281|0.354|0.395
Carlos Cortes|ATH|221|6|20|23|1|27|21|55|196|1|3|11|1|0.281|0.357|0.439
Spencer Horwitz|PIT|295|10|36|33|1|40|40|69|246|4|5|11|1|0.28|0.386|0.455
Keibert Ruiz|WSH|200|6|27|33|2|26|7|53|189|2|2|17|0|0.28|0.31|0.466
Gleyber Torres|DET|190|4|26|18|0|33|29|44|157|2|2|6|0|0.28|0.395|0.395
Casey Schmitt|SFG|344|17|39|45|7|68|7|91|326|4|7|16|1|0.279|0.305|0.491
Carlos Correa|HOU|141|3|22|16|1|26|18|34|122|1|0|8|0|0.279|0.369|0.418
Javier Sanoja|MIA|228|3|21|34|5|21|14|59|212|1|0|16|2|0.278|0.322|0.415
Wyatt Langford|TEX|173|8|23|20|6|37|10|45|162|0|1|8|2|0.278|0.324|0.5
Mickey Moniak|COL|208|15|29|37|1|52|13|53|191|1|3|11|3|0.277|0.332|0.602
Isiah Kiner-Falefa|BOS|132|2|19|13|7|18|12|33|119|0|0|4|0|0.277|0.344|0.361
CJ Abrams|WSH|376|19|55|65|15|81|32|91|329|5|10|16|2|0.277|0.354|0.511
Alec Burleson|STL|378|14|46|63|3|58|30|94|341|3|4|20|1|0.276|0.339|0.463
Konnor Griffin|PIT|247|5|35|25|20|65|16|62|225|2|4|10|2|0.276|0.332|0.404
Chandler Simpson|TBR|334|0|36|16|21|33|18|85|309|2|0|8|4|0.275|0.313|0.327
Brayan Rocchio|CLE|334|6|36|37|15|46|27|81|295|3|7|13|2|0.275|0.346|0.393
Jesús Sánchez|TOR|234|7|22|29|1|52|10|59|215|4|5|14|0|0.274|0.316|0.437
Mauricio Dubón|ATL|350|9|41|49|2|49|25|88|321|0|2|19|2|0.274|0.33|0.43
Heliot Ramos|SFG|210|8|27|28|0|53|12|54|197|1|0|13|3|0.274|0.314|0.492
Brendan Donovan|SEA|101|3|9|8|1|15|11|23|84|1|5|4|1|0.274|0.386|0.452
Bryce Eldridge|SFG|193|7|25|19|0|48|24|46|168|1|0|12|0|0.274|0.363|0.47
Tyler Freeman|COL|233|3|26|23|6|29|11|55|201|0|15|6|1|0.274|0.357|0.358
Matt Olson|ATL|393|24|62|57|2|90|38|96|351|3|1|24|0|0.274|0.344|0.547
Chase DeLauter|CLE|308|8|29|41|3|42|28|76|278|2|0|15|1|0.273|0.338|0.421
Jacob Wilson|ATH|217|4|23|26|2|25|10|56|205|1|0|10|0|0.273|0.306|0.38
Garrett Mitchell|MIL|288|8|38|43|6|96|35|68|249|1|2|17|3|0.273|0.366|0.462
Ozzie Albies|ATL|388|14|58|50|1|48|26|95|348|10|4|19|0|0.273|0.322|0.448
José Fermín|STL|157|3|15|17|3|23|11|39|143|1|0|9|0|0.273|0.323|0.399
Romy Gonzalez|BOS|22|1|2|4|0|7|0|6|22|0|0|0|1|0.273|0.273|0.5
Nick Madrigal|LAA|52|0|7|2|1|3|7|12|44|0|1|1|0|0.273|0.385|0.295
Nick Kurtz|ATH|405|20|61|66|7|128|76|89|327|0|2|15|1|0.272|0.412|0.508
Ezequiel Duran|TEX|302|7|35|44|6|68|21|75|276|3|1|15|2|0.272|0.322|0.417
Lars Nootbaar|STL|106|2|13|8|0|24|13|25|92|1|0|6|1|0.272|0.358|0.424
A.J. Ewing|NYM|198|6|23|23|8|50|21|47|173|1|1|7|1|0.272|0.352|0.428
Byron Buxton|MIN|335|25|57|45|7|83|23|83|306|2|4|16|1|0.271|0.328|0.575
Jonny DeLuca|TBR|166|5|22|25|9|32|9|42|155|0|0|13|0|0.271|0.311|0.452
Orlando Arcia|MIN|50|1|6|2|0|8|2|13|48|0|0|1|0|0.271|0.3|0.354
Elly De La Cruz|CIN|314|13|44|41|13|92|29|76|281|2|2|14|2|0.27|0.341|0.473
Ben Rice|NYY|367|26|60|60|2|86|44|86|318|2|3|15|2|0.27|0.362|0.575
Jhonny Pereda|SEA|68|2|8|4|0|11|4|17|63|0|1|0|0|0.27|0.324|0.365
Dominic Canzone|SEA|235|14|32|37|1|49|22|56|208|2|3|13|1|0.269|0.345|0.543
Jonah Cox|SFG|29|1|5|3|4|15|0|7|26|0|0|1|1|0.269|0.269|0.5
Elias Díaz|TEX|81|4|10|16|0|14|2|21|78|1|0|6|0|0.269|0.284|0.5
James Wood|WSH|433|25|83|61|14|126|74|95|353|2|4|22|1|0.269|0.4|0.55
Dalton Rushing|LAD|193|10|30|30|0|51|17|46|171|1|4|10|0|0.269|0.347|0.503
Justin Foscue|TEX|105|5|12|15|0|25|9|25|93|1|2|6|0|0.269|0.343|0.495
Dominic Smith|ATL|221|6|29|35|0|31|13|54|201|5|1|6|1|0.269|0.309|0.398
Starling Marte|KCR|121|1|12|9|1|33|8|29|108|2|3|4|0|0.269|0.331|0.333
Jake Bauers|MIL|323|16|52|54|5|83|39|75|280|1|3|15|1|0.268|0.362|0.5
Santiago Espinal|LAD|60|1|5|7|0|8|1|15|56|1|0|3|0|0.268|0.276|0.375
Max Muncy|LAD|321|17|54|40|1|73|38|75|280|0|3|13|1|0.268|0.361|0.504
Willi Castro|COL|304|6|39|35|6|80|26|73|273|1|4|13|0|0.267|0.339|0.381
Bryce Harper|PHI|385|20|56|57|5|79|57|86|322|6|0|16|2|0.267|0.371|0.516
Chase Meidroth|CHW|369|7|51|29|2|88|34|87|326|2|2|15|0|0.267|0.338|0.377
Raynel Delgado|HOU|33|1|3|4|0|5|2|8|30|0|0|1|0|0.267|0.313|0.4
Ketel Marte|ARI|378|17|50|54|4|51|28|92|345|3|2|18|3|0.267|0.323|0.484
Yohendrick Piñango|TOR|160|5|11|20|0|37|10|40|150|0|0|7|0|0.267|0.313|0.413
Jose Trevino|CIN|63|1|7|8|0|8|1|16|60|0|0|3|0|0.267|0.279|0.367
Brice Turang|MIL|394|12|62|53|14|101|51|90|338|2|0|21|3|0.266|0.361|0.453
Corbin Carroll|ARI|372|13|51|45|9|83|42|86|324|2|4|19|10|0.265|0.355|0.506
JJ Wetherholt|STL|389|13|56|36|9|61|38|89|336|2|13|9|0|0.265|0.36|0.408
Michael Massey|KCR|229|7|27|31|2|39|12|56|212|3|0|15|0|0.264|0.3|0.434
Oneil Cruz|PIT|283|14|45|44|21|98|30|66|250|0|3|10|0|0.264|0.35|0.472
Kyle Karros|COL|297|7|44|30|3|63|38|67|254|2|3|17|2|0.264|0.364|0.429
Vladimir Guerrero Jr.|TOR|363|4|46|35|6|44|39|83|315|5|4|14|0|0.263|0.347|0.346
Andy Pages|LAD|394|16|54|63|8|77|31|93|353|5|5|21|1|0.263|0.327|0.465
Ryan Vilade|TBR|151|6|14|28|3|31|13|35|133|3|1|6|1|0.263|0.327|0.459
Dillon Dingler|DET|351|19|47|60|0|73|23|83|316|3|7|19|2|0.263|0.324|0.516
Paul Goldschmidt|NYY|246|14|31|41|1|55|17|59|225|1|3|9|1|0.262|0.321|0.498
Daniel Susac|SFG|115|0|5|14|1|27|6|27|103|2|2|5|1|0.262|0.31|0.33
Wilyer Abreu|BOS|375|10|42|41|6|76|36|87|332|5|0|18|3|0.262|0.33|0.425
Shea Langeliers|ATH|366|20|51|44|2|77|29|87|332|1|4|16|0|0.262|0.328|0.491
Randal Grichuk|CHW|133|9|21|23|0|30|5|33|126|1|1|9|0|0.262|0.293|0.548
Alex Call|LAD|129|1|19|16|1|20|17|28|107|2|3|5|0|0.262|0.372|0.336
Seiya Suzuki|CHC|319|13|43|42|0|84|34|73|279|3|3|12|0|0.262|0.345|0.444
Maikel Garcia|KCR|294|3|32|30|5|45|24|70|268|2|0|17|2|0.261|0.32|0.373
Masataka Yoshida|BOS|186|2|19|12|2|21|17|43|165|1|3|8|1|0.261|0.339|0.358
Ryan Kreidler|MIN|131|5|19|23|0|25|11|31|119|0|1|4|2|0.261|0.328|0.454
Carson Benge|NYM|363|11|48|35|12|77|25|87|334|0|4|12|2|0.26|0.32|0.407
Bo Bichette|NYM|400|10|48|50|1|72|24|96|369|5|2|14|1|0.26|0.305|0.385
Jac Caglianone|KCR|326|14|41|33|3|97|25|77|296|1|4|13|2|0.26|0.325|0.459
Endy Rodríguez|PIT|122|5|15|16|2|29|21|26|100|0|0|6|0|0.26|0.388|0.47
Nelson Velázquez|STL|58|3|9|10|0|12|6|13|50|1|1|3|0|0.26|0.345|0.5
Justin Crawford|PHI|278|2|27|19|11|57|16|67|258|0|2|12|2|0.26|0.308|0.345
Teoscar Hernández|LAD|235|8|36|36|2|65|22|54|208|3|2|8|0|0.26|0.332|0.413
Ryan Waldschmidt|ARI|122|0|11|8|5|40|8|29|112|0|1|9|1|0.259|0.314|0.357
Julio Rodríguez|SEA|378|14|46|40|12|79|29|89|344|1|4|15|0|0.259|0.323|0.424
Hyeseong Kim|LAD|131|1|16|11|5|31|12|30|116|2|0|3|1|0.259|0.323|0.328
Brandon Nimmo|TEX|363|8|35|30|3|75|29|84|326|2|6|20|3|0.258|0.328|0.411
Cole Young|SEA|364|10|42|42|2|66|23|85|330|3|7|13|1|0.258|0.317|0.394
Nolan Schanuel|LAA|299|6|30|31|0|44|24|69|268|2|5|14|0|0.257|0.328|0.377
Nick Sogard|BOS|41|0|3|2|0|6|5|9|35|0|0|2|1|0.257|0.35|0.371
Will Wagner|SDP|45|0|5|0|0|7|10|9|35|0|0|1|0|0.257|0.422|0.286
Miguel Andujar|SDP|230|5|19|19|2|37|9|56|218|0|3|14|2|0.257|0.296|0.408
Adley Rutschman|BAL|256|8|29|45|0|39|24|58|226|5|1|18|1|0.257|0.324|0.451
Ildemaro Vargas|ARI|285|7|38|46|1|26|15|68|265|1|2|12|2|0.257|0.3|0.396
Javier Báez|DET|82|2|10|6|1|16|2|20|78|1|1|5|0|0.256|0.28|0.397
Dane Myers|CIN|137|3|18|14|5|35|17|30|117|1|2|6|0|0.256|0.358|0.385
Braden Shewmake|HOU|83|3|10|9|0|13|2|20|78|1|0|4|0|0.256|0.272|0.423
Giancarlo Stanton|NYY|96|3|8|14|1|29|6|23|90|0|0|6|0|0.256|0.302|0.422
Nick Fortes|TBR|211|2|21|19|0|25|5|50|196|1|7|11|0|0.255|0.297|0.342
Iván Herrera|STL|402|11|59|40|5|65|50|83|326|2|24|14|1|0.255|0.391|0.405
Jose Fernandez|ARI|177|3|23|15|7|40|7|42|165|0|1|7|0|0.255|0.289|0.352
Samuel Basallo|BAL|279|14|31|42|0|72|25|64|252|2|0|9|1|0.254|0.319|0.464
Ty France|SDP|216|10|21|30|1|54|11|50|197|1|6|8|2|0.254|0.312|0.467
Luke Keaschall|MIN|335|4|46|26|12|50|32|74|292|3|8|13|1|0.253|0.34|0.346
Jose Siri|LAA|89|5|18|17|1|23|6|20|79|1|1|3|0|0.253|0.31|0.481
Jacob Gonzalez|CHW|94|2|11|17|0|20|8|21|83|0|2|4|0|0.253|0.333|0.373
Drake Baldwin|ATL|297|15|48|43|1|68|28|66|261|1|7|6|0|0.253|0.34|0.448
Kyle Schwarber|PHI|391|31|56|57|2|135|57|83|329|1|4|9|1|0.252|0.368|0.568
Pete Alonso|BAL|395|19|54|60|2|96|47|86|341|4|3|16|0|0.252|0.344|0.466
Sal Stewart|CIN|389|17|48|61|11|85|44|86|341|3|1|21|0|0.252|0.337|0.463
Colt Keith|DET|260|7|34|21|4|50|14|61|242|1|3|9|2|0.252|0.3|0.393
Masyn Winn|STL|337|4|38|38|7|65|28|75|298|5|6|11|2|0.252|0.323|0.342
Kyle Tucker|LAD|363|7|53|45|6|73|48|78|310|3|2|17|2|0.252|0.353|0.387
Brooks Lee|MIN|350|14|43|49|5|57|24|81|322|1|2|13|2|0.252|0.307|0.435
Taylor Ward|BAL|415|5|54|23|3|88|67|86|342|3|3|19|0|0.251|0.376|0.351
Daylen Lile|WSH|386|10|48|43|8|67|24|89|354|4|4|20|3|0.251|0.303|0.41
Ronald Acuña Jr.|ATL|236|7|31|22|15|52|35|49|195|2|4|10|1|0.251|0.373|0.421
Francisco Alvarez|NYM|216|9|19|20|0|56|15|49|195|1|3|7|0|0.251|0.313|0.426
Hunter Goodman|COL|358|27|58|51|5|116|29|81|323|2|4|14|0|0.251|0.318|0.545
Denzer Guzman|LAA|95|3|8|13|1|22|7|22|88|0|0|3|0|0.25|0.305|0.386
Scott Kingery|CHC|4|0|2|0|1|0|0|1|4|0|0|0|0|0.25|0.25|0.25
Hao-Yu Lee|DET|148|4|11|15|1|41|7|35|140|0|0|6|1|0.25|0.286|0.393
Luke Maile|KCR|5|1|2|3|0|0|1|1|4|0|0|0|0|0.25|0.4|1.0
Parker Meadows|DET|39|0|3|2|3|10|2|9|36|0|1|1|1|0.25|0.308|0.333
Alejandro Osuna|TEX|179|0|19|15|4|24|15|39|156|0|7|4|0|0.25|0.343|0.276
Logan Porter|LAA|6|0|2|0|0|2|2|1|4|0|0|1|0|0.25|0.5|0.5
Pedro Ramírez|CHC|61|1|8|7|2|9|3|14|56|1|0|3|1|0.25|0.283|0.393
Brian Serven|ATH|4|0|0|0|0|1|0|1|4|0|0|0|0|0.25|0.25|0.25
Chadwick Tromp|BAL|30|0|2|4|0|7|0|7|28|1|0|1|0|0.25|0.241|0.286
Jorbit Vivas|WSH|193|3|21|16|0|25|16|42|168|2|4|7|0|0.25|0.326|0.345
Josh Bell|MIN|352|13|45|60|1|77|27|80|321|2|2|18|1|0.249|0.31|0.433
Bryson Stott|PHI|330|7|36|40|16|58|24|75|301|1|2|15|4|0.249|0.308|0.395
Nathan Church|STL|242|8|30|28|5|50|13|56|225|2|2|9|1|0.249|0.293|0.404
Will Smith|LAD|201|6|23|23|0|34|23|43|173|3|2|5|0|0.249|0.338|0.382
Josh Naylor|SEA|366|8|32|35|15|46|27|83|334|1|3|11|0|0.249|0.31|0.353
Cody Bellinger|NYY|381|11|46|50|10|57|50|81|326|5|0|17|3|0.248|0.344|0.42
Isaac Paredes|HOU|364|12|37|47|0|58|34|78|314|3|13|16|0|0.248|0.343|0.414
Carter Jensen|KCR|323|13|41|47|1|90|27|72|290|5|1|17|0|0.248|0.31|0.441
Joe Mack|MIA|159|7|23|23|0|38|11|36|145|0|1|5|0|0.248|0.306|0.428
Jorge Mateo|ATL|129|4|27|11|9|39|8|30|121|0|0|5|0|0.248|0.295|0.388
Aaron Judge|NYY|261|17|43|38|5|72|42|53|214|1|2|10|0|0.248|0.375|0.533
Jeremiah Jackson|BAL|209|7|23|32|2|42|4|50|202|2|1|8|0|0.248|0.263|0.391
Edwin Arroyo|CIN|89|0|10|4|0|20|3|20|81|1|3|3|0|0.247|0.295|0.284
Travis Bazzana|CLE|256|7|28|27|12|54|29|55|223|2|2|13|1|0.247|0.336|0.408
Rafael Devers|SFG|381|18|45|47|0|107|33|85|345|2|1|24|1|0.246|0.312|0.478
Michael Conforto|CHC|150|7|19|21|1|43|19|32|130|1|0|10|0|0.246|0.34|0.485
Matt Shaw|CHC|147|4|20|20|4|27|12|32|130|1|3|6|2|0.246|0.322|0.415
Daulton Varsho|TOR|287|7|32|23|7|60|24|64|260|1|2|16|2|0.246|0.314|0.404
Miguel Vargas|CHW|386|20|61|56|11|64|56|79|321|3|5|17|1|0.246|0.364|0.492
José Caballero|NYY|280|10|35|33|20|64|16|63|256|2|5|10|0|0.246|0.301|0.402
Jake Burger|TEX|350|15|39|53|2|90|28|78|317|2|3|14|0|0.246|0.311|0.432
Richie Palacios|TBR|215|2|27|26|8|39|24|46|187|1|3|7|2|0.246|0.34|0.337
Geraldo Perdomo|ARI|369|6|41|32|14|46|52|75|305|5|3|13|3|0.246|0.356|0.367
Austin Martin|MIN|264|2|33|19|9|48|33|55|224|2|5|12|0|0.246|0.352|0.326
Sebastián Rivero|LAA|57|0|5|8|0|12|3|13|53|0|0|2|0|0.245|0.286|0.283
Kyle Stowers|MIA|285|11|35|40|1|89|27|61|249|2|6|16|3|0.245|0.331|0.466
Nathaniel Lowe|CIN|218|9|20|25|0|59|26|47|192|0|0|13|0|0.245|0.335|0.453
Brandon Lowe|PIT|380|21|56|63|1|99|37|82|335|6|2|20|1|0.245|0.318|0.499
Esteury Ruiz|MIA|107|4|23|9|18|30|10|22|90|1|5|8|1|0.244|0.349|0.489
Christian Yelich|MIL|255|6|41|31|6|71|26|55|225|1|2|12|1|0.244|0.327|0.387
Jo Adell|LAA|377|11|39|47|3|84|11|86|352|2|12|15|1|0.244|0.289|0.386
Nick Allen|HOU|92|1|14|9|2|20|6|20|82|2|1|3|0|0.244|0.297|0.317
Kyle Isbel|KCR|183|3|16|11|5|41|10|40|164|1|3|7|1|0.244|0.298|0.354
Oswald Peraza|LAA|262|7|24|22|9|75|9|60|246|0|6|11|2|0.244|0.287|0.39
Derek Hill|PHI|131|6|18|13|7|47|8|29|119|0|1|3|0|0.244|0.297|0.42
Jonah Heim|ATH|163|9|20|29|0|29|13|36|148|2|0|9|0|0.243|0.301|0.486
Amed Rosario|NYY|157|9|20|27|1|36|10|35|144|3|0|4|1|0.243|0.287|0.472
Mickey Gasper|BOS|119|0|11|7|0|21|9|26|107|1|1|5|1|0.243|0.305|0.308
Taylor Trammell|HOU|118|3|14|11|1|40|9|26|107|0|1|5|1|0.243|0.308|0.393
Kody Clemens|MIN|308|16|43|43|6|68|20|68|280|1|5|17|2|0.243|0.304|0.489
Drew Gilbert|SFG|198|4|21|19|0|34|18|42|173|1|4|9|2|0.243|0.327|0.387
Yohel Pozo|STL|33|0|0|5|0|3|0|8|33|0|0|1|0|0.242|0.242|0.273
Tyler Soderstrom|ATH|335|13|41|41|1|59|43|70|289|1|2|20|2|0.242|0.343|0.46
Anthony Volpe|NYY|147|1|18|13|7|33|19|31|128|0|0|6|1|0.242|0.34|0.328
Alex Bregman|CHC|405|7|42|33|2|63|47|84|347|4|7|13|1|0.242|0.341|0.346
Christian Walker|HOU|381|20|49|58|0|85|31|83|343|1|6|17|1|0.242|0.315|0.472
Yainer Diaz|HOU|161|5|15|21|0|26|5|37|153|2|1|7|0|0.242|0.267|0.386
Rikuu Nishida|CHW|30|0|3|2|0|5|0|7|29|0|0|0|0|0.241|0.241|0.241
Ali Sánchez|NYY|32|0|2|4|0|9|1|7|29|1|1|2|0|0.241|0.281|0.31
Jared Triolo|PIT|194|1|19|14|6|46|15|42|174|0|3|10|0|0.241|0.313|0.316
Nasim Nuñez|WSH|297|1|37|28|33|71|32|62|257|1|1|4|3|0.241|0.326|0.292
Leody Taveras|BAL|278|3|33|31|10|68|28|58|241|1|1|10|5|0.241|0.321|0.361
Victor Caratini|MIN|254|7|21|34|0|49|25|51|212|8|9|7|0|0.241|0.335|0.373
David Hamilton|MIL|238|3|31|15|18|54|22|49|204|0|1|6|2|0.24|0.317|0.333
Nico Hoerner|CHC|399|4|36|38|12|32|35|85|354|5|5|22|0|0.24|0.313|0.336
Andrew Benintendi|CHW|276|10|34|41|1|69|22|60|250|3|0|12|2|0.24|0.298|0.424
Isaac Collins|KCR|295|4|33|26|5|68|35|60|250|2|6|16|0|0.24|0.345|0.352
Munetaka Murakami|CHW|246|20|43|41|1|80|44|48|200|1|1|4|0|0.24|0.378|0.56
