name|team|ip|w|sv|hld|era|whip|so|hr|qs|er|h|bb|hbp|bf
Steven Okert|HOU|44.7|1|0|11|2.42|0.87|44|5|0|12|27|12|2|171
Tejay Antone|CIN|26.0|1|1|3|2.42|0.92|24|3|0|7|17|7|2|106
Ryan Rolison|CHC|33.3|5|1|2|2.43|1.17|33|4|0|9|25|14|0|130
Tyler Alexander|TEX|37.0|1|4|7|2.43|1.3|32|2|0|10|37|11|2|157
Angel Chivilli|NYY|3.7|0|0|0|2.45|1.64|4|1|0|1|3|3|1|18
Carlos Cortes|ATH|3.7|0|0|0|2.45|2.18|0|1|0|1|4|4|0|18
Chad Dallas|TOR|3.7|1|0|0|2.45|1.09|2|0|0|1|2|2|0|15
Nick Davila|SEA|14.7|0|1|1|2.45|1.3|9|0|0|4|9|10|1|62
Zach Eflin|BAL|3.7|0|0|0|2.45|1.64|7|1|0|1|4|2|0|17
Edgardo Henriquez|LAD|36.7|3|1|6|2.45|0.9|35|1|0|10|20|13|3|140
Cade Horton|CHC|7.3|1|0|0|2.45|0.82|4|1|1|2|4|2|0|26
Yennier Cano|BAL|29.0|1|1|8|2.48|1.07|27|1|0|8|23|8|1|119
Garrett Whitlock|BOS|29.0|4|1|13|2.48|1.0|34|3|0|8|23|6|0|114
Yoshinobu Yamamoto|LAD|104.7|9|0|0|2.49|0.88|100|11|13|29|71|21|3|398
Daniel Lynch IV|KCR|36.0|2|1|10|2.5|0.97|32|2|0|10|24|11|2|146
Jason Adam|SDP|32.3|2|2|17|2.51|1.18|22|5|0|9|30|8|2|134
Orion Kerkering|PHI|35.3|6|1|7|2.55|1.13|40|3|0|10|23|17|3|150
Dax Fulton|MIA|7.0|0|0|0|2.57|0.86|6|0|0|2|3|3|0|26
Sean Newcomb|CHW|52.3|0|3|6|2.58|1.05|51|1|0|15|38|17|5|210
Max Meyer|MIA|108.0|9|0|0|2.58|1.11|116|11|7|31|82|38|7|446
Didier Fuentes|ATL|34.7|4|1|9|2.6|1.15|39|1|0|10|29|11|2|143
Sonny Gray|BOS|89.7|10|0|0|2.61|1.1|82|10|11|26|76|23|3|359
Nick Martinez|TBR|100.0|7|0|0|2.61|1.13|61|10|9|29|95|18|3|408
Cristopher Sánchez|PHI|120.3|10|0|0|2.62|1.16|137|11|13|35|116|24|2|496
Anthony Bender|MIA|34.3|1|2|8|2.62|0.96|41|1|0|10|21|12|3|140
Juan Morillo|ARI|34.3|2|1|9|2.62|1.05|43|2|0|10|23|13|2|141
Casey Mize|DET|71.7|4|0|0|2.64|0.98|72|5|7|21|54|16|1|280
Tyler Samaniego|BOS|20.3|0|0|1|2.66|1.48|17|1|0|6|22|8|2|90
Garrett Acton|MIN|6.7|1|0|0|2.7|1.05|9|0|0|2|4|3|1|28
Ryan Fernandez|STL|13.3|1|0|1|2.7|1.35|20|1|0|4|11|7|0|59
Tyron Guerrero|BOS|16.7|0|0|8|2.7|0.96|22|2|0|5|14|2|2|69
Daniel Palencia|CHC|16.7|2|3|0|2.7|1.38|19|2|0|5|17|6|0|71
Tanner Scott|LAD|36.7|1|12|6|2.7|0.82|47|4|0|11|25|5|1|138
Abner Uribe|MIL|36.7|4|6|13|2.7|1.01|35|3|0|11|24|13|0|144
Tyler Glasnow|LAD|39.7|3|0|0|2.72|0.83|49|5|4|12|20|13|0|148
Trent Thornton|CHC|26.3|3|1|1|2.73|1.03|12|4|0|8|17|10|1|101
Logan Henderson|MIL|23.0|2|0|0|2.74|1.04|30|2|1|7|18|6|0|90
Kirby Yates|LAA|19.7|0|2|0|2.75|0.92|28|2|0|6|11|7|2|79
Drew Rasmussen|TBR|97.0|7|0|0|2.78|0.9|96|11|10|30|70|17|5|378
Dylan Cease|TOR|90.3|5|0|0|2.79|1.18|137|5|6|28|66|41|3|373
Justin Wrobleski|LAD|93.3|10|0|0|2.8|1.01|64|8|10|29|76|18|2|371
Jakob Junis|TEX|35.3|1|5|11|2.8|1.02|27|2|0|11|30|6|3|143
Parker Messick|CLE|106.0|7|0|0|2.8|1.08|109|9|6|33|83|32|1|423
Kyle Harrison|MIL|79.7|8|0|0|2.82|1.08|99|9|6|25|66|20|4|324
PJ Poulin|WSH|35.0|3|3|7|2.83|1.31|22|4|0|11|26|20|1|146
Spencer Miles|TOR|54.0|4|0|2|2.83|1.04|55|4|0|17|39|17|0|217
Lazaro Estrada|TOR|6.3|0|0|0|2.84|0.79|3|1|0|2|1|4|0|23
Brant Hurter|DET|25.3|4|0|1|2.84|1.07|18|1|0|8|15|12|1|101
Joe Ryan|MIN|104.3|6|0|0|2.85|1.04|122|10|10|33|85|23|5|424
Peyton Gray|TEX|31.3|3|0|5|2.87|1.09|34|3|0|10|25|9|2|133
Foster Griffin|WSH|103.3|9|0|0|2.87|1.04|100|17|9|33|81|26|7|420
Tim Mayza|PHI|40.7|2|0|1|2.88|1.01|40|4|0|13|33|8|1|161
JT Brubaker|SFG|43.7|0|0|2|2.89|1.19|30|3|0|14|32|20|0|176
Cade Smith|CLE|40.3|2|26|0|2.9|1.14|57|3|0|13|36|10|1|166
David Bednar|NYY|37.0|2|17|0|2.92|1.16|44|2|0|12|31|12|1|154
Antonio Senzatela|COL|46.0|8|3|2|2.93|1.17|38|3|0|15|39|15|1|187
Grant Taylor|CHW|45.7|4|3|5|2.96|1.12|65|4|0|15|36|15|0|188
Shane Drohan|MIL|63.7|4|1|2|2.97|1.24|61|5|2|21|59|20|1|267
Brock Burke|CIN|42.3|3|1|9|2.98|1.35|36|3|0|14|31|26|1|181
Brandon Woodruff|MIL|45.3|2|0|0|2.98|0.84|47|5|3|15|28|10|1|174
Clayton Beeter|WSH|27.0|3|7|4|3.0|1.22|30|2|0|9|15|18|2|114
Mitch Bratt|ARI|3.0|0|0|0|3.0|1.33|3|0|0|1|2|2|0|13
Huascar Brazobán|NYM|42.0|4|0|6|3.0|1.07|39|3|0|14|26|19|1|169
Hunter Gaddis|CLE|27.0|1|1|15|3.0|1.41|25|3|0|9|29|9|0|120
Trevor Megill|MIL|36.0|2|14|7|3.0|0.97|46|0|0|12|25|10|1|145
Michael Petersen|MIA|39.0|1|1|14|3.0|1.0|47|3|0|13|24|15|2|155
Marco Raya|MIN|6.0|0|0|0|3.0|1.33|4|1|0|2|5|3|0|25
Blade Tidwell|SFG|12.0|0|1|1|3.0|1.08|10|1|0|4|10|3|1|47
Tyler Wells|BAL|41.7|1|2|11|3.02|1.06|43|5|0|14|34|10|1|166
Walbert Ureña|LAA|77.3|5|0|1|3.03|1.31|75|5|6|26|60|41|7|337
Jovani Morán|BOS|35.7|1|0|1|3.03|1.04|43|5|0|12|20|17|1|144
Shane McClanahan|TBR|79.7|7|0|0|3.05|1.17|77|6|3|27|65|28|2|332
Tarik Skubal|DET|70.7|4|0|0|3.06|0.95|84|10|6|24|57|10|3|276
Ryan Thompson|ARI|32.3|3|0|5|3.06|1.3|25|2|0|11|33|9|2|139
Michael Soroka|ARI|82.0|8|0|0|3.07|1.09|79|6|7|28|72|17|5|333
Davis Martin|CHW|96.3|9|0|0|3.08|1.26|90|6|10|33|92|29|4|397
John Schreiber|KCR|35.0|0|1|6|3.09|1.23|27|6|0|12|31|12|1|143
Jake Bennett|BOS|40.7|3|0|0|3.1|0.98|31|3|3|14|33|7|1|157
J.T. Ginn|ATH|98.7|7|0|0|3.1|1.22|86|11|8|34|77|43|5|411
José Fermin|LAA|26.0|2|0|4|3.12|1.27|27|2|0|9|18|15|2|111
Michael McGreevy|STL|95.3|3|0|0|3.12|1.11|60|13|11|33|84|22|0|377
Erik Sabrowski|CLE|26.0|3|0|19|3.12|1.15|47|2|0|9|14|16|0|107
Tim Herrin|CLE|31.7|1|0|14|3.13|1.33|27|4|0|11|23|19|4|137
Kevin Ginkel|ARI|34.3|3|0|6|3.15|1.22|38|4|0|12|31|11|0|140
Ty Madden|DET|20.0|0|0|0|3.15|1.05|23|2|0|7|16|5|1|82
Ranger Suarez|BOS|91.3|4|0|0|3.15|1.16|97|5|7|32|80|26|2|376
Carter Baumler|TEX|5.7|0|0|0|3.18|1.76|6|1|0|2|4|6|1|27
Dean Kremer|BAL|17.0|1|0|0|3.18|0.88|20|5|2|6|12|3|0|65
Reynaldo López|ATL|56.7|4|0|1|3.18|1.27|51|7|1|20|48|24|1|239
Drew Rom|MIL|5.7|1|0|0|3.18|1.76|11|1|0|2|6|4|0|27
Burch Smith|DET|17.0|0|0|0|3.18|1.47|20|2|0|6|18|7|0|73
Beck Way|KCR|17.0|0|0|1|3.18|1.59|17|3|0|6|18|9|0|75
Aaron Ashby|MIL|53.7|12|0|6|3.19|1.4|71|4|0|19|47|28|2|234
Logan Gilbert|SEA|107.3|7|0|0|3.19|0.95|114|14|8|38|80|22|5|419
Gordon Graceffo|STL|42.3|6|1|4|3.19|1.09|20|4|0|15|26|20|2|168
Grant Anderson|MIL|39.3|2|0|5|3.2|1.12|29|5|0|14|27|17|0|152
Gavin Collyer|TEX|19.7|1|0|0|3.2|1.32|19|1|0|7|11|15|5|86
Keider Montero|DET|92.7|5|1|0|3.21|0.97|59|9|7|33|70|20|2|365
Max Fried|NYY|61.7|4|0|0|3.21|1.01|50|1|6|22|43|19|2|240
Brennan Bernardino|COL|36.3|3|1|5|3.22|1.32|26|2|0|13|37|11|2|158
Emerson Hancock|SEA|97.7|6|0|0|3.23|1.01|92|12|9|35|75|24|4|384
Keaton Winn|SFG|30.7|2|1|11|3.23|0.98|26|2|0|11|21|9|1|119
Braxton Ashcraft|PIT|108.3|9|0|0|3.24|1.1|122|12|10|39|94|25|6|439
Jack Dreyer|LAD|36.0|3|0|4|3.25|1.03|42|6|0|13|27|10|1|143
Sam Bachman|LAA|38.7|1|1|12|3.26|1.19|39|5|0|14|27|19|2|160
Peter Lambert|HOU|80.0|7|0|0|3.26|1.15|74|10|5|29|60|32|5|331
Chase Silseth|LAA|33.0|3|0|6|3.27|1.48|41|3|0|12|30|19|1|147
George Soriano|STL|38.3|3|2|12|3.29|1.12|32|4|0|14|27|16|1|158
Jacob Webb|CHC|38.3|3|3|5|3.29|1.33|46|6|0|14|36|15|0|166
Jonathan Bowlan|PHI|27.3|2|0|2|3.29|1.17|35|2|0|10|26|6|1|114
Brenan Hanifee|DET|13.7|0|0|2|3.29|1.39|6|2|0|5|15|4|1|59
Payton Tolle|BOS|76.3|4|0|0|3.3|1.11|75|8|7|28|61|24|2|313
Carlos Rodón|NYY|46.3|4|0|0|3.3|1.25|52|3|3|17|32|26|1|194
Zack Kelly|BOS|16.3|0|0|3|3.31|1.29|14|1|0|6|14|7|1|71
Trey Yesavage|TOR|73.3|4|0|0|3.31|1.08|68|7|5|27|47|32|2|298
Braydon Fisher|TOR|46.0|3|1|8|3.33|1.11|46|6|0|17|30|21|2|183
Carmen Mlodzinski|PIT|75.7|5|2|1|3.33|1.39|60|6|1|28|79|26|2|328
Graham Ashcraft|CIN|27.0|1|1|10|3.33|1.22|32|2|0|10|17|16|0|109
Austin Warren|NYM|35.0|1|0|0|3.34|1.34|37|5|0|13|30|17|2|151
Cal Quantrill|TEX|40.3|3|0|0|3.35|1.17|27|5|0|15|35|12|5|170
Jack Anderson|BOS|8.0|0|0|0|3.38|1.25|6|1|0|3|8|2|0|32
Hunter Brown|HOU|29.3|1|0|0|3.38|1.36|35|4|2|11|23|17|2|128
Robert Garcia|TEX|8.0|0|0|2|3.38|1.5|6|0|0|3|5|7|0|34
Hogan Harris|ATH|40.0|3|6|10|3.38|1.55|52|4|0|15|36|26|4|184
Tyler Holton|DET|40.0|1|0|9|3.38|1.38|33|5|0|15|45|10|2|171
Alan Rangel|PHI|16.0|0|0|0|3.38|1.31|17|1|0|6|15|6|1|69
Tyler Uberstine|BOS|2.7|0|0|0|3.38|1.5|2|1|0|1|3|1|0|11
Brandon Young|BAL|77.3|7|0|0|3.38|1.36|62|7|6|29|75|30|1|336
José Soriano|LAA|101.0|8|0|0|3.39|1.31|111|12|6|38|83|49|4|427
Orlando Ribalta|WSH|26.3|0|2|7|3.42|1.14|22|2|0|10|20|10|0|106
Connelly Early|BOS|91.7|7|0|0|3.44|1.25|93|15|7|35|81|34|9|390
Chad Patrick|MIL|70.7|5|4|3|3.44|1.2|59|7|1|27|58|27|0|287
Robbie Ray|SFG|101.7|8|0|0|3.45|1.23|86|15|7|39|79|46|0|420
Michael Wacha|KCR|114.7|5|0|0|3.45|1.16|91|13|12|44|102|31|4|464
Casey Legumina|TBR|36.3|2|0|5|3.47|1.27|26|3|0|14|38|8|4|152
Andrew Alvarez|WSH|46.7|2|1|2|3.47|1.35|51|2|0|18|44|19|2|197
Hunter Dobbins|STL|20.7|1|1|0|3.48|1.26|21|3|0|8|19|7|0|85
Jeremiah Estrada|SDP|20.7|2|1|6|3.48|1.11|23|2|0|8|13|10|0|82
Joe Rock|CHW|10.3|0|0|0|3.48|2.13|12|0|0|4|11|11|2|53
Christian Scott|NYM|49.0|2|0|0|3.49|1.35|60|7|0|19|41|25|5|214
Yohan Ramírez|PIT|48.7|5|1|5|3.51|1.38|56|4|0|19|37|30|9|216
Michael King|SDP|102.3|5|0|0|3.52|1.16|88|10|8|40|78|41|8|420
Cooper Criswell|SEA|30.7|2|1|3|3.52|1.17|23|3|0|12|28|8|1|121
Jimmy Herget|COL|23.0|0|3|5|3.52|1.3|24|2|0|9|23|7|2|98
Adrian Morejon|SDP|46.0|6|1|14|3.52|1.11|54|3|0|18|40|11|2|189
Tyler Phillips|MIA|69.0|1|2|0|3.52|1.38|52|8|2|27|63|32|1|297
Blake Treinen|LAD|23.0|4|1|6|3.52|1.35|25|2|0|9|21|10|1|100
Justin Bruihl|STL|43.3|0|0|6|3.53|1.38|30|2|0|17|43|17|7|196
Hoby Milner|CHC|35.7|1|1|6|3.53|1.21|18|4|0|14|34|9|3|149
Martín Pérez|ATL|81.3|6|0|0|3.54|1.19|62|10|2|32|65|32|2|333
Trevor Richards|CHW|33.0|0|0|1|3.55|0.94|30|6|0|13|21|10|0|130
Sean Burke|CHW|98.7|5|0|0|3.56|1.22|106|12|5|39|87|33|6|411
Mason Black|KCR|17.7|0|0|0|3.57|1.7|15|3|0|7|19|11|2|82
AJ Blubaugh|HOU|58.0|4|0|5|3.57|1.24|56|6|0|23|43|29|1|244
Paul Skenes|PIT|103.0|6|0|0|3.58|1.04|123|11|9|41|84|23|7|420
Jacob deGrom|TEX|97.7|7|0|0|3.59|1.0|117|16|8|39|77|21|0|389
Jose Cuas|KCR|5.0|0|0|0|3.6|1.0|6|0|0|2|5|0|0|20
Alec Gamboa|BOS|5.0|0|0|0|3.6|1.4|4|1|0|2|3|4|0|21
Griffin Jax|TBR|65.0|4|0|2|3.6|1.22|68|12|1|26|57|22|1|266
Andre Pallante|STL|95.0|10|0|0|3.6|1.22|70|9|6|38|89|27|6|398
JoJo Romero|STL|40.0|0|0|20|3.6|1.33|40|5|0|16|39|14|3|172
Gregory Santos|SFG|5.0|0|0|0|3.6|1.6|1|0|0|2|5|3|0|22
Jonah Tong|NYM|10.0|1|0|0|3.6|1.5|7|1|0|4|8|7|0|47
Carson Whisenhunt|SFG|5.0|1|0|0|3.6|1.6|2|0|0|2|6|2|0|23
Mitch Farris|LAA|37.3|0|0|1|3.62|1.45|36|8|0|15|36|18|1|158
Tyler Kinley|ATL|32.3|4|0|10|3.62|1.21|33|6|0|13|27|12|1|133
Albert Suárez|BAL|39.7|2|1|0|3.63|1.24|28|7|0|16|36|13|0|163
Adam Macko|TOR|17.3|2|0|3|3.63|1.33|17|2|0|7|17|6|2|75
Logan Webb|SFG|93.3|5|0|0|3.66|1.17|78|7|10|38|85|24|4|382
Zach Pop|PHI|7.3|0|0|0|3.68|1.09|6|0|0|3|5|3|1|31
Yoendrys Gómez|MIN|41.3|0|9|6|3.7|1.26|36|6|0|17|34|18|3|178
Riley O'Brien|STL|36.3|3|22|1|3.72|1.16|35|2|0|15|30|12|6|153
Mason Barnett|ATH|19.3|1|2|0|3.72|1.19|21|5|0|8|14|9|0|78
Nolan McLean|NYM|101.3|6|0|0|3.73|1.12|118|10|9|42|76|37|12|422
Andrew Morris|MIN|41.0|4|2|12|3.73|1.34|43|2|0|17|42|13|2|176
Jesús Luzardo|PHI|103.3|7|0|0|3.75|1.27|125|9|9|43|98|33|6|437
Erik Miller|SFG|24.0|1|2|9|3.75|1.63|33|2|0|10|19|20|1|109
Kyle Bradish|BAL|100.7|5|0|0|3.75|1.4|101|12|8|42|93|48|1|429
Joey Cantillo|CLE|93.3|7|0|0|3.76|1.4|94|12|4|39|85|46|2|399
Drey Jameson|ARI|14.3|0|0|0|3.77|1.33|11|1|0|6|13|6|1|61
Gage Jump|ATH|43.0|3|0|0|3.77|1.3|41|4|3|18|43|13|3|181
Nate Pearson|HOU|19.0|1|1|0|3.79|1.42|15|1|0|8|16|11|1|80
Spencer Arrighetti|HOU|78.0|7|0|0|3.81|1.23|79|10|6|33|58|38|11|331
Jalen Beeks|TEX|26.0|2|0|6|3.81|1.38|21|6|0|11|28|8|0|113
George Kirby|SEA|104.0|7|0|0|3.81|1.32|91|10|10|44|113|24|2|432
Mason Englert|TBR|30.7|0|1|0|3.82|1.37|28|6|0|13|35|7|1|134
Tommy Nance|TOR|33.0|1|0|1|3.82|1.27|34|5|0|14|29|13|0|139
Jesse Scholtens|TBR|37.7|5|0|0|3.82|1.27|30|8|0|16|37|11|3|164
Grant Holmes|ATL|82.3|5|0|0|3.83|1.35|71|15|5|35|73|38|2|356
Taj Bradley|MIN|91.7|7|0|0|3.83|1.25|107|13|6|39|77|38|2|389
Lake Bachar|MIA|47.0|1|1|1|3.83|1.09|49|6|0|20|32|19|3|193
Eury Pérez|MIA|79.7|5|0|0|3.84|1.1|89|13|5|34|56|32|6|323
Nolan Hoffman|PHI|4.7|0|0|0|3.86|1.93|2|0|0|2|6|3|0|21
Kyle Leahy|STL|86.3|7|0|0|3.86|1.45|73|9|3|37|92|33|5|378
Richard Lovelady|WSH|30.3|2|4|9|3.86|1.81|27|4|0|13|34|21|3|146
Luis Medina|ATH|39.7|1|0|5|3.86|1.54|48|4|0|17|39|22|2|177
Cody Ponce|TOR|2.3|0|0|0|3.86|0.86|3|0|0|1|1|1|0|10
Carlos Rodriguez|MIL|9.3|0|0|0|3.86|1.5|8|1|0|4|10|4|0|42
Tayler Saucedo|LAA|2.3|0|0|2|3.86|1.29|4|0|0|1|3|0|1|10
Dylan Smith|SFG|11.7|0|1|3|3.86|1.29|12|2|0|5|10|5|2|53
Brad Lord|WSH|58.0|5|1|6|3.88|1.22|52|7|0|25|50|21|5|248
Cade Cavalli|WSH|92.7|5|0|0|3.88|1.38|105|8|7|40|97|31|12|412
Chase Dollander|COL|44.0|3|0|0|3.89|1.3|47|6|1|19|39|18|3|189
Gavin Williams|CLE|106.3|9|0|0|3.89|1.18|123|16|6|46|90|36|2|434
Greg Weissert|BOS|34.7|1|0|5|3.89|1.24|33|5|0|15|31|12|1|146
Blas Castaño|COL|20.7|1|0|0|3.92|1.35|17|4|0|9|22|6|2|85
Matt Festa|CLE|36.7|2|1|7|3.93|1.28|37|6|0|16|36|11|3|159
Sam Moll|CIN|36.7|1|1|3|3.93|1.31|39|4|0|16|28|20|5|162
Dietrich Enns|BAL|16.0|3|0|0|3.94|1.5|13|0|0|7|13|11|0|70
Kumar Rocker|TEX|84.3|2|0|0|3.95|1.34|74|9|4|37|81|32|2|362
Andrew Abbott|CIN|100.0|5|0|0|3.96|1.42|80|16|6|44|97|45|0|435
Tim Hill|NYY|34.0|3|0|8|3.97|1.06|16|4|0|15|29|7|4|138
Trevor Martin|TBR|11.3|0|0|0|3.97|1.59|7|4|0|5|14|4|2|54
Samy Natera Jr.|LAA|11.3|0|1|1|3.97|1.15|15|1|0|5|6|7|1|48
Enmanuel De Jesus|DET|31.7|2|1|0|3.98|1.26|31|1|0|14|27|13|0|134
Mick Abel|MIN|20.3|1|0|0|3.98|1.57|23|0|2|9|22|10|3|93
Justin Sterner|ATH|40.7|2|1|12|3.98|1.16|40|9|0|18|38|9|0|166
Ryan Zeferjahn|LAA|40.7|4|2|6|3.98|1.28|56|3|0|18|21|31|7|180
Sandy Alcantara|MIA|123.7|10|0|0|4.0|1.25|92|12|13|55|122|33|7|517
Gerrit Cole|NYY|42.7|3|0|0|4.01|1.2|41|8|3|19|41|10|1|180
